MLII,V1
-0.055,0.155
-0.06,0.14
-0.075,0.14
-0.065,0.165
-0.06,0.185
-0.055,0.165
-0.055,0.155
-0.075,0.135
-0.07,0.145
-0.05,0.155
-0.045,0.165
-0.045,0.155
-0.055,0.14
-0.07,0.135
-0.08,0.135
-0.075,0.16
-0.055,0.185
-0.045,0.16
-0.06,0.16
-0.07,0.155
-0.085,0.15
-0.065,0.16
-0.05,0.175
-0.05,0.165
-0.05,0.155
-0.065,0.135
-0.075,0.16
-0.06,0.17
-0.05,0.18
-0.04,0.185
-0.05,0.165
-0.07,0.155
-0.065,0.15
-0.06,0.165
-0.065,0.17
-0.055,0.165
-0.055,0.15
-0.08,0.15
-0.08,0.155
-0.065,0.175
-0.055,0.175
-0.04,0.185
-0.045,0.155
-0.065,0.145
-0.08,0.15
-0.07,0.16
-0.06,0.165
-0.06,0.175
-0.07,0.165
-0.065,0.15
-0.085,0.155
-0.05,0.175
-0.045,0.175
-0.05,0.165
-0.055,0.145
-0.07,0.145
-0.07,0.14
-0.05,0.155
-0.05,0.17
-0.035,0.18
-0.045,0.16
-0.065,0.15
-0.065,0.16
-0.06,0.17
-0.055,0.175
-0.055,0.175
-0.055,0.155
-0.065,0.155
-0.055,0.155
-0.05,0.185
-0.04,0.19
-0.035,0.185
-0.04,0.165
-0.06,0.155
-0.065,0.16
-0.065,0.17
-0.045,0.18
-0.055,0.175
-0.055,0.155
-0.06,0.14
-0.065,0.16
-0.07,0.18
-0.05,0.195
-0.04,0.175
-0.05,0.165
-0.06,0.145
-0.065,0.155
-0.05,0.15
-0.025,0.175
-0.03,0.17
-0.045,0.15
-0.055,0.16
-0.065,0.16
-0.05,0.17
-0.045,0.17
-0.04,0.155
-0.045,0.14
-0.05,0.15
-0.065,0.145
-0.055,0.17
-0.03,0.19
-0.04,0.18
-0.035,0.165
-0.04,0.135
-0.055,0.16
-0.05,0.165
-0.02,0.17
-0.03,0.165
-0.045,0.145
-0.05,0.15
-0.05,0.145
-0.04,0.16
-0.025,0.18
-0.03,0.165
-0.035,0.145
-0.055,0.14
-0.035,0.14
-0.03,0.17
-0.02,0.175
-0.025,0.18
-0.025,0.155
-0.035,0.155
-0.04,0.16
-0.025,0.18
-0.015,0.17
-0.02,0.17
-0.03,0.165
-0.035,0.16
-0.05,0.165
-0.025,0.18
-0.015,0.185
-0.02,0.19
-0.02,0.15
-0.04,0.135
-0.05,0.135
-0.025,0.15
-0.02,0.145
-0.005,0.145
-0.02,0.135
-0.025,0.12
-0.025,0.135
-0.02,0.15
-0.005,0.17
-0.01,0.155
-0.01,0.145
-0.04,0.14
-0.025,0.14
-0.015,0.155
-0.005,0.165
0.005,0.155
-0.01,0.135
-0.03,0.13
-0.03,0.13
-0.02,0.14
-0.005,0.155
-0.01,0.135
-0.025,0.125
-0.035,0.105
-0.035,0.12
-0.01,0.125
-0.005,0.15
0.0,0.14
-0.005,0.135
-0.025,0.13
-0.02,0.15
-0.02,0.17
-0.01,0.195
0.0,0.185
-0.02,0.17
-0.035,0.165
-0.045,0.185
-0.04,0.2
-0.015,0.215
0.0,0.18
0.015,0.17
0.025,0.135
0.015,0.145
0.045,0.16
0.045,0.175
0.06,0.165
0.05,0.155
0.025,0.14
0.04,0.155
0.045,0.16
0.05,0.16
0.04,0.145
0.02,0.135
0.005,0.14
0.0,0.145
-0.01,0.15
0.01,0.16
-0.005,0.145
-0.015,0.135
-0.035,0.11
-0.035,0.11
-0.04,0.13
-0.025,0.145
-0.005,0.145
-0.005,0.125
-0.005,0.12
-0.025,0.125
-0.02,0.13
-0.005,0.145
-0.01,0.135
-0.005,0.125
-0.025,0.115
-0.015,0.12
-0.02,0.14
0.015,0.145
0.015,0.165
0.025,0.175
0.025,0.185
0.03,0.205
0.07,0.2
0.1,0.155
0.14,0.045
0.15,-0.09
0.175,-0.225
0.235,-0.355
0.325,-0.48
0.465,-0.63
0.59,-0.81
0.74,-0.94
0.875,-1.02
1.005,-0.97
1.14,-0.885
1.29,-0.78
1.415,-0.67
1.465,-0.5
1.44,-0.33
1.3,-0.17
1.105,-0.03
0.88,0.075
0.67,0.11
0.47,0.095
0.285,0.055
0.135,0.025
0.065,0.04
0.05,0.085
0.055,0.105
0.065,0.1
0.06,0.1
0.045,0.13
0.03,0.135
0.03,0.14
0.02,0.14
0.0,0.13
-0.03,0.115
-0.045,0.135
-0.045,0.15
-0.035,0.165
-0.035,0.16
-0.055,0.15
-0.065,0.15
-0.07,0.15
-0.065,0.155
-0.055,0.16
-0.065,0.165
-0.055,0.15
-0.08,0.145
-0.075,0.16
-0.085,0.18
-0.06,0.18
-0.055,0.165
-0.065,0.145
-0.085,0.12
-0.11,0.12
-0.08,0.135
-0.07,0.145
-0.055,0.125
-0.08,0.115
-0.09,0.115
-0.095,0.11
-0.08,0.125
-0.065,0.155
-0.05,0.135
-0.065,0.115
-0.065,0.1
-0.07,0.11
-0.065,0.12
-0.045,0.125
-0.04,0.115
-0.05,0.105
-0.055,0.1
-0.07,0.09
-0.055,0.1
-0.025,0.12
-0.015,0.125
-0.015,0.1
-0.03,0.085
-0.025,0.115
-0.03,0.1
0.01,0.12
0.02,0.105
0.025,0.09
0.0,0.09
0.005,0.08
0.03,0.075
0.055,0.08
0.055,0.065
0.065,0.035
0.06,0.02
0.07,0.025
0.09,0.03
0.12,0.03
0.13,0.02
0.13,-0.005
0.13,-0.005
0.15,0.0
0.16,0.0
0.175,0.01
0.2,-0.015
0.205,-0.01
0.2,-0.03
0.215,-0.035
0.23,-0.04
0.26,-0.025
0.29,-0.03
0.275,-0.055
0.285,-0.055
0.285,-0.05
0.31,-0.035
0.335,-0.015
0.32,-0.01
0.335,-0.01
0.31,-0.02
0.31,0.0
0.315,0.02
0.305,0.045
0.295,0.035
0.265,0.035
0.235,0.035
0.2,0.05
0.21,0.07
0.205,0.075
0.185,0.08
0.155,0.075
0.12,0.065
0.09,0.08
0.1,0.095
0.08,0.11
0.075,0.11
0.055,0.09
0.02,0.09
0.015,0.105
0.01,0.115
0.015,0.135
0.01,0.12
-0.01,0.125
-0.03,0.13
-0.04,0.14
-0.05,0.155
-0.035,0.155
-0.035,0.13
-0.045,0.1
-0.075,0.075
-0.06,0.07
-0.055,0.07
-0.045,0.08
-0.04,0.085
-0.045,0.085
-0.055,0.075
-0.06,0.08
-0.07,0.1
-0.04,0.115
-0.045,0.095
-0.05,0.095
-0.065,0.08
-0.075,0.085
-0.065,0.11
-0.04,0.125
-0.035,0.12
-0.05,0.11
-0.055,0.11
-0.06,0.115
-0.045,0.125
-0.05,0.13
-0.025,0.125
-0.04,0.105
-0.055,0.11
-0.06,0.12
-0.05,0.14
-0.025,0.145
-0.025,0.145
-0.025,0.14
-0.04,0.13
-0.05,0.135
-0.04,0.15
-0.03,0.155
-0.02,0.13
-0.035,0.12
-0.045,0.115
-0.045,0.115
-0.045,0.125
-0.025,0.14
-0.02,0.15
-0.025,0.13
-0.04,0.13
-0.04,0.12
-0.035,0.13
-0.025,0.135
-0.02,0.13
-0.03,0.12
-0.04,0.105
-0.035,0.115
-0.035,0.13
-0.03,0.14
-0.025,0.13
-0.04,0.115
-0.06,0.115
-0.07,0.12
-0.045,0.13
-0.04,0.14
-0.03,0.135
-0.04,0.125
-0.055,0.11
-0.055,0.11
-0.05,0.125
-0.03,0.135
-0.035,0.125
-0.04,0.11
-0.055,0.12
-0.055,0.12
-0.055,0.145
-0.03,0.155
-0.04,0.15
-0.05,0.135
-0.055,0.125
-0.055,0.12
-0.05,0.125
-0.04,0.14
-0.055,0.13
-0.05,0.12
-0.06,0.115
-0.06,0.11
-0.065,0.12
-0.05,0.14
-0.05,0.125
-0.05,0.11
-0.07,0.095
-0.075,0.115
-0.06,0.12
-0.045,0.12
-0.05,0.105
-0.07,0.1
-0.075,0.09
-0.065,0.11
-0.05,0.12
-0.045,0.145
-0.03,0.135
-0.05,0.12
-0.06,0.12
-0.06,0.11
-0.06,0.125
-0.035,0.135
-0.035,0.14
-0.045,0.12
-0.07,0.105
-0.065,0.115
-0.05,0.13
-0.04,0.155
-0.04,0.14
-0.04,0.12
-0.06,0.115
-0.055,0.125
-0.06,0.14
-0.04,0.145
-0.04,0.15
-0.04,0.13
-0.055,0.12
-0.065,0.13
-0.055,0.135
-0.035,0.145
-0.035,0.135
-0.045,0.125
-0.055,0.135
-0.05,0.13
-0.045,0.135
-0.035,0.14
-0.03,0.125
-0.04,0.095
-0.05,0.105
-0.05,0.105
-0.045,0.115
-0.025,0.13
-0.03,0.125
-0.03,0.12
-0.045,0.115
-0.055,0.115
-0.055,0.125
-0.02,0.14
-0.025,0.12
-0.03,0.12
-0.05,0.1
-0.065,0.105
-0.035,0.125
-0.02,0.13
-0.03,0.13
-0.03,0.105
-0.035,0.1
-0.04,0.115
-0.035,0.13
-0.03,0.14
-0.03,0.14
-0.055,0.125
-0.055,0.115
-0.065,0.12
-0.04,0.135
-0.015,0.155
-0.03,0.155
-0.03,0.13
-0.035,0.13
-0.045,0.115
-0.035,0.135
-0.025,0.145
-0.01,0.125
-0.025,0.095
-0.04,0.095
-0.035,0.1
-0.025,0.11
-0.015,0.125
-0.025,0.13
-0.02,0.105
-0.03,0.1
-0.035,0.095
-0.025,0.11
-0.015,0.115
0.005,0.125
-0.015,0.12
-0.03,0.11
-0.03,0.12
-0.02,0.13
-0.01,0.14
0.0,0.135
-0.01,0.115
-0.02,0.115
-0.025,0.11
-0.01,0.13
0.0,0.13
0.005,0.13
-0.005,0.12
-0.025,0.1
-0.03,0.11
-0.01,0.125
0.005,0.15
-0.015,0.135
-0.01,0.115
-0.025,0.1
-0.02,0.105
-0.015,0.11
-0.015,0.11
0.005,0.11
0.005,0.095
-0.005,0.1
-0.005,0.1
0.015,0.115
0.005,0.13
0.03,0.135
0.0,0.135
0.0,0.135
-0.005,0.145
-0.005,0.16
0.01,0.17
0.015,0.17
0.0,0.15
0.01,0.145
0.025,0.155
0.04,0.155
0.075,0.15
0.07,0.135
0.07,0.12
0.07,0.105
0.07,0.125
0.065,0.135
0.085,0.145
0.08,0.13
0.075,0.12
0.045,0.105
0.02,0.095
0.03,0.11
0.035,0.13
0.035,0.12
0.035,0.115
0.0,0.105
-0.005,0.12
0.0,0.11
0.02,0.12
0.03,0.115
0.02,0.1
0.01,0.095
0.005,0.09
0.015,0.125
0.03,0.13
0.04,0.125
0.035,0.115
-0.005,0.11
0.015,0.105
0.04,0.115
0.05,0.135
0.055,0.125
0.05,0.115
0.045,0.1
0.04,0.125
0.05,0.15
0.09,0.19
0.105,0.195
0.11,0.165
0.135,0.11
0.155,0.035
0.21,-0.065
0.245,-0.16
0.305,-0.285
0.405,-0.44
0.5,-0.61
0.63,-0.765
0.77,-0.885
0.925,-0.92
1.05,-0.915
1.16,-0.865
1.27,-0.8
1.375,-0.665
1.465,-0.48
1.465,-0.29
1.37,-0.15
1.2,-0.045
0.985,0.02
0.78,0.05
0.615,0.045
0.475,0.04
0.345,0.035
0.24,0.04
0.165,0.06
0.155,0.09
0.15,0.115
0.16,0.125
0.15,0.125
0.11,0.125
0.07,0.14
0.055,0.135
0.04,0.16
0.045,0.17
0.04,0.16
0.02,0.145
0.0,0.14
0.01,0.14
-0.01,0.16
0.0,0.17
0.005,0.16
-0.01,0.14
-0.005,0.135
-0.02,0.155
-0.01,0.155
0.005,0.17
-0.01,0.17
-0.01,0.16
-0.015,0.15
-0.02,0.16
-0.03,0.17
0.01,0.175
0.015,0.165
0.0,0.15
-0.005,0.145
-0.02,0.155
0.0,0.165
0.01,0.18
0.02,0.18
0.005,0.165
-0.015,0.155
-0.01,0.145
0.01,0.16
0.03,0.175
0.025,0.17
0.03,0.165
0.01,0.135
0.015,0.145
0.015,0.16
0.03,0.165
0.05,0.155
0.045,0.15
0.035,0.135
0.045,0.145
0.055,0.15
0.08,0.16
0.07,0.16
0.06,0.135
0.06,0.125
0.055,0.135
0.095,0.14
0.11,0.145
0.125,0.13
0.1,0.11
0.105,0.09
0.115,0.095
0.13,0.11
0.145,0.115
0.17,0.11
0.16,0.09
0.175,0.08
0.175,0.08
0.195,0.08
0.22,0.085
0.23,0.075
0.23,0.045
0.23,0.04
0.23,0.045
0.255,0.05
0.275,0.055
0.29,0.035
0.295,0.03
0.285,0.005
0.28,0.015
0.31,0.025
0.33,0.025
0.34,0.025
0.335,0.005
0.35,0.0
0.355,-0.005
0.355,0.015
0.375,0.045
0.375,0.04
0.36,0.03
0.34,0.02
0.33,0.05
0.335,0.06
0.335,0.085
0.325,0.09
0.31,0.085
0.27,0.08
0.24,0.095
0.235,0.115
0.23,0.12
0.195,0.115
0.18,0.11
0.145,0.11
0.11,0.11
0.115,0.13
0.11,0.145
0.11,0.13
0.075,0.11
0.05,0.095
0.02,0.12
0.02,0.14
0.025,0.155
0.01,0.16
0.0,0.14
-0.02,0.115
-0.025,0.125
-0.005,0.14
-0.005,0.145
-0.005,0.14
-0.01,0.135
-0.035,0.11
-0.025,0.13
-0.015,0.14
-0.015,0.145
-0.005,0.14
-0.01,0.12
-0.035,0.11
-0.035,0.13
-0.02,0.145
-0.015,0.14
-0.01,0.13
-0.02,0.14
-0.04,0.115
-0.045,0.13
-0.045,0.15
-0.025,0.155
-0.015,0.165
-0.03,0.155
-0.045,0.135
-0.055,0.13
-0.035,0.14
-0.025,0.16
-0.03,0.155
-0.03,0.145
-0.045,0.14
-0.06,0.15
-0.045,0.175
-0.02,0.18
-0.04,0.17
-0.03,0.15
-0.04,0.145
-0.05,0.155
-0.035,0.16
-0.015,0.18
-0.015,0.165
-0.03,0.155
-0.04,0.15
-0.045,0.145
-0.04,0.16
-0.03,0.16
-0.015,0.155
-0.04,0.145
-0.035,0.135
-0.04,0.145
-0.035,0.155
-0.03,0.165
-0.03,0.15
-0.04,0.14
-0.05,0.135
-0.055,0.14
-0.045,0.145
-0.025,0.15
-0.03,0.145
-0.035,0.13
-0.05,0.13
-0.055,0.13
-0.065,0.155
-0.04,0.16
-0.035,0.15
-0.05,0.12
-0.06,0.125
-0.06,0.135
-0.055,0.145
-0.04,0.145
-0.035,0.145
-0.06,0.13
-0.05,0.125
-0.055,0.135
-0.065,0.155
-0.03,0.16
-0.04,0.155
-0.05,0.14
-0.065,0.14
-0.055,0.13
-0.04,0.145
-0.02,0.15
-0.03,0.145
-0.04,0.135
-0.05,0.13
-0.06,0.14
-0.075,0.145
-0.05,0.155
-0.04,0.145
-0.035,0.135
-0.05,0.14
-0.065,0.14
-0.04,0.15
-0.045,0.15
-0.02,0.15
-0.03,0.13
-0.05,0.125
-0.05,0.125
-0.05,0.135
-0.025,0.135
-0.025,0.145
-0.025,0.125
-0.045,0.12
-0.045,0.125
-0.04,0.135
-0.025,0.155
-0.025,0.13
-0.035,0.13
-0.05,0.12
-0.055,0.115
-0.04,0.135
-0.025,0.14
-0.015,0.14
-0.015,0.135
-0.04,0.125
-0.045,0.125
-0.04,0.145
-0.025,0.155
-0.015,0.145
-0.03,0.13
-0.06,0.12
-0.065,0.135
-0.04,0.14
-0.02,0.155
-0.015,0.155
-0.02,0.14
-0.035,0.125
-0.04,0.125
-0.03,0.14
-0.025,0.14
-0.015,0.14
-0.02,0.13
-0.035,0.12
-0.035,0.14
-0.005,0.14
-0.005,0.135
-0.025,0.12
-0.04,0.105
-0.04,0.135
-0.025,0.135
-0.015,0.14
-0.015,0.13
-0.015,0.12
-0.035,0.105
-0.03,0.11
-0.03,0.115
-0.015,0.13
-0.01,0.13
-0.005,0.115
-0.025,0.1
-0.03,0.115
-0.03,0.135
-0.02,0.14
-0.02,0.13
-0.03,0.115
-0.035,0.11
-0.035,0.115
-0.04,0.125
-0.025,0.135
-0.02,0.12
-0.02,0.12
-0.035,0.115
-0.025,0.125
-0.025,0.135
-0.005,0.15
-0.01,0.145
-0.015,0.13
-0.025,0.115
-0.025,0.11
-0.015,0.125
-0.005,0.13
-0.005,0.115
-0.005,0.09
-0.015,0.09
-0.03,0.095
-0.01,0.1
-0.01,0.13
-0.01,0.11
-0.02,0.1
-0.02,0.095
-0.02,0.095
-0.01,0.11
0.015,0.12
0.02,0.135
0.0,0.1
-0.01,0.105
-0.015,0.11
0.0,0.12
0.01,0.125
0.005,0.125
0.005,0.11
-0.015,0.1
-0.015,0.11
0.0,0.11
0.01,0.145
0.015,0.135
0.0,0.11
-0.005,0.105
-0.005,0.12
0.0,0.13
0.005,0.12
0.01,0.13
-0.01,0.11
-0.015,0.095
-0.02,0.11
0.005,0.12
0.005,0.135
0.015,0.125
0.025,0.105
0.01,0.095
-0.02,0.1
0.015,0.12
0.03,0.115
0.03,0.115
0.005,0.1
0.005,0.085
0.005,0.09
0.005,0.1
0.025,0.125
0.02,0.13
0.02,0.125
0.0,0.13
0.01,0.145
-0.005,0.165
0.02,0.165
0.015,0.16
-0.01,0.16
-0.01,0.155
-0.01,0.155
0.025,0.165
0.035,0.185
0.065,0.155
0.06,0.13
0.055,0.12
0.06,0.125
0.065,0.13
0.08,0.135
0.08,0.13
0.065,0.125
0.06,0.11
0.05,0.11
0.05,0.13
0.05,0.125
0.04,0.12
0.03,0.115
0.025,0.105
0.005,0.11
0.015,0.115
0.025,0.13
0.015,0.115
0.005,0.11
0.0,0.1
-0.02,0.105
0.005,0.125
0.02,0.13
0.015,0.12
0.015,0.105
0.005,0.09
-0.005,0.095
0.01,0.11
0.01,0.115
0.03,0.115
0.03,0.095
0.01,0.095
0.005,0.095
0.01,0.11
0.025,0.125
0.055,0.11
0.025,0.135
0.02,0.13
0.035,0.165
0.05,0.17
0.065,0.19
0.1,0.16
0.115,0.1
0.14,-0.005
0.145,-0.085
0.195,-0.18
0.265,-0.275
0.36,-0.405
0.455,-0.56
0.54,-0.715
0.66,-0.865
0.795,-0.955
0.935,-0.975
1.05,-0.94
1.145,-0.89
1.235,-0.83
1.345,-0.71
1.41,-0.53
1.41,-0.355
1.335,-0.215
1.18,-0.085
0.99,-0.02
0.79,0.045
0.625,0.05
0.475,0.05
0.335,0.01
0.22,0.005
0.14,0.02
0.115,0.06
0.12,0.085
0.12,0.11
0.12,0.11
0.1,0.11
0.075,0.105
0.065,0.125
0.045,0.135
0.045,0.16
0.03,0.14
0.015,0.13
-0.01,0.13
-0.005,0.15
-0.005,0.155
0.005,0.175
-0.005,0.165
-0.015,0.155
-0.025,0.15
-0.035,0.135
-0.035,0.145
-0.015,0.165
-0.01,0.16
-0.02,0.15
-0.03,0.135
-0.035,0.14
-0.025,0.17
-0.01,0.17
-0.015,0.165
-0.015,0.155
-0.03,0.135
-0.045,0.135
-0.045,0.15
-0.015,0.155
-0.02,0.155
-0.03,0.135
-0.035,0.13
-0.03,0.14
-0.04,0.145
-0.005,0.165
-0.01,0.15
-0.035,0.14
-0.015,0.12
-0.03,0.14
-0.025,0.14
-0.01,0.145
0.0,0.13
-0.01,0.13
-0.01,0.105
0.005,0.115
0.005,0.12
0.005,0.125
0.025,0.12
0.015,0.115
0.005,0.095
0.0,0.115
0.01,0.115
0.02,0.13
0.045,0.125
0.04,0.095
0.03,0.08
0.035,0.085
0.04,0.095
0.06,0.085
0.075,0.075
0.075,0.055
0.06,0.04
0.055,0.045
0.075,0.05
0.115,0.05
0.125,0.03
0.11,0.02
0.105,0.0
0.13,0.005
0.145,0.02
0.17,0.02
0.185,0.0
0.185,0.0
0.19,-0.01
0.185,-0.02
0.215,-0.015
0.23,-0.01
0.245,-0.03
0.25,-0.04
0.235,-0.045
0.24,-0.045
0.265,-0.045
0.28,-0.035
0.305,-0.045
0.285,-0.07
0.3,-0.075
0.31,-0.07
0.315,-0.05
0.34,-0.03
0.355,-0.035
0.345,-0.03
0.33,-0.03
0.315,-0.01
0.325,0.01
0.335,0.025
0.315,0.02
0.3,0.025
0.28,0.025
0.25,0.035
0.26,0.055
0.255,0.085
0.24,0.075
0.21,0.06
0.18,0.05
0.165,0.055
0.145,0.08
0.135,0.1
0.135,0.105
0.095,0.09
0.07,0.085
0.055,0.085
0.04,0.105
0.05,0.115
0.045,0.085
0.03,0.085
0.005,0.08
0.0,0.09
0.01,0.1
0.005,0.11
0.015,0.105
-0.005,0.085
-0.035,0.085
-0.045,0.085
-0.04,0.09
-0.025,0.11
-0.01,0.095
-0.035,0.09
-0.07,0.08
-0.065,0.09
-0.04,0.1
-0.04,0.115
-0.04,0.1
-0.04,0.09
-0.06,0.08
-0.055,0.08
-0.065,0.105
-0.03,0.12
-0.02,0.115
-0.045,0.09
-0.05,0.07
-0.045,0.09
-0.05,0.1
-0.02,0.11
-0.02,0.115
-0.03,0.11
-0.05,0.115
-0.05,0.105
-0.045,0.12
-0.05,0.135
-0.04,0.11
-0.03,0.095
-0.045,0.105
-0.055,0.1
-0.055,0.115
-0.025,0.12
-0.03,0.115
-0.04,0.105
-0.055,0.09
-0.05,0.095
-0.04,0.115
-0.04,0.125
-0.03,0.115
-0.045,0.095
-0.04,0.085
-0.05,0.1
-0.035,0.115
-0.025,0.11
-0.025,0.11
-0.03,0.095
-0.06,0.085
-0.07,0.095
-0.05,0.105
-0.02,0.12
-0.02,0.115
-0.025,0.105
-0.04,0.085
-0.045,0.095
-0.03,0.105
-0.005,0.11
0.0,0.115
-0.01,0.095
-0.02,0.08
-0.04,0.085
-0.02,0.105
-0.005,0.105
-0.005,0.11
-0.015,0.105
-0.04,0.085
-0.045,0.085
-0.035,0.095
-0.025,0.11
0.0,0.115
-0.015,0.105
-0.035,0.09
-0.05,0.105
-0.03,0.115
-0.015,0.12
-0.01,0.11
-0.015,0.095
-0.035,0.075
-0.035,0.09
-0.035,0.1
-0.015,0.105
-0.02,0.095
-0.015,0.08
-0.03,0.08
-0.05,0.085
-0.035,0.11
-0.01,0.12
0.0,0.11
-0.02,0.095
-0.03,0.075
-0.045,0.09
-0.02,0.085
-0.01,0.1
-0.005,0.11
-0.015,0.1
-0.035,0.075
-0.035,0.085
-0.03,0.1
-0.005,0.1
-0.015,0.095
-0.01,0.07
-0.04,0.06
-0.04,0.075
-0.045,0.09
-0.05,0.1
-0.035,0.095
-0.035,0.06
-0.065,0.055
-0.055,0.065
-0.055,0.075
-0.03,0.105
-0.02,0.09
-0.04,0.075
-0.045,0.075
-0.04,0.07
-0.04,0.085
-0.035,0.1
-0.025,0.085
-0.035,0.075
-0.04,0.065
-0.05,0.075
-0.04,0.09
-0.025,0.095
-0.03,0.075
-0.025,0.07
-0.04,0.045
-0.065,0.07
-0.05,0.08
-0.02,0.085
-0.015,0.075
-0.03,0.065
-0.035,0.05
-0.05,0.07
-0.035,0.08
-0.02,0.09
-0.025,0.075
-0.035,0.065
-0.06,0.045
-0.065,0.05
-0.045,0.06
-0.025,0.085
-0.03,0.085
-0.035,0.065
-0.06,0.055
-0.055,0.065
-0.04,0.075
-0.03,0.085
-0.035,0.07
-0.035,0.06
-0.035,0.05
-0.045,0.06
-0.05,0.065
-0.03,0.09
-0.015,0.085
-0.04,0.075
-0.06,0.065
-0.055,0.07
-0.04,0.08
-0.035,0.095
-0.035,0.09
-0.045,0.075
-0.05,0.07
-0.05,0.075
-0.04,0.085
-0.02,0.085
-0.03,0.075
-0.04,0.06
-0.045,0.045
-0.05,0.07
-0.03,0.08
-0.02,0.09
-0.02,0.075
-0.035,0.075
-0.04,0.055
-0.045,0.055
-0.035,0.075
-0.025,0.08
-0.02,0.08
-0.025,0.065
-0.035,0.06
-0.05,0.07
-0.04,0.07
-0.045,0.1
-0.02,0.085
-0.025,0.065
-0.03,0.05
-0.045,0.07
-0.04,0.075
-0.015,0.085
-0.01,0.085
-0.025,0.065
-0.035,0.06
-0.04,0.06
-0.035,0.07
-0.01,0.095
-0.005,0.085
-0.02,0.075
-0.04,0.07
-0.035,0.06
-0.015,0.09
-0.02,0.095
-0.025,0.09
-0.01,0.08
-0.045,0.06
-0.035,0.055
-0.03,0.085
-0.01,0.09
-0.02,0.08
-0.015,0.07
-0.025,0.055
-0.02,0.06
-0.02,0.075
-0.005,0.08
0.005,0.07
-0.02,0.055
-0.03,0.03
-0.01,0.055
0.005,0.075
0.01,0.095
0.01,0.12
0.01,0.095
-0.015,0.1
-0.02,0.1
-0.02,0.125
-0.005,0.135
-0.01,0.125
0.01,0.12
0.005,0.105
0.03,0.115
0.04,0.13
0.055,0.135
0.075,0.115
0.075,0.105
0.06,0.095
0.05,0.105
0.055,0.12
0.075,0.135
0.07,0.115
0.06,0.1
0.05,0.085
0.03,0.095
0.035,0.1
0.04,0.11
0.035,0.1
0.02,0.085
0.0,0.08
-0.005,0.085
0.005,0.105
0.02,0.105
0.015,0.12
0.01,0.11
0.01,0.1
0.005,0.105
0.01,0.11
0.025,0.12
0.02,0.095
0.02,0.08
-0.005,0.07
-0.01,0.085
0.015,0.08
0.03,0.09
0.035,0.09
0.02,0.085
0.02,0.075
0.03,0.095
0.05,0.12
0.06,0.155
0.075,0.165
0.075,0.16
0.075,0.135
0.095,0.09
0.135,0.04
0.17,-0.05
0.2,-0.175
0.22,-0.295
0.295,-0.445
0.405,-0.59
0.54,-0.73
0.69,-0.85
0.835,-0.935
0.97,-0.94
1.065,-0.9
1.205,-0.8
1.36,-0.685
1.48,-0.53
1.515,-0.37
1.455,-0.225
1.315,-0.12
1.11,-0.01
0.875,0.065
0.7,0.09
0.515,0.06
0.335,0.02
0.175,-0.005
0.09,0.02
0.08,0.06
0.105,0.1
0.115,0.095
0.105,0.11
0.075,0.085
0.045,0.095
0.035,0.12
0.035,0.125
0.025,0.105
0.01,0.115
-0.02,0.105
-0.02,0.105
-0.02,0.125
-0.015,0.14
-0.005,0.145
-0.02,0.12
-0.035,0.12
-0.045,0.13
-0.04,0.135
-0.025,0.15
-0.03,0.14
-0.03,0.135
-0.045,0.105
-0.05,0.115
-0.05,0.13
-0.05,0.135
