MLII,V1
0.235,0.15
0.255,0.135
0.27,0.125
0.29,0.15
0.29,0.14
0.3,0.125
0.3,0.105
0.305,0.115
0.325,0.155
0.315,0.165
0.31,0.13
0.315,0.12
0.315,0.145
0.345,0.16
0.36,0.155
0.37,0.125
0.375,0.125
0.375,0.13
0.365,0.155
0.375,0.14
0.385,0.13
0.41,0.145
0.405,0.14
0.4,0.125
0.4,0.1
0.405,0.13
0.4,0.16
0.41,0.15
0.395,0.13
0.4,0.105
0.385,0.14
0.39,0.15
0.395,0.14
0.385,0.12
0.38,0.135
0.355,0.125
0.355,0.13
0.355,0.11
0.35,0.125
0.325,0.14
0.3,0.12
0.28,0.09
0.25,0.1
0.25,0.11
0.25,0.135
0.25,0.13
0.235,0.1
0.21,0.095
0.175,0.115
0.165,0.13
0.16,0.115
0.145,0.095
0.14,0.105
0.145,0.12
0.13,0.11
0.1,0.1
0.08,0.11
0.04,0.125
0.015,0.12
-0.01,0.085
-0.025,0.08
-0.025,0.105
-0.03,0.125
-0.04,0.1
-0.045,0.085
-0.07,0.1
-0.105,0.105
-0.08,0.1
-0.075,0.09
-0.085,0.09
-0.09,0.115
-0.11,0.1
-0.13,0.085
-0.12,0.105
-0.115,0.12
-0.125,0.115
-0.15,0.09
-0.17,0.075
-0.16,0.095
-0.16,0.105
-0.15,0.1
-0.155,0.09
-0.16,0.095
-0.17,0.09
-0.185,0.08
-0.18,0.07
-0.18,0.1
-0.19,0.1
-0.18,0.11
-0.17,0.06
-0.16,0.075
-0.14,0.105
-0.14,0.115
-0.145,0.08
-0.17,0.07
-0.18,0.075
-0.175,0.1
-0.16,0.095
-0.155,0.09
-0.155,0.1
-0.165,0.12
-0.15,0.095
-0.155,0.065
-0.15,0.09
-0.145,0.115
-0.145,0.105
-0.165,0.09
-0.195,0.075
-0.205,0.1
-0.19,0.105
-0.18,0.09
-0.165,0.075
-0.17,0.1
-0.16,0.09
-0.17,0.08
-0.165,0.085
-0.17,0.1
-0.17,0.11
-0.17,0.075
-0.17,0.035
-0.185,0.07
-0.19,0.095
-0.18,0.095
-0.18,0.07
-0.18,0.09
-0.175,0.08
-0.2,0.07
-0.21,0.055
-0.2,0.075
-0.2,0.105
-0.21,0.08
-0.215,0.055
-0.21,0.06
-0.2,0.09
-0.175,0.075
-0.16,0.06
-0.145,0.05
-0.145,0.07
-0.135,0.085
-0.14,0.075
-0.135,0.06
-0.13,0.08
-0.12,0.095
-0.115,0.07
-0.11,0.06
-0.105,0.075
-0.1,0.105
-0.095,0.105
-0.11,0.065
-0.14,0.07
-0.175,0.095
-0.18,0.105
-0.18,0.09
-0.18,0.075
-0.165,0.095
-0.175,0.09
-0.175,0.07
-0.175,0.07
-0.165,0.09
-0.165,0.11
-0.165,0.08
-0.175,0.03
-0.165,0.06
-0.16,0.085
-0.155,0.09
-0.15,0.07
-0.155,0.075
-0.16,0.08
-0.16,0.08
-0.155,0.06
-0.145,0.075
-0.15,0.095
-0.15,0.09
-0.185,0.075
-0.2,0.06
-0.2,0.09
-0.195,0.105
-0.19,0.085
-0.19,0.065
-0.195,0.075
-0.2,0.1
-0.195,0.095
-0.185,0.08
-0.175,0.08
-0.175,0.095
-0.155,0.09
-0.17,0.06
-0.17,0.07
-0.165,0.09
-0.15,0.105
-0.16,0.075
-0.165,0.05
-0.175,0.075
-0.17,0.105
-0.17,0.105
-0.185,0.085
-0.215,0.07
-0.225,0.085
-0.19,0.09
-0.125,0.075
-0.04,0.08
0.05,0.1
0.125,0.105
0.215,0.065
0.32,0.055
0.415,0.1
0.5,0.11
0.605,0.105
0.725,0.09
0.845,0.095
0.94,0.11
1.06,0.125
1.11,0.12
1.1,0.1
1.005,0.115
0.86,0.12
0.615,0.115
0.24,0.12
-0.11,0.15
-0.335,0.175
-0.46,0.155
-0.515,0.135
-0.54,0.135
-0.51,0.16
-0.44,0.17
-0.385,0.14
-0.36,0.13
-0.35,0.125
-0.335,0.145
-0.32,0.14
-0.295,0.13
-0.3,0.115
-0.3,0.135
-0.325,0.12
-0.335,0.1
-0.335,0.09
-0.335,0.115
-0.325,0.13
-0.31,0.115
-0.3,0.08
-0.28,0.085
-0.26,0.11
-0.24,0.12
-0.245,0.095
-0.26,0.08
-0.27,0.085
-0.28,0.1
-0.28,0.11
-0.275,0.085
-0.27,0.09
-0.275,0.085
-0.28,0.095
-0.255,0.09
-0.25,0.08
-0.24,0.075
-0.235,0.105
-0.235,0.09
-0.235,0.07
-0.24,0.055
-0.235,0.075
-0.235,0.105
-0.23,0.095
-0.24,0.07
-0.225,0.055
-0.23,0.085
-0.225,0.105
-0.21,0.11
-0.195,0.085
-0.215,0.085
-0.22,0.095
-0.24,0.09
-0.23,0.08
-0.23,0.08
-0.215,0.095
-0.21,0.1
-0.21,0.08
-0.22,0.065
-0.205,0.075
-0.18,0.09
-0.185,0.1
-0.19,0.085
-0.19,0.05
-0.195,0.065
-0.16,0.09
-0.14,0.12
-0.13,0.09
-0.125,0.07
-0.13,0.07
-0.14,0.095
-0.13,0.095
-0.12,0.09
-0.125,0.08
-0.125,0.08
-0.145,0.095
-0.125,0.1
-0.12,0.085
-0.125,0.085
-0.115,0.095
-0.12,0.1
-0.14,0.09
-0.15,0.06
-0.145,0.065
-0.135,0.095
-0.11,0.105
-0.105,0.085
-0.1,0.055
-0.085,0.06
-0.095,0.085
-0.08,0.095
-0.065,0.09
-0.07,0.06
-0.07,0.065
-0.075,0.105
-0.07,0.095
-0.06,0.085
-0.055,0.08
-0.05,0.09
-0.075,0.1
-0.065,0.1
-0.065,0.08
-0.07,0.1
-0.08,0.11
-0.08,0.11
-0.08,0.07
-0.08,0.065
-0.08,0.1
-0.08,0.11
-0.075,0.105
-0.09,0.085
-0.09,0.07
-0.085,0.1
-0.09,0.12
-0.075,0.11
-0.075,0.07
-0.07,0.08
-0.075,0.1
-0.09,0.105
-0.075,0.085
-0.065,0.09
-0.07,0.09
-0.07,0.1
-0.085,0.1
-0.09,0.095
-0.09,0.065
-0.08,0.09
-0.1,0.1
-0.105,0.105
-0.115,0.075
-0.12,0.06
-0.115,0.085
-0.1,0.12
-0.105,0.115
-0.12,0.075
-0.14,0.065
-0.14,0.1
-0.115,0.115
-0.07,0.105
-0.075,0.09
-0.09,0.1
-0.105,0.1
-0.115,0.11
-0.11,0.105
-0.11,0.11
-0.13,0.115
-0.135,0.115
-0.15,0.09
-0.13,0.08
-0.125,0.09
-0.125,0.12
-0.14,0.11
-0.155,0.085
-0.155,0.075
-0.155,0.095
-0.155,0.095
-0.145,0.1
-0.13,0.09
-0.13,0.08
-0.13,0.09
-0.12,0.105
-0.11,0.09
-0.09,0.085
-0.07,0.1
-0.06,0.105
-0.08,0.085
-0.075,0.075
-0.05,0.085
-0.015,0.12
0.005,0.115
0.02,0.1
0.02,0.08
0.04,0.09
0.06,0.095
0.08,0.1
0.105,0.085
0.11,0.07
0.095,0.065
0.12,0.065
0.2,0.065
0.265,0.045
0.265,0.04
0.22,0.045
0.2,0.015
0.19,0.005
0.15,0.01
0.035,0.04
-0.225,0.03
-0.625,0.02
-1.09,-0.005
-1.475,0.01
-1.745,0.025
-1.895,0.025
-1.955,0.015
-1.995,0.01
-2.01,0.02
-2.0,0.025
-1.965,0.03
-1.905,0.04
-1.845,0.05
-1.75,0.065
-1.605,0.05
-1.475,0.05
-1.35,0.075
-1.275,0.12
-1.235,0.105
-1.18,0.09
-1.105,0.085
-1.035,0.105
-0.94,0.11
-0.83,0.095
-0.77,0.105
-0.715,0.105
-0.665,0.11
-0.605,0.1
-0.52,0.1
-0.465,0.11
-0.42,0.115
-0.4,0.1
-0.39,0.09
-0.375,0.09
-0.34,0.115
-0.305,0.13
-0.27,0.115
-0.19,0.115
-0.125,0.12
-0.06,0.12
-0.005,0.125
0.05,0.125
0.11,0.145
0.15,0.155
0.185,0.145
0.21,0.135
0.23,0.155
0.26,0.17
0.285,0.165
0.325,0.145
0.33,0.14
0.325,0.15
0.35,0.175
0.39,0.175
0.43,0.17
0.47,0.17
0.465,0.17
0.485,0.145
0.505,0.15
0.52,0.165
0.54,0.175
0.56,0.15
0.585,0.14
0.6,0.16
0.62,0.16
0.645,0.16
0.655,0.15
0.675,0.165
0.68,0.17
0.695,0.16
0.715,0.175
0.755,0.19
0.785,0.195
0.805,0.175
0.795,0.155
0.805,0.17
0.82,0.195
0.84,0.195
0.865,0.18
0.855,0.17
0.85,0.17
0.835,0.17
0.83,0.165
0.835,0.19
0.825,0.19
0.8,0.18
0.79,0.16
0.77,0.17
0.78,0.185
0.77,0.185
0.755,0.16
0.715,0.165
0.68,0.165
0.665,0.18
0.64,0.185
0.615,0.19
0.605,0.19
0.585,0.18
0.56,0.155
0.53,0.165
0.495,0.195
0.46,0.2
0.435,0.19
0.4,0.18
0.36,0.165
0.325,0.175
0.29,0.17
0.275,0.17
0.245,0.185
0.205,0.18
0.185,0.16
0.185,0.17
0.175,0.18
0.165,0.185
0.155,0.175
0.14,0.165
0.13,0.16
0.11,0.175
0.095,0.16
0.075,0.175
0.055,0.185
0.035,0.155
0.015,0.125
-0.005,0.135
0.01,0.165
0.015,0.175
0.0,0.155
-0.02,0.155
-0.04,0.155
-0.055,0.145
-0.035,0.125
-0.005,0.14
0.005,0.165
-0.005,0.15
-0.025,0.13
-0.02,0.145
-0.01,0.15
-0.015,0.15
-0.02,0.135
-0.03,0.13
-0.045,0.145
-0.06,0.14
-0.065,0.125
-0.06,0.14
-0.05,0.15
-0.06,0.125
-0.085,0.1
-0.09,0.125
-0.11,0.145
-0.105,0.145
-0.095,0.14
-0.085,0.14
-0.075,0.13
-0.08,0.12
-0.095,0.12
-0.095,0.15
-0.09,0.16
-0.095,0.135
-0.115,0.12
-0.115,0.15
-0.12,0.14
-0.11,0.13
-0.095,0.125
-0.105,0.145
-0.11,0.135
-0.125,0.13
-0.115,0.13
-0.09,0.16
-0.095,0.155
-0.11,0.135
-0.125,0.115
-0.135,0.15
-0.13,0.15
-0.125,0.145
-0.125,0.135
-0.135,0.155
-0.145,0.13
-0.155,0.115
-0.145,0.12
-0.13,0.15
-0.135,0.16
-0.14,0.135
-0.155,0.125
-0.155,0.14
-0.135,0.14
-0.125,0.14
-0.13,0.13
-0.135,0.145
-0.145,0.14
-0.165,0.135
-0.19,0.14
-0.175,0.16
-0.15,0.155
-0.135,0.135
-0.125,0.115
-0.145,0.145
-0.11,0.16
-0.09,0.16
-0.07,0.145
-0.075,0.155
-0.09,0.145
-0.135,0.135
-0.15,0.13
-0.155,0.15
-0.155,0.17
-0.12,0.175
-0.1,0.14
-0.08,0.14
-0.065,0.165
-0.075,0.17
-0.095,0.155
-0.1,0.145
-0.095,0.16
-0.085,0.175
-0.08,0.18
-0.08,0.18
-0.08,0.19
-0.095,0.18
-0.12,0.17
-0.125,0.145
-0.125,0.165
-0.125,0.19
-0.13,0.185
-0.135,0.155
-0.13,0.155
-0.13,0.165
-0.12,0.19
-0.115,0.185
-0.105,0.155
-0.12,0.15
-0.145,0.145
-0.135,0.17
-0.11,0.175
-0.11,0.18
-0.11,0.19
-0.125,0.185
-0.105,0.185
-0.1,0.16
-0.08,0.175
-0.05,0.2
-0.03,0.205
-0.07,0.185
-0.12,0.165
-0.185,0.185
-0.215,0.185
-0.22,0.18
-0.185,0.15
-0.16,0.155
-0.16,0.165
-0.145,0.17
-0.15,0.16
-0.13,0.17
-0.14,0.18
-0.15,0.17
-0.17,0.15
-0.19,0.145
-0.185,0.165
-0.17,0.185
-0.175,0.18
-0.165,0.155
-0.16,0.16
-0.18,0.175
-0.175,0.18
-0.185,0.17
-0.185,0.16
-0.19,0.165
-0.205,0.16
-0.21,0.15
-0.215,0.15
-0.215,0.165
-0.18,0.17
-0.125,0.16
-0.075,0.14
0.0,0.13
0.085,0.15
0.19,0.175
0.29,0.17
0.36,0.145
0.44,0.14
0.535,0.16
0.68,0.165
0.8,0.16
0.905,0.145
0.995,0.165
1.025,0.17
1.005,0.165
0.92,0.155
0.79,0.175
0.57,0.205
0.225,0.195
-0.12,0.185
-0.335,0.18
-0.43,0.19
-0.505,0.215
-0.52,0.205
-0.495,0.19
-0.44,0.19
-0.4,0.19
-0.365,0.175
-0.37,0.16
-0.385,0.155
-0.36,0.18
-0.37,0.175
-0.38,0.135
-0.39,0.135
-0.415,0.145
-0.405,0.155
-0.405,0.11
-0.405,0.09
-0.415,0.105
-0.41,0.13
-0.395,0.145
-0.385,0.11
-0.385,0.095
-0.385,0.105
-0.365,0.12
-0.355,0.09
-0.345,0.09
-0.335,0.115
-0.355,0.09
-0.39,0.07
-0.4,0.075
-0.39,0.115
-0.36,0.11
-0.33,0.075
-0.34,0.05
-0.38,0.07
-0.395,0.11
-0.405,0.105
-0.39,0.075
-0.395,0.08
-0.39,0.09
-0.4,0.08
-0.4,0.07
-0.395,0.07
-0.39,0.09
-0.385,0.09
-0.39,0.065
-0.385,0.06
-0.385,0.075
-0.38,0.1
-0.37,0.07
-0.34,0.045
-0.335,0.065
-0.335,0.095
-0.33,0.095
-0.325,0.085
-0.35,0.095
-0.365,0.1
-0.355,0.085
-0.345,0.055
-0.34,0.085
-0.34,0.11
-0.36,0.1
-0.35,0.09
-0.345,0.09
-0.35,0.095
-0.355,0.08
-0.345,0.08
-0.34,0.08
-0.335,0.09
-0.345,0.075
-0.365,0.055
-0.35,0.075
-0.35,0.095
-0.335,0.075
-0.33,0.055
-0.31,0.045
-0.29,0.075
-0.285,0.09
-0.265,0.075
-0.275,0.08
-0.28,0.08
-0.3,0.08
-0.305,0.065
-0.305,0.07
-0.295,0.1
-0.285,0.1
-0.305,0.085
-0.32,0.06
-0.32,0.085
-0.305,0.1
-0.275,0.1
-0.265,0.07
-0.275,0.08
-0.285,0.095
-0.28,0.09
-0.27,0.095
-0.26,0.115
-0.25,0.135
-0.255,0.095
-0.255,0.07
-0.265,0.09
-0.265,0.125
-0.25,0.125
-0.26,0.105
-0.245,0.11
-0.26,0.115
-0.285,0.095
-0.29,0.08
-0.29,0.105
-0.28,0.13
-0.285,0.105
-0.285,0.095
-0.28,0.095
-0.31,0.12
-0.31,0.115
-0.3,0.09
-0.285,0.095
-0.275,0.1
-0.295,0.11
-0.305,0.1
-0.3,0.095
-0.3,0.115
-0.32,0.115
-0.3,0.085
-0.305,0.06
-0.315,0.095
-0.305,0.12
-0.295,0.11
-0.295,0.075
-0.305,0.095
-0.335,0.11
-0.335,0.105
-0.34,0.08
-0.335,0.095
-0.335,0.1
-0.345,0.1
-0.36,0.075
-0.365,0.085
-0.355,0.12
-0.335,0.105
-0.33,0.075
-0.32,0.075
-0.31,0.105
-0.295,0.095
-0.275,0.09
-0.25,0.115
-0.23,0.105
-0.21,0.075
-0.2,0.07
-0.175,0.095
-0.15,0.115
-0.14,0.09
-0.145,0.08
-0.155,0.075
-0.155,0.085
-0.13,0.06
-0.13,0.03
-0.115,0.03
-0.105,0.04
-0.06,0.025
-0.04,-0.01
-0.045,0.0
-0.085,0.02
-0.16,0.015
-0.26,-0.04
-0.43,-0.05
-0.69,-0.03
-1.06,-0.005
-1.425,-0.015
-1.73,-0.035
-1.93,-0.02
-2.035,0.015
-2.065,0.005
-2.06,-0.02
-2.08,0.005
-2.055,0.035
-1.995,0.04
-1.9,0.025
-1.805,0.035
-1.705,0.085
-1.635,0.11
-1.54,0.105
-1.44,0.09
-1.325,0.11
-1.235,0.125
-1.145,0.14
-1.065,0.13
-0.995,0.14
-0.94,0.145
-0.915,0.135
-0.87,0.1
-0.83,0.095
-0.76,0.13
-0.69,0.135
-0.655,0.115
-0.625,0.08
-0.61,0.1
-0.585,0.12
-0.565,0.115
-0.53,0.085
-0.49,0.09
-0.47,0.11
-0.42,0.105
-0.35,0.09
-0.275,0.1
-0.205,0.12
-0.155,0.135
-0.12,0.11
-0.09,0.1
-0.03,0.115
0.02,0.15
0.06,0.145
0.08,0.125
0.095,0.12
0.13,0.15
0.15,0.14
0.17,0.135
0.18,0.135
0.185,0.155
0.21,0.15
0.225,0.125
0.245,0.13
0.27,0.155
0.3,0.155
0.315,0.13
0.31,0.115
0.315,0.125
0.35,0.165
0.37,0.16
0.365,0.135
0.37,0.145
0.385,0.15
0.4,0.16
0.425,0.155
0.47,0.145
0.49,0.165
0.505,0.175
0.505,0.175
0.53,0.145
0.53,0.165
0.535,0.195
0.54,0.185
0.545,0.155
0.545,0.14
0.57,0.145
0.58,0.175
0.57,0.175
0.575,0.15
0.56,0.16
0.55,0.175
0.545,0.18
0.555,0.165
0.55,0.155
0.56,0.155
0.55,0.18
0.53,0.155
0.5,0.14
0.48,0.165
0.465,0.19
0.465,0.165
0.44,0.145
0.405,0.135
0.395,0.155
0.375,0.165
0.36,0.165
0.355,0.14
0.345,0.15
0.29,0.16
0.25,0.145
0.22,0.13
0.195,0.14
0.175,0.16
0.15,0.155
0.12,0.125
0.095,0.125
0.065,0.135
0.055,0.165
0.035,0.155
0.02,0.125
-0.005,0.115
-0.025,0.135
-0.04,0.15
-0.065,0.15
-0.07,0.13
-0.08,0.14
-0.1,0.15
-0.115,0.145
-0.135,0.125
-0.13,0.135
-0.14,0.15
-0.155,0.145
-0.16,0.115
-0.17,0.115
-0.17,0.135
-0.175,0.155
-0.18,0.145
-0.205,0.115
-0.21,0.115
-0.225,0.14
-0.215,0.145
-0.2,0.14
-0.185,0.135
-0.2,0.125
-0.22,0.14
-0.23,0.145
-0.23,0.12
-0.21,0.12
-0.195,0.145
-0.205,0.135
-0.215,0.12
-0.225,0.11
-0.21,0.13
-0.2,0.155
-0.195,0.155
-0.2,0.11
-0.22,0.115
-0.23,0.13
-0.235,0.14
-0.23,0.13
-0.23,0.11
-0.225,0.12
-0.24,0.12
-0.255,0.14
-0.25,0.115
-0.23,0.125
-0.225,0.125
-0.24,0.13
-0.24,0.115
-0.26,0.12
-0.25,0.125
-0.245,0.155
-0.23,0.15
-0.215,0.115
-0.22,0.105
-0.225,0.125
-0.225,0.14
-0.23,0.145
-0.215,0.125
-0.215,0.125
-0.245,0.14
-0.25,0.135
-0.245,0.12
-0.24,0.135
-0.24,0.14
-0.23,0.135
-0.23,0.105
-0.245,0.115
-0.24,0.14
-0.245,0.155
-0.24,0.135
-0.245,0.12
-0.245,0.13
-0.25,0.135
-0.25,0.125
-0.225,0.12
-0.24,0.115
-0.24,0.135
-0.235,0.115
-0.24,0.1
-0.24,0.105
-0.24,0.135
-0.24,0.135
-0.255,0.095
-0.255,0.08
-0.26,0.105
-0.225,0.125
-0.225,0.11
-0.22,0.09
-0.215,0.09
-0.225,0.11
-0.235,0.095
-0.25,0.09
-0.245,0.115
-0.245,0.13
-0.25,0.115
-0.255,0.08
-0.24,0.09
-0.215,0.125
-0.21,0.125
-0.215,0.105
-0.225,0.09
-0.23,0.105
-0.23,0.11
-0.225,0.1
-0.225,0.105
-0.23,0.12
-0.225,0.11
-0.22,0.085
-0.22,0.09
-0.21,0.105
-0.19,0.14
-0.175,0.125
-0.165,0.105
-0.17,0.115
-0.175,0.12
-0.17,0.115
-0.155,0.13
-0.145,0.13
-0.14,0.14
-0.135,0.11
-0.135,0.1
-0.135,0.12
-0.14,0.13
-0.145,0.11
-0.155,0.095
-0.16,0.095
-0.18,0.11
-0.185,0.105
-0.185,0.095
-0.18,0.11
-0.195,0.105
-0.205,0.085
-0.215,0.085
-0.22,0.095
-0.22,0.125
-0.225,0.095
-0.22,0.085
-0.215,0.095
-0.21,0.095
-0.21,0.09
-0.205,0.09
-0.195,0.115
-0.2,0.12
-0.2,0.105
-0.2,0.1
-0.185,0.12
-0.185,0.13
-0.19,0.105
-0.185,0.095
-0.19,0.095
-0.2,0.1
-0.21,0.105
-0.215,0.11
-0.225,0.115
-0.25,0.105
-0.245,0.09
-0.23,0.11
-0.235,0.12
-0.235,0.115
-0.22,0.11
-0.215,0.105
-0.21,0.105
-0.205,0.075
-0.195,0.105
-0.2,0.13
-0.215,0.12
-0.235,0.105
-0.235,0.11
-0.225,0.1
-0.17,0.115
-0.085,0.11
0.015,0.115
0.115,0.13
0.205,0.115
0.295,0.1
0.405,0.115
0.535,0.135
0.685,0.115
0.825,0.115
0.95,0.125
1.05,0.135
1.115,0.145
1.11,0.15
0.995,0.16
0.755,0.155
0.325,0.14
-0.135,0.145
-0.42,0.165
-0.54,0.19
-0.545,0.175
-0.52,0.165
-0.46,0.165
-0.41,0.165
-0.37,0.145
-0.365,0.14
-0.34,0.16
-0.35,0.165
-0.35,0.14
-0.375,0.13
-0.38,0.145
-0.38,0.155
-0.355,0.13
-0.33,0.105
-0.34,0.12
-0.345,0.125
-0.325,0.12
-0.3,0.115
-0.275,0.125
-0.28,0.135
-0.29,0.115
-0.31,0.105
-0.31,0.12
-0.3,0.14
-0.295,0.14
-0.3,0.115
-0.315,0.11
-0.34,0.12
-0.335,0.115
-0.305,0.12
-0.285,0.125
-0.28,0.13
-0.295,0.125
-0.3,0.12
-0.295,0.12
-0.285,0.14
-0.275,0.12
-0.285,0.11
-0.28,0.125
-0.285,0.115
-0.27,0.11
-0.265,0.125
-0.27,0.125
-0.27,0.125
-0.27,0.1
-0.26,0.1
-0.24,0.115
-0.255,0.14
-0.255,0.125
-0.255,0.1
-0.255,0.105
-0.265,0.105
-0.26,0.11
-0.25,0.105
-0.255,0.12
-0.255,0.13
-0.26,0.105
-0.27,0.1
-0.255,0.11
-0.26,0.13
-0.275,0.115
-0.26,0.09
-0.25,0.085
-0.235,0.115
-0.225,0.12
-0.225,0.115
-0.23,0.095
-0.22,0.115
-0.215,0.095
-0.205,0.075
-0.195,0.085
-0.2,0.12
-0.205,0.115
-0.22,0.105
-0.21,0.095
-0.22,0.11
-0.21,0.105
-0.205,0.1
-0.185,0.085
-0.195,0.11
-0.195,0.125
-0.195,0.105
-0.175,0.1
-0.15,0.12
-0.14,0.13
-0.145,0.09
-0.16,0.07
-0.16,0.09
-0.145,0.1
-0.135,0.105
-0.125,0.075
-0.125,0.09
-0.14,0.095
-0.13,0.08
-0.11,0.075
-0.105,0.1
-0.11,0.115
-0.13,0.1
-0.135,0.08
-0.14,0.095
-0.14,0.11
-0.14,0.115
-0.125,0.09
-0.125,0.085
-0.11,0.105
-0.105,0.11
-0.125,0.095
-0.12,0.12
-0.11,0.125
-0.11,0.125
-0.13,0.085
-0.145,0.095
-0.145,0.13
-0.14,0.12
-0.14,0.11
-0.135,0.12
-0.16,0.11
-0.165,0.105
-0.165,0.11
-0.155,0.11
-0.145,0.12
-0.155,0.13
-0.17,0.125
-0.175,0.11
-0.16,0.125
-0.155,0.135
-0.15,0.12
-0.165,0.09
-0.185,0.095
-0.19,0.125
-0.18,0.145
-0.16,0.13
-0.16,0.13
-0.16,0.13
-0.17,0.125
-0.19,0.11
-0.175,0.1
-0.18,0.13
-0.18,0.14
-0.165,0.12
-0.155,0.11
-0.145,0.12
-0.11,0.15
-0.07,0.15
-0.05,0.125
