MLII,V4
-0.92,-0.655
-0.91,-0.645
-0.92,-0.655
-0.9,-0.64
-0.895,-0.66
-0.9,-0.665
-0.905,-0.67
-0.915,-0.68
-0.91,-0.67
-0.92,-0.68
-0.925,-0.675
-0.935,-0.67
-0.91,-0.655
-0.905,-0.66
-0.905,-0.655
-0.895,-0.655
-0.895,-0.66
-0.895,-0.675
-0.9,-0.67
-0.91,-0.675
-0.905,-0.685
-0.915,-0.675
-0.92,-0.68
-0.915,-0.685
-0.91,-0.67
-0.92,-0.665
-0.9,-0.66
-0.89,-0.66
-0.895,-0.665
-0.895,-0.655
-0.895,-0.665
-0.905,-0.665
-0.91,-0.68
-0.915,-0.685
-0.91,-0.68
-0.915,-0.68
-0.92,-0.66
-0.9,-0.655
-0.9,-0.65
-0.895,-0.65
-0.885,-0.665
-0.895,-0.66
-0.9,-0.675
-0.9,-0.68
-0.905,-0.68
-0.915,-0.69
-0.92,-0.68
-0.92,-0.67
-0.91,-0.67
-0.905,-0.66
-0.9,-0.655
-0.895,-0.655
-0.885,-0.645
-0.89,-0.66
-0.885,-0.67
-0.885,-0.685
-0.89,-0.68
-0.9,-0.68
-0.89,-0.675
-0.895,-0.69
-0.885,-0.675
-0.87,-0.67
-0.88,-0.67
-0.865,-0.65
-0.87,-0.67
-0.87,-0.66
-0.87,-0.68
-0.865,-0.685
-0.86,-0.685
-0.85,-0.685
-0.85,-0.675
-0.835,-0.68
-0.82,-0.665
-0.82,-0.66
-0.81,-0.645
-0.81,-0.64
-0.815,-0.65
-0.83,-0.64
-0.835,-0.665
-0.85,-0.665
-0.865,-0.665
-0.865,-0.655
-0.87,-0.655
-0.87,-0.65
-0.865,-0.64
-0.87,-0.635
-0.86,-0.64
-0.845,-0.62
-0.83,-0.605
-0.82,-0.605
-0.815,-0.615
-0.815,-0.605
-0.82,-0.615
-0.825,-0.62
-0.84,-0.63
-0.845,-0.64
-0.855,-0.64
-0.875,-0.63
-0.88,-0.625
-0.88,-0.635
-0.895,-0.645
-0.91,-0.67
-0.92,-0.675
-0.93,-0.685
-0.935,-0.69
-0.925,-0.69
-0.925,-0.695
-0.93,-0.68
-0.92,-0.665
-0.91,-0.67
-0.91,-0.665
-0.905,-0.68
-0.91,-0.69
-0.935,-0.735
-0.935,-0.75
-0.935,-0.745
-0.915,-0.69
-0.85,-0.615
-0.75,-0.48
-0.655,-0.36
-0.57,-0.27
-0.5,-0.245
-0.465,-0.26
-0.445,-0.345
-0.495,-0.515
-0.61,-0.78
-0.75,-1.065
-0.92,-1.33
-1.015,-1.495
-1.015,-1.535
-0.91,-1.455
-0.72,-1.3
-0.475,-1.105
-0.21,-0.92
0.035,-0.765
0.26,-0.635
0.49,-0.545
0.69,-0.49
0.88,-0.475
1.025,-0.465
1.13,-0.46
1.19,-0.475
1.195,-0.515
1.165,-0.58
1.085,-0.635
0.97,-0.67
0.815,-0.69
0.635,-0.685
0.425,-0.67
0.215,-0.66
0.0,-0.64
-0.215,-0.61
-0.43,-0.625
-0.645,-0.645
-0.835,-0.69
-0.98,-0.73
-1.07,-0.75
-1.125,-0.76
-1.14,-0.75
-1.13,-0.71
-1.12,-0.69
-1.095,-0.665
-1.08,-0.65
-1.085,-0.64
-1.07,-0.625
-1.07,-0.615
-1.06,-0.585
-1.045,-0.575
-1.035,-0.555
-1.02,-0.54
-1.015,-0.54
-1.0,-0.535
-1.0,-0.545
-1.005,-0.555
-1.02,-0.555
-1.025,-0.565
-1.04,-0.565
-1.04,-0.545
-1.05,-0.54
-1.045,-0.53
-1.04,-0.515
-1.03,-0.51
-1.025,-0.52
-1.015,-0.51
-1.01,-0.525
-1.025,-0.52
-1.025,-0.52
-1.035,-0.52
-1.045,-0.525
-1.04,-0.525
-1.045,-0.535
-1.04,-0.52
-1.04,-0.515
-1.025,-0.51
-1.02,-0.505
-1.015,-0.495
-1.02,-0.51
-1.02,-0.5
-1.035,-0.51
-1.045,-0.52
-1.05,-0.54
-1.06,-0.545
-1.06,-0.535
-1.06,-0.54
-1.055,-0.52
-1.06,-0.515
-1.045,-0.515
-1.05,-0.505
-1.055,-0.515
-1.055,-0.525
-1.07,-0.535
-1.075,-0.545
-1.075,-0.56
-1.08,-0.55
-1.09,-0.555
-1.09,-0.545
-1.085,-0.54
-1.09,-0.54
-1.08,-0.53
-1.085,-0.535
-1.08,-0.545
-1.085,-0.565
-1.09,-0.575
-1.11,-0.58
-1.125,-0.595
-1.125,-0.595
-1.135,-0.61
-1.15,-0.615
-1.15,-0.61
-1.14,-0.605
-1.14,-0.605
-1.135,-0.605
-1.155,-0.625
-1.17,-0.65
-1.175,-0.66
-1.195,-0.695
-1.19,-0.7
-1.185,-0.725
-1.2,-0.72
-1.2,-0.705
-1.195,-0.715
-1.2,-0.71
-1.21,-0.705
-1.195,-0.725
-1.205,-0.73
-1.195,-0.745
-1.205,-0.765
-1.21,-0.78
-1.21,-0.81
-1.22,-0.81
-1.21,-0.815
-1.21,-0.815
-1.205,-0.805
-1.18,-0.82
-1.18,-0.82
-1.165,-0.825
-1.16,-0.83
-1.16,-0.84
-1.155,-0.845
-1.145,-0.855
-1.14,-0.855
-1.12,-0.855
-1.115,-0.85
-1.105,-0.855
-1.09,-0.835
-1.07,-0.835
-1.05,-0.825
-1.02,-0.825
-1.005,-0.845
-0.995,-0.835
-0.97,-0.83
-0.965,-0.825
-0.95,-0.84
-0.935,-0.825
-0.935,-0.83
-0.92,-0.815
-0.9,-0.805
-0.885,-0.805
-0.85,-0.78
-0.845,-0.775
-0.84,-0.775
-0.845,-0.79
-0.825,-0.795
-0.835,-0.785
-0.835,-0.785
-0.83,-0.775
-0.83,-0.775
-0.82,-0.785
-0.82,-0.745
-0.82,-0.75
-0.81,-0.735
-0.81,-0.735
-0.815,-0.74
-0.825,-0.75
-0.845,-0.745
-0.86,-0.765
-0.875,-0.76
-0.885,-0.76
-0.9,-0.755
-0.905,-0.75
-0.905,-0.735
-0.905,-0.735
-0.915,-0.715
-0.9,-0.715
-0.92,-0.73
-0.925,-0.74
-0.94,-0.755
-0.94,-0.755
-0.965,-0.76
-0.96,-0.76
-0.97,-0.755
-0.97,-0.76
-0.97,-0.745
-0.96,-0.745
-0.96,-0.72
-0.96,-0.72
-0.97,-0.725
-0.97,-0.73
-0.96,-0.735
-0.975,-0.745
-0.98,-0.76
-0.975,-0.765
-0.99,-0.755
-0.98,-0.75
-0.97,-0.71
-0.965,-0.69
-0.955,-0.685
-0.95,-0.69
-0.95,-0.695
-0.955,-0.7
-0.955,-0.7
-0.945,-0.715
-0.94,-0.72
-0.955,-0.725
-0.95,-0.7
-0.935,-0.7
-0.935,-0.69
-0.93,-0.68
-0.925,-0.69
-0.915,-0.69
-0.915,-0.685
-0.92,-0.695
-0.91,-0.69
-0.925,-0.695
-0.925,-0.695
-0.93,-0.685
-0.93,-0.68
-0.93,-0.685
-0.92,-0.675
-0.925,-0.67
-0.905,-0.665
-0.91,-0.66
-0.905,-0.665
-0.9,-0.66
-0.895,-0.665
-0.91,-0.675
-0.91,-0.675
-0.905,-0.68
-0.91,-0.675
-0.91,-0.67
-0.905,-0.665
-0.895,-0.66
-0.89,-0.645
-0.875,-0.64
-0.885,-0.655
-0.885,-0.65
-0.895,-0.65
-0.89,-0.665
-0.905,-0.675
-0.9,-0.67
-0.905,-0.67
-0.895,-0.67
-0.895,-0.665
-0.89,-0.65
-0.89,-0.64
-0.875,-0.635
-0.87,-0.64
-0.88,-0.645
-0.88,-0.65
-0.88,-0.665
-0.895,-0.665
-0.9,-0.675
-0.9,-0.67
-0.9,-0.665
-0.895,-0.66
-0.885,-0.65
-0.875,-0.65
-0.86,-0.655
-0.86,-0.645
-0.86,-0.645
-0.865,-0.665
-0.87,-0.66
-0.865,-0.65
-0.88,-0.65
-0.87,-0.655
-0.875,-0.65
-0.865,-0.64
-0.86,-0.645
-0.86,-0.63
-0.855,-0.64
-0.855,-0.635
-0.855,-0.645
-0.865,-0.67
-0.865,-0.67
-0.865,-0.675
-0.88,-0.675
-0.87,-0.675
-0.865,-0.655
-0.87,-0.655
-0.86,-0.65
-0.865,-0.64
-0.845,-0.645
-0.845,-0.665
-0.845,-0.655
-0.845,-0.665
-0.86,-0.67
-0.86,-0.67
-0.865,-0.665
-0.875,-0.675
-0.875,-0.66
-0.865,-0.655
-0.865,-0.645
-0.86,-0.64
-0.86,-0.635
-0.845,-0.65
-0.84,-0.645
-0.85,-0.65
-0.86,-0.665
-0.86,-0.675
-0.875,-0.67
-0.86,-0.675
-0.86,-0.665
-0.86,-0.65
-0.86,-0.655
-0.845,-0.655
-0.84,-0.655
-0.84,-0.645
-0.85,-0.67
-0.845,-0.66
-0.865,-0.665
-0.86,-0.67
-0.87,-0.675
-0.875,-0.68
-0.88,-0.685
-0.885,-0.67
-0.86,-0.665
-0.855,-0.66
-0.845,-0.66
-0.835,-0.655
-0.845,-0.66
-0.855,-0.66
-0.86,-0.66
-0.865,-0.67
-0.865,-0.68
-0.87,-0.67
-0.86,-0.675
-0.865,-0.665
-0.845,-0.665
-0.855,-0.655
-0.835,-0.645
-0.85,-0.655
-0.86,-0.66
-0.84,-0.655
-0.855,-0.665
-0.855,-0.675
-0.86,-0.675
-0.855,-0.675
-0.86,-0.68
-0.855,-0.68
-0.845,-0.67
-0.84,-0.665
-0.84,-0.65
-0.835,-0.65
-0.845,-0.65
-0.845,-0.675
-0.84,-0.68
-0.86,-0.69
-0.855,-0.7
-0.855,-0.7
-0.86,-0.68
-0.86,-0.69
-0.855,-0.68
-0.86,-0.66
-0.85,-0.66
-0.845,-0.665
-0.84,-0.665
-0.86,-0.685
-0.86,-0.685
-0.87,-0.69
-0.88,-0.68
-0.855,-0.695
-0.865,-0.685
-0.85,-0.685
-0.85,-0.685
-0.845,-0.675
-0.84,-0.665
-0.835,-0.665
-0.835,-0.675
-0.835,-0.68
-0.855,-0.69
-0.85,-0.69
-0.855,-0.695
-0.855,-0.68
-0.845,-0.68
-0.85,-0.665
-0.835,-0.655
-0.84,-0.655
-0.83,-0.665
-0.835,-0.665
-0.825,-0.67
-0.82,-0.685
-0.825,-0.685
-0.835,-0.695
-0.835,-0.7
-0.83,-0.695
-0.825,-0.69
-0.82,-0.675
-0.83,-0.67
-0.825,-0.665
-0.82,-0.65
-0.805,-0.66
-0.795,-0.645
-0.795,-0.66
-0.79,-0.67
-0.79,-0.675
-0.795,-0.67
-0.79,-0.67
-0.78,-0.67
-0.78,-0.66
-0.785,-0.655
-0.79,-0.655
-0.79,-0.65
-0.8,-0.655
-0.805,-0.65
-0.82,-0.645
-0.82,-0.665
-0.815,-0.67
-0.82,-0.67
-0.815,-0.665
-0.795,-0.655
-0.775,-0.625
-0.77,-0.615
-0.755,-0.625
-0.75,-0.615
-0.755,-0.62
-0.775,-0.635
-0.785,-0.64
-0.785,-0.665
-0.815,-0.68
-0.845,-0.7
-0.855,-0.7
-0.87,-0.705
-0.865,-0.71
-0.86,-0.7
-0.865,-0.68
-0.85,-0.68
-0.845,-0.685
-0.85,-0.69
-0.845,-0.71
-0.86,-0.715
-0.86,-0.73
-0.865,-0.73
-0.865,-0.73
-0.865,-0.745
-0.875,-0.77
-0.875,-0.77
-0.875,-0.755
-0.84,-0.72
-0.8,-0.655
-0.725,-0.54
-0.64,-0.43
-0.565,-0.35
-0.495,-0.32
-0.46,-0.36
-0.475,-0.465
-0.51,-0.65
-0.61,-0.9
-0.74,-1.19
-0.85,-1.385
-0.905,-1.495
-0.845,-1.465
-0.69,-1.3
-0.455,-1.1
-0.205,-0.875
0.075,-0.695
0.345,-0.53
0.595,-0.425
0.84,-0.345
1.055,-0.31
1.23,-0.3
1.345,-0.33
1.4,-0.39
1.39,-0.485
1.295,-0.595
1.18,-0.66
1.015,-0.7
0.805,-0.71
0.565,-0.715
0.335,-0.69
0.11,-0.66
-0.125,-0.62
-0.345,-0.61
-0.58,-0.63
-0.775,-0.67
-0.93,-0.735
-1.045,-0.78
-1.11,-0.815
-1.145,-0.81
-1.135,-0.78
-1.12,-0.74
-1.1,-0.7
-1.075,-0.66
-1.05,-0.625
-1.02,-0.59
-1.02,-0.58
-0.99,-0.56
-0.965,-0.55
-0.97,-0.555
-0.98,-0.56
-0.98,-0.57
-0.995,-0.58
-1.01,-0.585
-1.015,-0.57
-1.005,-0.555
-0.995,-0.54
-0.98,-0.535
-0.98,-0.53
-0.975,-0.53
-0.98,-0.53
-0.98,-0.545
-0.99,-0.545
-0.995,-0.55
-1.005,-0.545
-1.005,-0.545
-1.015,-0.54
-1.01,-0.555
-1.0,-0.525
-0.995,-0.53
-0.985,-0.515
-0.98,-0.51
-0.98,-0.515
-0.98,-0.515
-0.995,-0.53
-1.005,-0.535
-1.01,-0.545
-1.035,-0.55
-1.03,-0.55
-1.03,-0.55
-1.025,-0.545
-1.015,-0.525
-1.005,-0.525
-1.0,-0.52
-1.0,-0.51
-1.005,-0.535
-1.025,-0.545
-1.045,-0.55
-1.055,-0.56
-1.055,-0.57
-1.065,-0.57
-1.075,-0.565
-1.08,-0.565
-1.065,-0.56
-1.075,-0.56
-1.06,-0.565
-1.08,-0.575
-1.075,-0.595
-1.08,-0.59
-1.09,-0.6
-1.105,-0.615
-1.11,-0.62
-1.12,-0.625
-1.13,-0.635
-1.13,-0.625
-1.12,-0.645
-1.12,-0.64
-1.11,-0.655
-1.12,-0.66
-1.12,-0.68
-1.135,-0.68
-1.135,-0.7
-1.16,-0.7
-1.16,-0.715
-1.165,-0.73
-1.17,-0.73
-1.165,-0.725
-1.16,-0.75
-1.15,-0.75
-1.135,-0.755
-1.145,-0.76
-1.145,-0.78
-1.14,-0.775
-1.145,-0.785
-1.145,-0.795
-1.14,-0.805
-1.14,-0.795
-1.11,-0.795
-1.1,-0.805
-1.07,-0.8
-1.06,-0.79
-1.035,-0.78
-1.015,-0.79
-1.01,-0.795
-1.005,-0.8
-0.99,-0.8
-0.985,-0.81
-0.97,-0.815
-0.955,-0.81
-0.94,-0.8
-0.925,-0.78
-0.89,-0.77
-0.875,-0.75
-0.86,-0.745
-0.845,-0.75
-0.825,-0.76
-0.82,-0.76
-0.815,-0.775
-0.8,-0.775
-0.81,-0.77
-0.805,-0.765
-0.8,-0.755
-0.795,-0.74
-0.77,-0.74
-0.775,-0.74
-0.765,-0.74
-0.77,-0.755
-0.77,-0.745
-0.79,-0.76
-0.795,-0.76
-0.815,-0.76
-0.83,-0.775
-0.83,-0.77
-0.85,-0.76
-0.87,-0.765
-0.875,-0.76
-0.87,-0.76
-0.87,-0.765
-0.885,-0.78
-0.9,-0.775
-0.91,-0.8
-0.93,-0.815
-0.93,-0.815
-0.97,-0.805
-0.985,-0.82
-0.96,-0.8
-0.975,-0.8
-0.97,-0.8
-0.965,-0.785
-0.97,-0.79
-0.965,-0.805
-0.975,-0.8
-0.975,-0.8
-0.995,-0.805
-1.0,-0.81
-1.0,-0.805
-1.005,-0.81
-1.005,-0.785
-1.0,-0.785
-0.995,-0.78
-0.975,-0.78
-0.98,-0.77
-0.975,-0.76
-0.98,-0.765
-0.97,-0.77
-0.985,-0.775
-0.985,-0.775
-0.98,-0.775
-0.98,-0.775
-0.97,-0.76
-0.955,-0.755
-0.945,-0.745
-0.93,-0.74
-0.92,-0.735
-0.915,-0.73
-0.925,-0.735
-0.925,-0.74
-0.93,-0.73
-0.92,-0.755
-0.935,-0.745
-0.94,-0.755
-0.93,-0.745
-0.925,-0.745
-0.91,-0.735
-0.905,-0.735
-0.9,-0.72
-0.9,-0.715
-0.905,-0.73
-0.905,-0.74
-0.91,-0.735
-0.905,-0.74
-0.91,-0.74
-0.915,-0.75
-0.92,-0.74
-0.9,-0.73
-0.885,-0.72
-0.88,-0.695
-0.87,-0.69
-0.875,-0.69
-0.87,-0.69
-0.88,-0.7
-0.89,-0.725
-0.9,-0.73
-0.91,-0.74
-0.9,-0.735
-0.895,-0.735
-0.88,-0.725
-0.88,-0.72
-0.875,-0.71
-0.87,-0.7
-0.865,-0.705
-0.87,-0.71
-0.87,-0.725
-0.87,-0.715
-0.88,-0.735
-0.885,-0.735
-0.88,-0.735
-0.88,-0.73
-0.88,-0.73
-0.87,-0.725
-0.86,-0.71
-0.855,-0.71
-0.855,-0.695
-0.855,-0.715
-0.85,-0.715
-0.865,-0.725
-0.87,-0.74
-0.875,-0.735
-0.87,-0.735
-0.865,-0.725
-0.865,-0.7
-0.86,-0.7
-0.855,-0.685
-0.84,-0.69
-0.84,-0.695
-0.84,-0.7
-0.845,-0.71
-0.85,-0.725
-0.865,-0.705
-0.86,-0.72
-0.87,-0.72
-0.87,-0.715
-0.855,-0.705
-0.855,-0.69
-0.86,-0.69
-0.845,-0.695
-0.84,-0.685
-0.845,-0.705
-0.835,-0.695
-0.85,-0.7
-0.855,-0.71
-0.87,-0.715
-0.875,-0.72
-0.875,-0.71
-0.86,-0.715
-0.865,-0.7
-0.85,-0.705
-0.84,-0.685
-0.84,-0.69
-0.84,-0.695
-0.85,-0.695
-0.84,-0.71
-0.86,-0.7
-0.865,-0.715
-0.865,-0.705
-0.865,-0.705
-0.85,-0.695
-0.845,-0.685
-0.84,-0.675
-0.825,-0.68
-0.82,-0.675
-0.82,-0.695
-0.825,-0.7
-0.84,-0.7
-0.85,-0.705
-0.845,-0.71
-0.855,-0.715
-0.865,-0.705
-0.865,-0.7
-0.84,-0.69
-0.84,-0.695
-0.825,-0.675
-0.82,-0.68
-0.825,-0.69
-0.83,-0.68
-0.83,-0.695
-0.835,-0.695
-0.84,-0.7
-0.845,-0.7
-0.845,-0.705
-0.85,-0.705
-0.835,-0.69
-0.84,-0.695
-0.835,-0.665
-0.835,-0.68
-0.82,-0.685
-0.825,-0.68
-0.835,-0.695
-0.835,-0.695
-0.855,-0.7
-0.845,-0.695
-0.845,-0.675
-0.84,-0.665
-0.825,-0.68
-0.82,-0.665
-0.825,-0.66
-0.815,-0.67
-0.825,-0.68
-0.825,-0.69
-0.835,-0.72
-0.84,-0.715
-0.835,-0.71
-0.835,-0.71
-0.835,-0.695
-0.84,-0.685
-0.835,-0.675
-0.83,-0.67
-0.815,-0.665
-0.81,-0.685
-0.805,-0.69
-0.815,-0.705
-0.83,-0.72
-0.84,-0.72
-0.83,-0.715
-0.83,-0.71
-0.83,-0.69
-0.82,-0.685
-0.82,-0.685
-0.805,-0.67
-0.8,-0.685
-0.81,-0.7
-0.815,-0.7
-0.81,-0.7
-0.83,-0.71
-0.825,-0.705
-0.84,-0.71
-0.84,-0.7
-0.835,-0.69
-0.825,-0.68
-0.81,-0.665
-0.795,-0.66
-0.79,-0.66
-0.785,-0.665
-0.8,-0.68
-0.805,-0.705
-0.815,-0.695
-0.82,-0.7
-0.815,-0.7
-0.815,-0.705
-0.83,-0.7
-0.81,-0.68
-0.79,-0.665
-0.755,-0.655
-0.74,-0.67
-0.73,-0.675
-0.73,-0.675
-0.735,-0.685
-0.735,-0.695
-0.75,-0.7
-0.75,-0.68
-0.75,-0.67
-0.77,-0.67
-0.78,-0.66
-0.78,-0.65
-0.77,-0.65
-0.765,-0.65
-0.77,-0.65
-0.77,-0.665
-0.765,-0.66
-0.775,-0.66
-0.775,-0.645
-0.765,-0.635
-0.75,-0.63
-0.75,-0.625
-0.735,-0.625
-0.735,-0.63
-0.735,-0.635
-0.75,-0.645
-0.765,-0.655
-0.775,-0.67
-0.8,-0.69
-0.825,-0.695
-0.835,-0.71
-0.845,-0.705
-0.84,-0.705
-0.835,-0.695
-0.83,-0.675
-0.825,-0.67
-0.81,-0.665
-0.805,-0.675
-0.82,-0.685
-0.825,-0.705
-0.83,-0.72
-0.845,-0.765
-0.86,-0.78
-0.87,-0.76
-0.835,-0.69
-0.755,-0.565
-0.66,-0.43
-0.55,-0.31
-0.46,-0.255
-0.39,-0.265
-0.375,-0.36
-0.41,-0.55
-0.515,-0.85
-0.685,-1.17
-0.84,-1.425
-0.925,-1.56
-0.915,-1.54
-0.755,-1.395
-0.515,-1.17
-0.22,-0.945
0.06,-0.755
0.335,-0.625
0.57,-0.57
0.78,-0.555
0.955,-0.545
1.09,-0.55
1.16,-0.575
1.185,-0.615
1.16,-0.655
1.105,-0.68
1.02,-0.685
0.91,-0.67
0.74,-0.665
0.555,-0.645
0.34,-0.63
0.145,-0.62
-0.065,-0.605
-0.295,-0.615
-0.515,-0.64
-0.695,-0.675
-0.875,-0.7
-0.965,-0.725
-1.025,-0.73
-1.045,-0.715
-1.035,-0.68
-1.025,-0.66
-1.0,-0.625
-0.975,-0.615
-0.97,-0.6
-0.965,-0.58
-0.95,-0.575
-0.935,-0.55
-0.925,-0.535
-0.93,-0.525
-0.92,-0.505
-0.915,-0.5
-0.91,-0.5
-0.92,-0.5
-0.915,-0.505
-0.92,-0.51
-0.925,-0.515
-0.935,-0.51
-0.94,-0.52
-0.94,-0.51
-0.945,-0.5
-0.94,-0.5
-0.935,-0.48
-0.935,-0.47
-0.925,-0.475
-0.915,-0.485
-0.925,-0.49
-0.94,-0.49
-0.93,-0.505
-0.93,-0.52
-0.94,-0.545
-0.94,-0.53
-0.95,-0.53
-0.945,-0.505
-0.945,-0.49
-0.955,-0.47
-0.94,-0.475
-0.945,-0.48
-0.945,-0.49
-0.94,-0.5
-0.96,-0.525
-0.955,-0.52
-0.97,-0.525
-0.975,-0.53
-0.985,-0.52
-0.98,-0.5
-0.97,-0.515
-0.975,-0.51
-0.97,-0.5
-0.965,-0.51
-0.97,-0.515
-0.995,-0.52
-1.0,-0.525
-1.005,-0.545
-1.01,-0.545
-1.015,-0.55
-1.02,-0.54
-1.02,-0.535
-1.02,-0.53
-1.015,-0.545
-1.025,-0.54
-1.025,-0.545
-1.035,-0.555
-1.04,-0.57
-1.02,-0.585
-1.05,-0.605
-1.055,-0.605
-1.06,-0.615
-1.075,-0.63
-1.075,-0.615
-1.07,-0.62
-1.07,-0.625
-1.06,-0.62
-1.065,-0.645
-1.065,-0.655
-1.075,-0.675
-1.09,-0.685
-1.105,-0.71
-1.125,-0.73
-1.12,-0.72
-1.125,-0.725
-1.125,-0.735
-1.12,-0.72
-1.115,-0.74
-1.11,-0.735
-1.11,-0.74
-1.11,-0.765
-1.125,-0.795
-1.13,-0.805
-1.125,-0.825
-1.115,-0.83
-1.115,-0.835
-1.11,-0.835
-1.09,-0.835
-1.08,-0.83
-1.055,-0.84
-1.05,-0.83
-1.035,-0.835
-1.03,-0.845
-1.01,-0.85
-1.0,-0.845
-0.985,-0.855
-0.98,-0.85
-0.965,-0.845
-0.95,-0.85
-0.935,-0.835
-0.91,-0.83
-0.885,-0.815
-0.865,-0.8
-0.845,-0.805
-0.83,-0.815
-0.815,-0.82
-0.8,-0.815
-0.8,-0.815
-0.785,-0.815
-0.785,-0.82
-0.785,-0.8
-0.765,-0.79
-0.75,-0.78
-0.735,-0.76
-0.725,-0.74
-0.72,-0.745
-0.72,-0.75
-0.72,-0.77
-0.74,-0.755
-0.755,-0.765
-0.75,-0.765
-0.75,-0.755
-0.745,-0.735
-0.75,-0.725
-0.765,-0.735
-0.755,-0.72
-0.76,-0.72
-0.765,-0.715
-0.775,-0.725
-0.785,-0.735
-0.81,-0.74
-0.82,-0.745
-0.83,-0.735
-0.835,-0.74
-0.84,-0.74
-0.855,-0.72
-0.845,-0.735
-0.85,-0.73
-0.85,-0.715
-0.845,-0.72
-0.855,-0.715
-0.85,-0.735
-0.86,-0.74
-0.875,-0.74
-0.87,-0.745
-0.875,-0.745
-0.875,-0.725
-0.88,-0.71
-0.875,-0.71
-0.86,-0.705
-0.855,-0.715
-0.85,-0.705
-0.84,-0.71
-0.845,-0.715
-0.85,-0.715
-0.85,-0.725
-0.855,-0.715
-0.85,-0.72
-0.855,-0.695
-0.845,-0.695
-0.835,-0.695
-0.83,-0.69
-0.83,-0.675
-0.81,-0.685
-0.805,-0.69
-0.815,-0.695
-0.835,-0.7
-0.845,-0.685
-0.835,-0.69
-0.84,-0.7
-0.83,-0.7
-0.81,-0.69
-0.81,-0.68
-0.805,-0.68
-0.78,-0.665
-0.79,-0.67
-0.78,-0.67
-0.795,-0.69
-0.795,-0.685
-0.785,-0.7
-0.795,-0.7
-0.81,-0.715
-0.8,-0.705
-0.79,-0.69
-0.795,-0.68
-0.795,-0.665
-0.775,-0.66
-0.765,-0.675
-0.765,-0.68
-0.76,-0.685
-0.765,-0.7
-0.76,-0.705
-0.77,-0.705
-0.78,-0.7
-0.775,-0.71
-0.76,-0.685
-0.765,-0.685
-0.755,-0.67
-0.755,-0.67
-0.74,-0.685
-0.745,-0.69
-0.745,-0.7
-0.75,-0.695
-0.76,-0.705
-0.765,-0.71
-0.77,-0.715
-0.755,-0.715
-0.755,-0.7
-0.75,-0.7
-0.745,-0.685
-0.74,-0.685
-0.745,-0.695
-0.75,-0.7
-0.745,-0.705
-0.75,-0.715
-0.74,-0.7
-0.735,-0.715
-0.745,-0.71
-0.75,-0.7
-0.755,-0.695
-0.745,-0.695
-0.73,-0.68
-0.73,-0.685
-0.72,-0.695
-0.725,-0.69
-0.715,-0.7
-0.725,-0.705
-0.73,-0.705
-0.735,-0.705
-0.73,-0.71
-0.73,-0.695
-0.735,-0.68
-0.715,-0.675
-0.705,-0.67
-0.705,-0.675
-0.695,-0.675
-0.695,-0.69
-0.69,-0.7
-0.7,-0.7
-0.705,-0.71
-0.705,-0.72
-0.71,-0.71
-0.72,-0.71
-0.72,-0.715
-0.72,-0.71
-0.69,-0.71
-0.68,-0.7
-0.685,-0.7
-0.685,-0.7
-0.685,-0.7
-0.69,-0.71
-0.69,-0.71
-0.695,-0.72
-0.705,-0.725
-0.7,-0.73
-0.695,-0.72
-0.68,-0.705
-0.67,-0.705
-0.66,-0.705
-0.67,-0.695
-0.655,-0.715
-0.655,-0.71
