MLII,V1
-0.315,-0.06
-0.365,-0.07
-0.405,-0.07
-0.43,-0.185
-0.445,-0.48
-0.45,-0.865
-0.415,-1.255
-0.375,-1.69
-0.29,-2.16
-0.225,-2.57
-0.165,-2.85
-0.14,-2.945
-0.13,-2.94
-0.115,-2.83
-0.04,-2.52
0.175,-1.925
0.425,-1.29
0.565,-0.655
0.55,-0.08
0.44,0.02
0.33,0.04
0.225,0.065
0.105,0.09
-0.005,0.12
-0.085,0.15
-0.175,0.17
-0.21,0.18
-0.225,0.195
-0.22,0.16
-0.235,0.13
-0.235,0.135
-0.235,0.165
-0.21,0.235
-0.18,0.275
-0.2,0.25
-0.185,0.22
-0.225,0.2
-0.245,0.185
-0.255,0.19
-0.26,0.21
-0.245,0.215
-0.235,0.22
-0.23,0.21
-0.225,0.19
-0.225,0.18
-0.24,0.19
-0.225,0.175
-0.21,0.175
-0.21,0.205
-0.2,0.225
-0.19,0.22
-0.165,0.215
-0.15,0.2
-0.17,0.185
-0.195,0.175
-0.2,0.155
-0.205,0.165
-0.175,0.19
-0.15,0.195
-0.13,0.2
-0.12,0.2
-0.12,0.205
-0.145,0.205
-0.14,0.21
-0.115,0.21
-0.115,0.2
-0.105,0.18
-0.11,0.16
-0.11,0.18
-0.1,0.175
-0.1,0.16
-0.115,0.15
-0.115,0.13
-0.105,0.135
-0.075,0.135
-0.045,0.14
-0.03,0.1
-0.02,0.08
-0.025,0.035
-0.06,-0.005
-0.075,-0.03
-0.065,-0.005
-0.06,-0.02
-0.055,-0.015
-0.01,-0.035
0.01,-0.03
0.005,-0.025
-0.01,-0.02
-0.005,-0.035
-0.015,-0.05
-0.01,-0.075
-0.02,-0.12
-0.005,-0.15
0.01,-0.15
-0.01,-0.145
-0.01,-0.16
0.0,-0.18
-0.025,-0.21
-0.045,-0.19
-0.055,-0.175
-0.025,-0.185
0.0,-0.205
0.01,-0.225
0.0,-0.235
-0.035,-0.24
-0.045,-0.235
-0.075,-0.2
-0.13,-0.195
-0.135,-0.195
-0.11,-0.215
-0.105,-0.205
-0.095,-0.19
-0.13,-0.165
-0.175,-0.17
-0.2,-0.185
-0.22,-0.22
-0.245,-0.205
-0.24,-0.17
-0.225,-0.145
-0.23,-0.135
-0.235,-0.135
-0.245,-0.145
-0.265,-0.135
-0.29,-0.13
-0.31,-0.105
-0.305,-0.105
-0.32,-0.11
-0.31,-0.095
-0.295,-0.075
-0.275,-0.045
-0.29,-0.025
-0.32,-0.03
-0.35,-0.06
-0.35,-0.075
-0.355,-0.06
-0.34,-0.035
-0.345,-0.005
-0.32,-0.005
-0.34,-0.01
-0.375,-0.015
-0.375,-0.005
-0.375,0.03
-0.345,0.04
-0.34,0.04
-0.34,0.035
-0.365,0.025
-0.38,0.03
-0.405,0.06
-0.415,0.075
-0.41,0.09
-0.41,0.065
-0.435,0.035
-0.435,0.04
-0.415,0.08
-0.4,0.105
-0.385,0.12
-0.4,0.105
-0.42,0.065
-0.45,0.03
-0.455,0.05
-0.465,0.075
-0.46,0.095
-0.45,0.07
-0.425,0.045
-0.415,0.055
-0.4,0.07
-0.395,0.08
-0.41,0.075
-0.425,0.04
-0.45,0.02
-0.455,0.025
-0.44,0.025
-0.425,0.02
-0.415,0.02
-0.4,0.01
-0.43,0.015
-0.43,0.025
-0.43,0.035
-0.42,0.04
-0.42,0.035
-0.42,0.0
-0.395,-0.025
-0.385,-0.005
-0.345,-0.005
-0.32,-0.015
-0.31,-0.03
-0.31,-0.02
-0.315,-0.035
-0.325,-0.005
-0.345,0.03
-0.34,0.07
-0.315,0.07
-0.28,0.075
-0.305,0.075
-0.33,0.08
-0.385,0.095
-0.395,0.115
-0.385,0.11
-0.36,0.06
-0.355,-0.015
-0.37,-0.045
-0.375,-0.065
-0.395,-0.09
-0.39,-0.115
-0.39,-0.155
-0.405,-0.185
-0.415,-0.175
-0.435,-0.155
-0.42,-0.15
-0.44,-0.155
-0.47,-0.18
-0.505,-0.195
-0.53,-0.195
-0.505,-0.175
-0.48,-0.17
-0.49,-0.175
-0.49,-0.19
-0.51,-0.22
-0.52,-0.225
-0.51,-0.23
-0.5,-0.2
-0.505,-0.19
-0.515,-0.19
-0.53,-0.215
-0.52,-0.225
-0.51,-0.225
-0.515,-0.215
-0.505,-0.22
-0.505,-0.24
-0.525,-0.28
-0.55,-0.29
-0.555,-0.29
-0.555,-0.28
-0.535,-0.285
-0.555,-0.3
-0.55,-0.28
-0.55,-0.275
-0.555,-0.26
-0.55,-0.245
-0.54,-0.25
-0.53,-0.255
-0.545,-0.27
-0.525,-0.265
-0.515,-0.245
-0.485,-0.24
-0.475,-0.205
-0.45,-0.18
-0.455,-0.155
-0.465,-0.14
-0.47,-0.13
-0.46,-0.13
-0.465,-0.115
-0.47,-0.09
-0.47,-0.085
-0.475,-0.075
-0.46,-0.055
-0.43,-0.04
-0.425,-0.04
-0.42,-0.055
-0.425,-0.075
-0.45,-0.085
-0.445,-0.07
-0.43,-0.07
-0.405,-0.065
-0.39,-0.065
-0.375,-0.06
-0.38,-0.065
-0.4,-0.025
-0.425,-0.02
-0.45,-0.05
-0.46,-0.085
-0.485,-0.1
-0.52,-0.05
-0.555,-0.065
-0.585,-0.235
-0.61,-0.59
-0.59,-1.03
-0.56,-1.47
-0.53,-1.925
-0.48,-2.345
-0.45,-2.675
-0.415,-2.895
-0.385,-3.0
-0.385,-3.025
-0.39,-2.985
-0.33,-2.82
-0.245,-2.495
-0.085,-1.93
0.125,-1.295
0.275,-0.66
0.33,-0.125
0.315,0.07
0.255,0.155
0.16,0.175
0.03,0.15
-0.09,0.13
-0.175,0.16
-0.225,0.2
-0.265,0.225
-0.29,0.235
-0.32,0.225
-0.33,0.215
-0.355,0.22
-0.355,0.24
-0.345,0.255
-0.325,0.24
-0.32,0.255
-0.335,0.26
-0.305,0.275
-0.25,0.29
-0.23,0.3
-0.25,0.3
-0.28,0.3
-0.295,0.275
-0.305,0.265
-0.3,0.265
-0.28,0.28
-0.28,0.29
-0.29,0.295
-0.275,0.32
-0.28,0.325
-0.27,0.33
-0.25,0.305
-0.245,0.29
-0.255,0.275
-0.26,0.28
-0.26,0.305
-0.245,0.315
-0.235,0.33
-0.215,0.325
-0.21,0.315
-0.195,0.305
-0.215,0.29
-0.23,0.285
-0.215,0.28
-0.2,0.29
-0.205,0.295
-0.185,0.29
-0.18,0.3
-0.17,0.32
-0.165,0.315
-0.16,0.325
-0.17,0.295
-0.17,0.275
-0.17,0.26
-0.135,0.28
-0.11,0.29
-0.12,0.275
-0.13,0.25
-0.135,0.22
-0.125,0.205
-0.105,0.22
-0.095,0.225
-0.08,0.21
-0.09,0.21
-0.09,0.205
-0.06,0.21
-0.04,0.215
-0.02,0.2
-0.035,0.16
-0.06,0.105
-0.06,0.075
-0.06,0.05
-0.05,0.045
-0.025,0.045
-0.015,0.05
-0.055,0.04
-0.05,0.04
-0.04,0.02
-0.005,0.02
0.04,0.01
0.055,-0.005
0.06,-0.04
0.055,-0.06
0.04,-0.06
0.02,-0.065
0.01,-0.06
0.01,-0.065
0.01,-0.11
-0.005,-0.135
-0.02,-0.14
-0.02,-0.14
-0.015,-0.14
-0.015,-0.15
-0.03,-0.165
-0.065,-0.16
-0.09,-0.17
-0.085,-0.145
-0.06,-0.145
-0.055,-0.14
-0.075,-0.145
-0.1,-0.145
-0.125,-0.135
-0.135,-0.13
-0.14,-0.11
-0.175,-0.1
-0.17,-0.11
-0.2,-0.11
-0.18,-0.11
-0.19,-0.09
-0.205,-0.1
-0.23,-0.1
-0.24,-0.11
-0.265,-0.105
-0.285,-0.07
-0.28,-0.055
-0.29,-0.06
-0.29,-0.075
-0.295,-0.085
-0.285,-0.045
-0.275,0.005
-0.265,0.03
-0.275,0.045
-0.25,0.03
-0.255,0.01
-0.275,0.01
-0.305,0.045
-0.305,0.07
-0.27,0.08
-0.255,0.07
-0.245,0.05
-0.26,0.055
-0.29,0.075
-0.305,0.09
-0.31,0.095
-0.315,0.105
-0.315,0.095
-0.315,0.08
-0.315,0.08
-0.335,0.11
-0.355,0.14
-0.345,0.155
-0.355,0.145
-0.36,0.125
-0.375,0.105
-0.38,0.115
-0.36,0.115
-0.35,0.115
-0.36,0.12
-0.375,0.115
-0.395,0.105
-0.385,0.1
-0.39,0.1
-0.38,0.095
-0.375,0.085
-0.375,0.065
-0.39,0.055
-0.39,0.07
-0.395,0.08
-0.385,0.07
-0.385,0.055
-0.385,0.025
-0.395,0.03
-0.4,0.035
-0.385,0.025
-0.385,0.025
-0.385,0.005
-0.41,0.01
-0.41,0.02
-0.38,0.04
-0.37,0.05
-0.36,0.055
-0.365,0.025
-0.38,0.01
-0.385,0.005
-0.375,0.025
-0.37,0.045
-0.345,0.045
-0.35,0.045
-0.355,0.035
-0.34,0.05
-0.315,0.06
-0.305,0.06
-0.295,0.065
-0.29,0.05
-0.29,0.04
-0.28,0.035
-0.255,0.045
-0.25,0.06
-0.24,0.065
-0.225,0.065
-0.23,0.065
-0.245,0.065
-0.235,0.06
-0.225,0.04
-0.23,-0.005
-0.245,-0.07
-0.275,-0.125
-0.295,-0.135
-0.275,-0.145
-0.265,-0.16
-0.27,-0.18
-0.3,-0.2
-0.345,-0.19
-0.365,-0.205
-0.375,-0.2
-0.39,-0.17
-0.395,-0.17
-0.41,-0.16
-0.395,-0.16
-0.39,-0.17
-0.375,-0.18
-0.38,-0.165
-0.375,-0.17
-0.395,-0.2
-0.42,-0.21
-0.435,-0.215
-0.415,-0.215
-0.4,-0.195
-0.4,-0.215
-0.41,-0.245
-0.43,-0.265
-0.445,-0.26
-0.425,-0.245
-0.45,-0.245
-0.45,-0.24
-0.435,-0.25
-0.425,-0.265
-0.445,-0.275
-0.445,-0.275
-0.43,-0.285
-0.44,-0.285
-0.455,-0.295
-0.475,-0.28
-0.495,-0.29
-0.49,-0.26
-0.495,-0.26
-0.49,-0.265
-0.47,-0.26
-0.45,-0.26
-0.46,-0.245
-0.43,-0.225
-0.395,-0.22
-0.37,-0.205
-0.365,-0.205
-0.37,-0.195
-0.38,-0.18
-0.37,-0.14
-0.36,-0.115
-0.35,-0.1
-0.35,-0.1
-0.355,-0.085
-0.35,-0.09
-0.34,-0.085
-0.34,-0.075
-0.345,-0.07
-0.36,-0.085
-0.36,-0.08
-0.335,-0.075
-0.32,-0.06
-0.305,-0.05
-0.295,-0.045
-0.295,-0.06
-0.31,-0.075
-0.32,-0.1
-0.33,-0.1
-0.32,-0.095
-0.32,-0.07
-0.335,-0.07
-0.34,-0.065
-0.35,-0.07
-0.355,-0.085
-0.375,-0.08
-0.405,-0.065
-0.455,-0.065
-0.52,-0.195
-0.55,-0.475
-0.525,-0.745
-0.485,-0.985
-0.45,-1.255
-0.415,-1.56
-0.36,-1.915
-0.305,-2.285
-0.27,-2.6
-0.215,-2.825
-0.205,-2.94
-0.195,-2.985
-0.195,-2.945
-0.145,-2.795
-0.05,-2.5
0.145,-1.985
0.335,-1.35
0.48,-0.715
0.545,-0.305
0.495,-0.085
0.445,0.025
0.375,0.105
0.275,0.12
0.135,0.105
0.0,0.085
-0.08,0.1
-0.145,0.14
-0.175,0.165
-0.185,0.19
-0.215,0.195
-0.225,0.19
-0.25,0.185
-0.26,0.185
-0.255,0.21
-0.25,0.23
-0.235,0.22
-0.235,0.2
-0.235,0.22
-0.235,0.25
-0.225,0.25
-0.215,0.24
-0.225,0.225
-0.24,0.21
-0.24,0.205
-0.235,0.24
-0.215,0.27
-0.21,0.3
-0.195,0.26
-0.19,0.23
-0.21,0.225
-0.195,0.215
-0.21,0.23
-0.205,0.245
-0.205,0.235
-0.21,0.23
-0.24,0.245
-0.23,0.255
-0.22,0.265
-0.21,0.245
-0.205,0.24
-0.2,0.215
-0.19,0.2
-0.175,0.22
-0.17,0.24
-0.175,0.22
-0.195,0.215
-0.205,0.225
-0.225,0.235
-0.21,0.25
-0.17,0.265
-0.14,0.265
-0.125,0.26
-0.135,0.245
-0.135,0.24
-0.145,0.255
-0.125,0.265
-0.13,0.265
-0.135,0.26
-0.125,0.23
-0.105,0.21
-0.115,0.225
-0.105,0.245
-0.1,0.26
-0.1,0.245
-0.11,0.23
-0.11,0.205
-0.095,0.22
-0.09,0.22
-0.055,0.215
-0.04,0.195
-0.045,0.185
-0.045,0.175
-0.055,0.165
-0.035,0.16
-0.02,0.14
-0.035,0.11
-0.045,0.1
-0.065,0.075
-0.05,0.105
-0.04,0.1
-0.05,0.075
-0.06,0.065
-0.055,0.035
-0.03,0.025
-0.005,0.015
0.015,0.015
0.005,0.0
0.02,-0.035
0.0,-0.06
0.005,-0.07
0.005,-0.065
0.025,-0.065
0.035,-0.065
0.04,-0.08
0.04,-0.1
0.03,-0.125
0.045,-0.13
0.045,-0.16
0.035,-0.19
0.03,-0.195
0.005,-0.185
-0.015,-0.18
0.0,-0.17
0.005,-0.15
0.015,-0.17
0.025,-0.19
0.01,-0.215
0.015,-0.225
0.02,-0.215
0.01,-0.21
-0.005,-0.215
-0.025,-0.225
-0.035,-0.23
-0.06,-0.23
-0.045,-0.23
-0.03,-0.21
-0.01,-0.21
-0.05,-0.21
-0.04,-0.22
-0.065,-0.225
-0.1,-0.22
-0.115,-0.205
-0.145,-0.225
-0.15,-0.21
-0.175,-0.2
-0.18,-0.185
-0.165,-0.165
-0.14,-0.12
-0.12,-0.125
-0.11,-0.12
-0.12,-0.14
-0.14,-0.145
-0.155,-0.135
-0.16,-0.115
-0.185,-0.125
-0.19,-0.125
-0.21,-0.135
-0.22,-0.13
-0.215,-0.12
-0.205,-0.095
-0.215,-0.1
-0.225,-0.09
-0.235,-0.085
-0.255,-0.09
-0.25,-0.085
-0.235,-0.07
-0.24,-0.07
-0.235,-0.07
-0.235,-0.075
-0.24,-0.07
-0.23,-0.03
-0.24,-0.03
-0.24,-0.03
-0.265,-0.03
-0.27,-0.035
-0.27,-0.02
-0.27,-0.005
-0.265,0.02
-0.265,0.0
-0.26,0.0
-0.275,0.01
-0.285,0.015
-0.285,0.025
-0.28,0.045
-0.295,0.03
-0.295,0.035
-0.32,0.04
-0.345,0.035
-0.33,0.055
-0.325,0.075
-0.305,0.065
-0.3,0.05
-0.315,0.03
-0.335,0.03
-0.33,0.05
-0.305,0.045
-0.31,0.07
-0.34,0.06
-0.355,0.07
-0.355,0.065
-0.33,0.075
-0.315,0.08
-0.325,0.075
-0.305,0.07
-0.305,0.055
-0.32,0.05
-0.325,0.05
-0.31,0.06
-0.31,0.05
-0.325,0.04
-0.35,0.02
-0.365,0.015
-0.36,0.025
-0.34,0.045
-0.305,0.05
-0.3,0.035
-0.295,0.035
-0.3,0.01
-0.305,0.015
-0.305,0.025
-0.31,0.02
-0.32,-0.005
-0.325,-0.015
-0.34,-0.02
-0.32,0.005
-0.29,0.005
-0.285,0.015
-0.295,-0.005
-0.29,-0.01
-0.305,-0.01
-0.305,-0.015
-0.29,-0.01
-0.3,-0.005
-0.3,-0.005
-0.29,0.0
-0.27,0.0
-0.245,0.02
-0.23,0.045
-0.2,0.04
-0.2,0.005
-0.205,-0.005
-0.22,-0.005
-0.195,0.015
-0.185,0.035
-0.16,0.065
-0.145,0.065
-0.14,0.09
-0.135,0.09
-0.135,0.095
-0.135,0.07
-0.14,0.03
-0.16,0.0
-0.19,-0.045
-0.2,-0.09
-0.2,-0.115
-0.2,-0.135
-0.2,-0.145
-0.195,-0.16
-0.215,-0.185
-0.24,-0.21
-0.24,-0.2
-0.23,-0.18
-0.245,-0.19
-0.265,-0.21
-0.3,-0.21
-0.32,-0.195
-0.315,-0.165
-0.295,-0.15
-0.27,-0.16
-0.265,-0.175
-0.265,-0.185
-0.275,-0.185
-0.27,-0.17
-0.275,-0.185
-0.295,-0.195
-0.305,-0.22
-0.335,-0.24
-0.345,-0.24
-0.325,-0.225
-0.31,-0.22
-0.295,-0.22
-0.3,-0.23
-0.335,-0.245
-0.335,-0.265
-0.35,-0.26
-0.35,-0.265
-0.37,-0.29
-0.375,-0.315
-0.37,-0.31
-0.375,-0.31
-0.355,-0.295
-0.34,-0.29
-0.38,-0.325
-0.405,-0.32
-0.405,-0.32
-0.415,-0.275
-0.38,-0.255
-0.355,-0.245
-0.345,-0.245
-0.33,-0.245
-0.3,-0.235
-0.29,-0.225
-0.285,-0.2
-0.29,-0.19
-0.295,-0.18
-0.295,-0.19
-0.305,-0.185
-0.275,-0.155
-0.245,-0.11
-0.225,-0.11
-0.205,-0.09
-0.225,-0.11
-0.23,-0.11
-0.23,-0.1
-0.24,-0.085
-0.245,-0.075
-0.24,-0.095
-0.255,-0.1
-0.26,-0.115
-0.25,-0.105
-0.235,-0.085
-0.215,-0.085
-0.21,-0.085
-0.225,-0.085
-0.24,-0.1
-0.245,-0.105
-0.24,-0.095
-0.225,-0.09
-0.23,-0.09
-0.275,-0.07
-0.28,-0.05
-0.275,-0.035
-0.265,-0.025
-0.3,-0.04
-0.35,-0.045
-0.405,-0.09
-0.455,-0.255
-0.45,-0.505
-0.415,-0.825
-0.35,-1.15
-0.305,-1.52
-0.27,-1.93
-0.24,-2.35
-0.195,-2.655
-0.17,-2.855
-0.155,-2.975
-0.15,-3.025
-0.13,-3.005
-0.1,-2.935
-0.01,-2.71
0.14,-2.285
0.335,-1.675
0.49,-1.04
0.565,-0.49
0.545,-0.18
0.485,-0.04
0.425,0.05
0.33,0.09
0.21,0.085
0.1,0.075
0.005,0.1
-0.045,0.145
-0.095,0.165
-0.145,0.175
-0.16,0.165
-0.19,0.155
-0.21,0.145
-0.225,0.165
-0.215,0.175
-0.175,0.185
-0.165,0.185
-0.16,0.195
-0.175,0.185
-0.16,0.19
-0.155,0.2
-0.155,0.2
-0.18,0.2
-0.19,0.18
-0.205,0.19
-0.185,0.205
-0.16,0.215
-0.145,0.245
-0.14,0.22
-0.155,0.215
-0.16,0.195
-0.165,0.205
-0.175,0.235
-0.17,0.235
-0.175,0.21
-0.16,0.195
-0.16,0.195
-0.14,0.22
-0.135,0.235
-0.125,0.24
-0.12,0.235
-0.14,0.225
-0.16,0.21
-0.16,0.215
-0.16,0.22
-0.135,0.21
-0.145,0.195
-0.155,0.205
-0.16,0.205
-0.15,0.23
-0.12,0.255
-0.1,0.275
-0.08,0.25
-0.09,0.22
-0.1,0.21
-0.095,0.23
-0.085,0.23
-0.08,0.225
-0.08,0.205
-0.085,0.215
-0.105,0.205
-0.095,0.225
-0.085,0.21
-0.075,0.195
-0.085,0.165
-0.1,0.15
-0.11,0.145
-0.095,0.15
-0.075,0.155
-0.06,0.13
-0.055,0.12
-0.07,0.095
-0.07,0.1
-0.065,0.12
-0.03,0.105
-0.025,0.09
-0.005,0.07
-0.005,0.065
-0.01,0.045
-0.03,0.05
-0.005,0.04
0.01,0.025
0.01,-0.01
0.005,-0.065
-0.005,-0.07
-0.005,-0.08
0.015,-0.095
0.03,-0.105
0.02,-0.13
0.0,-0.145
-0.005,-0.145
-0.02,-0.11
-0.01,-0.1
-0.015,-0.135
-0.02,-0.19
-0.02,-0.23
-0.015,-0.225
-0.015,-0.22
-0.01,-0.21
0.0,-0.22
-0.02,-0.235
-0.055,-0.245
-0.065,-0.255
-0.05,-0.245
-0.04,-0.245
-0.055,-0.245
-0.045,-0.215
-0.06,-0.22
-0.08,-0.2
-0.08,-0.195
-0.08,-0.185
-0.08,-0.18
-0.105,-0.175
-0.145,-0.185
-0.17,-0.2
-0.165,-0.19
-0.19,-0.185
-0.195,-0.17
-0.19,-0.19
-0.22,-0.185
-0.225,-0.175
-0.23,-0.145
-0.23,-0.13
-0.235,-0.14
-0.23,-0.145
-0.245,-0.145
-0.265,-0.15
-0.265,-0.12
-0.26,-0.08
-0.265,-0.065
-0.285,-0.075
-0.305,-0.1
-0.315,-0.11
-0.305,-0.105
-0.3,-0.1
-0.275,-0.095
-0.28,-0.075
-0.295,-0.08
-0.335,-0.08
-0.31,-0.05
-0.305,-0.025
-0.3,-0.005
-0.305,-0.02
-0.32,-0.025
-0.32,-0.05
-0.33,-0.045
-0.335,-0.02
-0.31,0.02
-0.315,0.035
-0.325,0.03
-0.35,0.04
-0.36,0.055
-0.35,0.045
-0.345,0.04
-0.35,0.025
-0.36,0.025
-0.36,0.02
-0.35,0.055
-0.36,0.095
-0.365,0.1
-0.39,0.075
-0.395,0.055
-0.4,0.035
-0.395,0.045
-0.395,0.04
-0.38,0.055
-0.4,0.055
-0.4,0.065
-0.415,0.06
-0.415,0.065
-0.405,0.085
-0.385,0.06
-0.4,0.02
-0.405,-0.005
-0.405,0.005
-0.395,0.035
-0.41,0.045
-0.395,0.025
-0.385,0.0
-0.39,-0.02
-0.405,-0.03
-0.4,-0.025
-0.405,-0.055
-0.405,-0.055
-0.415,-0.035
-0.42,-0.025
-0.42,-0.02
-0.41,0.005
-0.4,0.005
-0.385,0.01
-0.395,-0.015
-0.41,-0.04
-0.42,-0.035
-0.39,-0.005
-0.35,0.02
-0.33,0.035
-0.31,0.045
-0.305,0.045
-0.3,0.035
-0.29,0.035
-0.29,0.02
-0.265,0.02
-0.245,0.01
-0.245,0.015
-0.255,0.035
-0.25,0.07
-0.255,0.075
-0.245,0.02
-0.27,-0.06
-0.295,-0.135
-0.315,-0.195
-0.31,-0.205
-0.315,-0.18
-0.31,-0.18
-0.325,-0.215
-0.35,-0.225
-0.385,-0.21
-0.39,-0.18
-0.41,-0.155
-0.41,-0.165
-0.415,-0.19
-0.42,-0.2
-0.43,-0.195
-0.435,-0.2
-0.445,-0.205
-0.415,-0.215
-0.41,-0.225
-0.42,-0.25
-0.45,-0.25
-0.475,-0.255
-0.47,-0.24
-0.44,-0.25
-0.42,-0.255
-0.43,-0.255
-0.46,-0.255
-0.465,-0.255
-0.46,-0.26
-0.46,-0.3
-0.465,-0.32
-0.49,-0.33
-0.505,-0.325
-0.495,-0.31
-0.47,-0.305
-0.47,-0.285
-0.485,-0.285
-0.5,-0.29
-0.515,-0.29
-0.505,-0.29
-0.515,-0.285
-0.51,-0.305
-0.515,-0.31
-0.505,-0.34
-0.5,-0.32
-0.48,-0.27
-0.455,-0.23
-0.41,-0.2
-0.39,-0.185
-0.37,-0.175
-0.375,-0.19
-0.39,-0.16
-0.41,-0.125
-0.39,-0.105
-0.38,-0.1
-0.37,-0.1
-0.38,-0.105
-0.37,-0.11
-0.365,-0.105
-0.355,-0.085
-0.375,-0.095
-0.375,-0.11
-0.385,-0.11
-0.36,-0.11
-0.335,-0.105
-0.305,-0.095
-0.285,-0.105
-0.295,-0.105
-0.325,-0.11
-0.335,-0.11
-0.305,-0.09
-0.3,-0.085
-0.325,-0.085
-0.35,-0.08
-0.38,-0.06
-0.37,-0.05
-0.38,-0.055
-0.44,-0.045
-0.485,-0.035
-0.54,-0.08
-0.59,-0.265
-0.595,-0.585
-0.55,-0.93
-0.5,-1.335
-0.475,-1.79
-0.44,-2.24
-0.425,-2.655
-0.42,-2.92
-0.375,-3.07
-0.325,-3.12
-0.28,-3.135
-0.205,-3.06
-0.08,-2.835
0.1,-2.365
0.315,-1.73
0.465,-1.095
0.505,-0.46
0.445,-0.02
0.36,0.11
0.305,0.16
0.225,0.15
0.145,0.14
0.05,0.115
-0.055,0.15
-0.15,0.165
-0.195,0.18
-0.21,0.195
-0.225,0.225
-0.24,0.225
-0.245,0.22
-0.23,0.22
-0.205,0.235
-0.205,0.26
-0.205,0.245
-0.22,0.22
-0.21,0.195
-0.235,0.2
-0.245,0.235
-0.23,0.27
-0.2,0.25
-0.19,0.205
-0.175,0.19
-0.205,0.185
-0.215,0.225
-0.235,0.245
-0.235,0.27
-0.23,0.24
-0.205,0.195
-0.21,0.18
-0.195,0.165
-0.2,0.18
-0.18,0.18
-0.175,0.16
-0.17,0.155
-0.185,0.16
-0.16,0.185
-0.13,0.21
-0.115,0.235
-0.1,0.235
-0.11,0.2
-0.12,0.17
-0.15,0.18
-0.145,0.235
-0.13,0.26
-0.14,0.28
-0.14,0.255
-0.13,0.23
-0.12,0.25
-0.12,0.25
-0.11,0.27
-0.12,0.275
-0.135,0.255
-0.14,0.25
-0.125,0.25
-0.11,0.26
-0.095,0.27
-0.08,0.26
-0.08,0.235
-0.065,0.22
-0.04,0.22
-0.015,0.215
-0.005,0.205
-0.005,0.18
-0.025,0.155
-0.01,0.135
-0.005,0.12
-0.015,0.13
-0.015,0.13
-0.005,0.08
0.0,0.045
-0.01,0.01
-0.015,-0.01
0.015,-0.035
0.05,-0.035
0.035,-0.025
0.035,-0.05
0.02,-0.105
0.03,-0.125
0.03,-0.14
-0.005,-0.125
-0.03,-0.13
-0.05,-0.125
-0.03,-0.145
0.01,-0.15
0.055,-0.145
0.07,-0.14
0.075,-0.195
0.085,-0.275
0.08,-0.315
0.045,-0.28
-0.005,-0.21
-0.04,-0.185
-0.045,-0.2
-0.035,-0.23
-0.03,-0.225
-0.045,-0.24
-0.05,-0.255
-0.075,-0.27
-0.08,-0.265
-0.1,-0.235
-0.12,-0.22
-0.105,-0.17
-0.1,-0.12
-0.075,-0.14
-0.045,-0.195
-0.055,-0.25
-0.105,-0.24
