MLII,V1
-0.44,0.16
-0.44,0.15
-0.44,0.155
-0.43,0.17
-0.42,0.17
-0.43,0.16
-0.435,0.15
-0.455,0.14
-0.47,0.155
-0.475,0.155
-0.455,0.155
-0.46,0.135
-0.465,0.12
-0.485,0.12
-0.485,0.12
-0.47,0.125
-0.455,0.125
-0.45,0.13
-0.46,0.11
-0.46,0.105
-0.45,0.12
-0.44,0.125
-0.435,0.125
-0.455,0.12
-0.475,0.1
-0.48,0.105
-0.475,0.11
-0.445,0.11
-0.43,0.11
-0.47,0.1
-0.49,0.08
-0.505,0.075
-0.485,0.105
-0.445,0.105
-0.425,0.095
-0.43,0.08
-0.45,0.075
-0.47,0.06
-0.465,0.07
-0.455,0.085
-0.44,0.085
-0.46,0.075
-0.485,0.085
-0.485,0.085
-0.495,0.1
-0.485,0.155
-0.495,0.16
-0.495,0.17
-0.485,0.155
-0.415,0.125
-0.315,0.09
-0.205,0.07
-0.125,-0.01
-0.085,-0.09
-0.05,-0.165
-0.035,-0.235
0.03,-0.325
0.14,-0.465
0.255,-0.61
0.315,-0.745
0.37,-0.84
0.395,-0.875
0.4,-0.885
0.39,-0.885
0.395,-0.87
0.365,-0.845
0.345,-0.81
0.29,-0.755
0.22,-0.695
0.19,-0.63
0.17,-0.575
0.105,-0.525
0.02,-0.48
-0.065,-0.44
-0.17,-0.38
-0.305,-0.345
-0.415,-0.31
-0.555,-0.285
-0.665,-0.28
-0.75,-0.245
-0.805,-0.21
-0.845,-0.185
-0.885,-0.16
-0.91,-0.15
-0.905,-0.15
-0.91,-0.12
-0.925,-0.085
-0.905,-0.045
-0.88,-0.025
-0.85,-0.01
-0.84,-0.005
-0.83,0.0
-0.83,0.035
-0.81,0.055
-0.77,0.06
-0.76,0.06
-0.745,0.07
-0.73,0.07
-0.71,0.085
-0.71,0.09
-0.68,0.1
-0.69,0.11
-0.69,0.09
-0.695,0.09
-0.695,0.095
-0.7,0.1
-0.69,0.1
-0.695,0.1
-0.71,0.095
-0.705,0.09
-0.715,0.095
-0.715,0.12
-0.71,0.11
-0.72,0.115
-0.725,0.1
-0.735,0.11
-0.735,0.11
-0.715,0.12
-0.71,0.135
-0.72,0.145
-0.735,0.12
-0.75,0.13
-0.755,0.125
-0.74,0.13
-0.72,0.14
-0.73,0.15
-0.735,0.12
-0.735,0.13
-0.74,0.13
-0.73,0.145
-0.7,0.135
-0.71,0.14
-0.71,0.13
-0.715,0.125
-0.72,0.135
-0.695,0.155
-0.675,0.155
-0.665,0.155
-0.655,0.135
-0.665,0.115
-0.66,0.11
-0.655,0.115
-0.625,0.13
-0.605,0.125
-0.605,0.125
-0.605,0.12
-0.605,0.11
-0.59,0.115
-0.555,0.12
-0.535,0.105
-0.53,0.095
-0.525,0.085
-0.53,0.07
-0.505,0.095
-0.47,0.075
-0.455,0.075
-0.46,0.045
-0.455,0.035
-0.45,0.04
-0.42,0.035
-0.4,0.035
-0.4,0.035
-0.39,0.015
-0.39,-0.005
-0.39,0.0
-0.38,-0.005
-0.37,-0.005
-0.365,-0.02
-0.37,-0.06
-0.365,-0.055
-0.355,-0.06
-0.345,-0.055
-0.315,-0.07
-0.315,-0.08
-0.32,-0.1
-0.34,-0.105
-0.345,-0.11
-0.34,-0.105
-0.315,-0.115
-0.31,-0.115
-0.295,-0.115
-0.285,-0.13
-0.27,-0.135
-0.27,-0.135
-0.295,-0.14
-0.31,-0.135
-0.32,-0.14
-0.34,-0.135
-0.36,-0.14
-0.365,-0.14
-0.36,-0.135
-0.36,-0.135
-0.355,-0.15
-0.36,-0.145
-0.36,-0.145
-0.335,-0.13
-0.31,-0.125
-0.31,-0.14
-0.295,-0.165
-0.3,-0.165
-0.29,-0.19
-0.31,-0.175
-0.335,-0.185
-0.365,-0.18
-0.375,-0.18
-0.4,-0.16
-0.4,-0.15
-0.39,-0.125
-0.37,-0.115
-0.385,-0.11
-0.375,-0.13
-0.385,-0.14
-0.39,-0.14
-0.385,-0.135
-0.375,-0.125
-0.41,-0.135
-0.455,-0.135
-0.49,-0.11
-0.535,-0.08
-0.55,-0.05
-0.57,-0.06
-0.59,-0.06
-0.605,-0.095
-0.62,-0.12
-0.62,-0.13
-0.61,-0.13
-0.595,-0.155
-0.615,-0.155
-0.61,-0.165
-0.62,-0.18
-0.615,-0.165
-0.62,-0.175
-0.615,-0.185
-0.64,-0.175
-0.655,-0.175
-0.665,-0.185
-0.665,-0.165
-0.645,-0.15
-0.63,-0.165
-0.63,-0.185
-0.64,-0.19
-0.64,-0.19
-0.635,-0.17
-0.59,-0.145
-0.57,-0.135
-0.57,-0.16
-0.59,-0.18
-0.615,-0.205
-0.625,-0.19
-0.625,-0.16
-0.63,-0.155
-0.63,-0.155
-0.605,-0.155
-0.61,-0.155
-0.605,-0.12
-0.62,-0.085
-0.61,-0.06
-0.59,-0.04
-0.555,0.0
-0.54,0.005
-0.54,0.01
-0.575,-0.015
-0.59,-0.055
-0.62,-0.1
-0.655,-0.155
-0.665,-0.215
-0.68,-0.235
-0.645,-0.25
-0.6,-0.255
-0.62,-0.27
-0.655,-0.25
-0.72,-0.23
-0.74,-0.17
-0.74,-0.15
-0.72,-0.14
-0.665,-0.155
-0.575,-0.185
-0.445,-0.225
-0.34,-0.26
-0.23,-0.32
-0.145,-0.385
-0.095,-0.445
-0.05,-0.5
-0.005,-0.58
0.075,-0.67
0.2,-0.8
0.305,-0.92
0.41,-1.045
0.5,-1.155
0.56,-1.215
0.59,-1.225
0.585,-1.225
0.585,-1.23
0.555,-1.21
0.535,-1.18
0.48,-1.125
0.385,-1.055
0.31,-0.98
0.225,-0.9
0.16,-0.795
0.085,-0.745
0.035,-0.69
-0.05,-0.635
-0.185,-0.53
-0.365,-0.455
-0.575,-0.365
-0.76,-0.32
-0.905,-0.285
-1.025,-0.255
-1.11,-0.22
-1.15,-0.26
-1.19,-0.345
-1.205,-0.445
-1.2,-0.505
-1.205,-0.515
-1.18,-0.52
-1.165,-0.505
-1.15,-0.5
-1.125,-0.505
-1.14,-0.47
-1.155,-0.405
-1.165,-0.325
-1.155,-0.28
-1.13,-0.255
-1.095,-0.26
-1.06,-0.25
-1.01,-0.23
-0.98,-0.195
-0.965,-0.175
-0.975,-0.165
-0.98,-0.155
-0.995,-0.16
-0.99,-0.145
-0.985,-0.145
-0.975,-0.145
-0.98,-0.15
-0.96,-0.18
-0.925,-0.175
-0.915,-0.18
-0.91,-0.15
-0.935,-0.16
-0.985,-0.155
-1.005,-0.165
-1.03,-0.15
-1.055,-0.14
-1.06,-0.15
-1.07,-0.13
-1.075,-0.125
-1.08,-0.105
-1.085,-0.105
-1.08,-0.085
-1.055,-0.075
-1.04,-0.05
-1.04,-0.05
-1.025,-0.075
-1.035,-0.08
-1.04,-0.055
-1.03,-0.02
-1.025,-0.015
-1.01,-0.02
-1.01,-0.08
-1.01,-0.135
-1.01,-0.145
-0.995,-0.115
-0.98,-0.04
-0.995,0.045
-1.005,0.1
-1.015,0.09
-1.0,0.06
-0.95,-0.015
-0.915,-0.095
-0.875,-0.175
-0.885,-0.235
-0.935,-0.26
-0.96,-0.265
-0.955,-0.255
-0.925,-0.23
-0.875,-0.205
-0.835,-0.2
-0.835,-0.19
-0.855,-0.16
-0.865,-0.155
-0.88,-0.14
-0.88,-0.15
-0.87,-0.16
-0.835,-0.18
-0.815,-0.165
-0.8,-0.155
-0.78,-0.145
-0.76,-0.14
-0.74,-0.18
-0.72,-0.2
-0.72,-0.2
-0.71,-0.19
-0.69,-0.19
-0.685,-0.225
-0.675,-0.24
-0.685,-0.235
-0.635,-0.21
-0.6,-0.195
-0.565,-0.205
-0.57,-0.22
-0.595,-0.22
-0.605,-0.225
-0.59,-0.25
-0.555,-0.26
-0.545,-0.265
-0.555,-0.27
-0.56,-0.29
-0.565,-0.31
-0.58,-0.315
-0.57,-0.3
-0.55,-0.265
-0.515,-0.25
-0.465,-0.24
-0.46,-0.275
-0.465,-0.315
-0.495,-0.365
-0.545,-0.41
-0.58,-0.41
-0.57,-0.415
-0.565,-0.415
-0.55,-0.385
-0.51,-0.36
-0.5,-0.345
-0.515,-0.34
-0.58,-0.355
-0.615,-0.39
-0.605,-0.41
-0.56,-0.4
-0.54,-0.385
-0.55,-0.37
-0.6,-0.37
-0.64,-0.375
-0.66,-0.38
-0.64,-0.37
-0.605,-0.355
-0.595,-0.35
-0.575,-0.34
-0.58,-0.34
-0.615,-0.335
-0.63,-0.32
-0.625,-0.35
-0.61,-0.36
-0.6,-0.385
-0.61,-0.375
-0.63,-0.33
-0.62,-0.26
-0.61,-0.21
-0.615,-0.2
-0.635,-0.23
-0.665,-0.305
-0.705,-0.325
-0.735,-0.345
-0.765,-0.355
-0.81,-0.365
-0.815,-0.35
-0.815,-0.325
-0.805,-0.27
-0.795,-0.25
-0.815,-0.3
-0.86,-0.365
-0.885,-0.42
-0.885,-0.425
-0.855,-0.41
-0.83,-0.395
-0.82,-0.375
-0.845,-0.385
-0.87,-0.41
-0.845,-0.43
-0.82,-0.42
-0.805,-0.395
-0.82,-0.38
-0.84,-0.385
-0.865,-0.395
-0.855,-0.4
-0.86,-0.395
-0.85,-0.38
-0.8,-0.38
-0.775,-0.385
-0.77,-0.4
-0.795,-0.405
-0.845,-0.405
-0.87,-0.405
-0.87,-0.425
-0.875,-0.455
-0.89,-0.495
-0.915,-0.46
-0.915,-0.425
-0.89,-0.36
-0.85,-0.32
-0.84,-0.31
-0.855,-0.335
-0.88,-0.365
-0.895,-0.37
-0.9,-0.35
-0.865,-0.32
-0.85,-0.315
-0.855,-0.345
-0.86,-0.365
-0.895,-0.365
-0.91,-0.345
-0.885,-0.32
-0.85,-0.33
-0.83,-0.35
-0.84,-0.385
-0.85,-0.405
-0.86,-0.375
-0.87,-0.365
-0.9,-0.345
-0.93,-0.335
-0.965,-0.345
-0.93,-0.34
-0.83,-0.34
-0.655,-0.39
-0.48,-0.44
-0.36,-0.495
-0.295,-0.575
-0.23,-0.665
-0.2,-0.715
-0.18,-0.78
-0.145,-0.87
-0.08,-0.965
-0.025,-1.08
0.06,-1.225
0.145,-1.34
0.205,-1.435
0.21,-1.495
0.185,-1.525
0.14,-1.505
0.1,-1.48
0.075,-1.44
0.05,-1.4
-0.015,-1.37
-0.095,-1.325
-0.175,-1.275
-0.24,-1.21
-0.295,-1.16
-0.355,-1.115
-0.45,-1.1
-0.545,-1.04
-0.67,-0.975
-0.84,-0.9
-0.995,-0.845
-1.13,-0.805
-1.24,-0.77
-1.345,-0.755
-1.46,-0.735
-1.525,-0.675
-1.555,-0.63
-1.575,-0.605
-1.58,-0.6
-1.565,-0.6
-1.545,-0.575
-1.505,-0.545
-1.495,-0.505
-1.465,-0.49
-1.47,-0.485
-1.45,-0.485
-1.43,-0.465
-1.405,-0.425
-1.375,-0.4
-1.325,-0.38
-1.3,-0.37
-1.3,-0.365
-1.295,-0.365
-1.27,-0.35
-1.24,-0.335
-1.205,-0.305
-1.19,-0.31
-1.16,-0.31
-1.155,-0.315
-1.145,-0.305
-1.13,-0.28
-1.1,-0.28
-1.105,-0.285
-1.115,-0.295
-1.12,-0.295
-1.12,-0.295
-1.11,-0.275
-1.1,-0.265
-1.1,-0.275
-1.12,-0.29
-1.115,-0.295
-1.11,-0.265
-1.1,-0.245
-1.095,-0.235
-1.095,-0.24
-1.095,-0.26
-1.1,-0.26
-1.095,-0.24
-1.1,-0.235
-1.095,-0.245
-1.11,-0.235
-1.11,-0.24
-1.11,-0.245
-1.1,-0.245
-1.09,-0.225
-1.08,-0.225
-1.085,-0.235
-1.09,-0.24
-1.09,-0.235
-1.085,-0.225
-1.07,-0.225
-1.06,-0.215
-1.065,-0.2
-1.07,-0.21
-1.07,-0.22
-1.07,-0.205
-1.045,-0.205
-1.02,-0.21
-1.02,-0.215
-1.03,-0.205
-1.02,-0.215
-1.03,-0.21
-0.99,-0.205
-0.965,-0.21
-0.96,-0.2
-0.965,-0.21
-0.955,-0.235
-0.96,-0.215
-0.93,-0.21
-0.9,-0.21
-0.905,-0.215
-0.89,-0.22
-0.885,-0.24
-0.865,-0.235
-0.855,-0.205
-0.835,-0.22
-0.825,-0.22
-0.82,-0.23
-0.815,-0.24
-0.805,-0.245
-0.79,-0.24
-0.76,-0.245
-0.755,-0.245
-0.735,-0.26
-0.74,-0.28
-0.725,-0.275
-0.72,-0.27
-0.7,-0.265
-0.69,-0.28
-0.675,-0.29
-0.675,-0.3
-0.675,-0.31
-0.655,-0.305
-0.635,-0.33
-0.635,-0.315
-0.64,-0.33
-0.645,-0.33
-0.64,-0.335
-0.625,-0.33
-0.615,-0.325
-0.6,-0.345
-0.61,-0.355
-0.61,-0.36
-0.6,-0.345
-0.575,-0.35
-0.57,-0.355
-0.575,-0.36
-0.57,-0.37
-0.575,-0.385
-0.565,-0.375
-0.555,-0.375
-0.56,-0.38
-0.56,-0.39
-0.55,-0.405
-0.575,-0.43
-0.585,-0.43
-0.595,-0.42
-0.61,-0.44
-0.6,-0.435
-0.6,-0.455
-0.59,-0.46
-0.58,-0.435
-0.57,-0.435
-0.55,-0.435
-0.545,-0.445
-0.55,-0.46
-0.565,-0.475
-0.57,-0.45
-0.555,-0.44
-0.54,-0.435
-0.555,-0.445
-0.575,-0.435
-0.585,-0.445
-0.585,-0.44
-0.585,-0.44
-0.57,-0.445
-0.56,-0.45
-0.565,-0.47
-0.58,-0.455
-0.59,-0.455
-0.6,-0.45
-0.615,-0.445
-0.65,-0.475
-0.695,-0.5
-0.735,-0.535
-0.77,-0.55
-0.785,-0.545
-0.79,-0.505
-0.82,-0.46
-0.84,-0.41
-0.86,-0.41
-0.865,-0.39
-0.87,-0.37
-0.88,-0.35
-0.87,-0.34
-0.88,-0.34
-0.885,-0.34
-0.89,-0.34
-0.865,-0.33
-0.855,-0.35
-0.87,-0.37
-0.87,-0.37
-0.87,-0.395
-0.87,-0.39
-0.865,-0.385
-0.855,-0.375
-0.85,-0.37
-0.86,-0.39
-0.85,-0.39
-0.845,-0.375
-0.83,-0.385
-0.84,-0.38
-0.835,-0.38
-0.835,-0.39
-0.83,-0.365
-0.825,-0.365
-0.815,-0.36
-0.815,-0.37
-0.815,-0.38
-0.83,-0.385
-0.815,-0.365
-0.825,-0.35
-0.8,-0.35
-0.795,-0.36
-0.815,-0.36
-0.82,-0.365
-0.81,-0.34
-0.8,-0.325
-0.79,-0.33
-0.795,-0.33
-0.805,-0.335
-0.8,-0.33
-0.8,-0.3
-0.81,-0.285
-0.815,-0.26
-0.815,-0.235
-0.83,-0.22
-0.845,-0.215
-0.83,-0.2
-0.78,-0.195
-0.675,-0.22
-0.58,-0.27
-0.485,-0.34
-0.4,-0.41
-0.35,-0.48
-0.33,-0.545
-0.295,-0.595
-0.25,-0.7
-0.155,-0.83
-0.07,-0.995
-0.01,-1.135
0.08,-1.24
0.135,-1.3
0.145,-1.33
0.13,-1.345
0.125,-1.33
0.115,-1.305
0.115,-1.25
0.1,-1.19
0.045,-1.12
-0.01,-1.08
-0.085,-1.04
-0.13,-0.97
-0.16,-0.905
-0.21,-0.885
-0.275,-0.84
-0.385,-0.835
-0.495,-0.835
-0.63,-0.805
-0.75,-0.715
-0.86,-0.6
-1.01,-0.495
-1.115,-0.45
-1.19,-0.415
-1.23,-0.385
-1.23,-0.36
-1.24,-0.34
-1.24,-0.315
-1.245,-0.29
-1.235,-0.27
-1.24,-0.24
-1.24,-0.205
-1.22,-0.19
-1.195,-0.185
-1.17,-0.155
-1.14,-0.12
-1.125,-0.075
-1.1,-0.035
-1.075,0.0
-1.045,0.025
-1.04,0.03
-1.03,0.045
-1.0,0.075
-0.95,0.095
-0.925,0.115
-0.92,0.13
-0.915,0.135
-0.91,0.125
-0.905,0.11
-0.895,0.13
-0.885,0.165
-0.87,0.18
-0.88,0.215
-0.91,0.225
-0.91,0.235
-0.895,0.24
-0.875,0.255
-0.89,0.24
-0.885,0.25
-0.89,0.245
-0.89,0.255
-0.87,0.265
-0.86,0.275
-0.89,0.275
-0.89,0.3
-0.915,0.315
-0.89,0.34
-0.87,0.385
-0.87,0.38
-0.86,0.39
-0.885,0.365
-0.875,0.375
-0.885,0.4
-0.88,0.435
-0.86,0.45
-0.855,0.455
-0.865,0.44
-0.87,0.44
-0.875,0.48
-0.86,0.525
-0.84,0.55
-0.84,0.56
-0.82,0.535
-0.85,0.54
-0.84,0.55
-0.82,0.55
-0.81,0.56
-0.82,0.565
-0.8,0.555
-0.79,0.55
-0.765,0.565
-0.755,0.585
-0.73,0.6
-0.73,0.605
-0.725,0.595
-0.735,0.605
-0.715,0.615
-0.7,0.635
-0.68,0.63
-0.675,0.625
-0.68,0.62
-0.675,0.62
-0.67,0.62
-0.65,0.65
-0.62,0.66
-0.6,0.665
-0.61,0.64
-0.59,0.64
-0.585,0.655
-0.58,0.68
-0.54,0.67
-0.53,0.665
-0.535,0.66
-0.535,0.65
-0.525,0.66
-0.51,0.675
-0.49,0.675
-0.47,0.655
-0.465,0.645
-0.465,0.65
-0.47,0.645
-0.45,0.665
-0.42,0.66
-0.42,0.66
-0.43,0.65
-0.44,0.65
-0.44,0.665
-0.425,0.67
-0.405,0.675
-0.41,0.67
-0.41,0.665
-0.4,0.67
-0.39,0.685
-0.38,0.695
-0.385,0.69
-0.375,0.7
-0.385,0.69
-0.38,0.715
-0.35,0.71
-0.355,0.74
-0.35,0.75
-0.375,0.73
-0.385,0.715
-0.405,0.71
-0.41,0.715
-0.39,0.72
-0.37,0.725
-0.37,0.735
-0.38,0.715
-0.39,0.705
-0.375,0.71
-0.36,0.73
-0.36,0.73
-0.36,0.735
-0.38,0.735
-0.38,0.745
-0.375,0.76
-0.38,0.78
-0.365,0.785
-0.395,0.81
-0.385,0.8
-0.39,0.79
-0.415,0.81
-0.39,0.815
-0.37,0.83
-0.36,0.83
-0.365,0.825
-0.39,0.835
-0.42,0.845
-0.435,0.87
-0.45,0.85
-0.485,0.845
-0.51,0.835
-0.545,0.865
-0.58,0.89
-0.595,0.925
-0.605,0.945
-0.615,0.945
-0.62,0.93
-0.64,0.93
-0.64,0.945
-0.63,0.945
-0.635,0.95
-0.65,0.955
-0.66,0.95
-0.68,0.935
-0.675,0.96
-0.67,0.945
-0.665,0.945
-0.655,0.945
-0.66,0.935
-0.68,0.94
-0.695,0.945
-0.685,0.96
-0.685,0.955
-0.69,0.96
-0.675,0.955
-0.685,0.96
-0.685,0.96
-0.685,0.97
-0.67,0.965
-0.665,0.955
-0.66,0.95
-0.68,0.94
-0.685,0.955
-0.68,0.97
-0.665,0.96
-0.66,0.945
-0.68,0.95
-0.695,0.97
-0.685,0.99
-0.665,1.015
-0.65,1.01
-0.65,0.99
-0.655,0.975
-0.665,0.98
-0.665,0.97
-0.655,0.99
-0.64,0.985
-0.64,0.985
-0.65,0.995
-0.665,0.995
-0.65,1.025
-0.65,1.045
-0.67,1.055
-0.685,1.085
-0.715,1.105
-0.705,1.11
-0.675,1.125
-0.595,1.115
-0.49,1.08
-0.385,1.02
-0.285,0.96
-0.205,0.88
-0.175,0.79
-0.14,0.75
-0.075,0.675
0.02,0.545
0.105,0.365
0.19,0.21
0.26,0.075
0.32,0.0
0.375,-0.035
0.38,-0.04
0.36,-0.035
0.35,-0.045
0.325,-0.01
0.315,0.04
0.3,0.08
0.23,0.135
0.145,0.18
0.055,0.235
-0.005,0.29
-0.055,0.35
-0.145,0.405
-0.25,0.46
-0.41,0.505
-0.555,0.56
-0.7,0.6
-0.815,0.64
-0.925,0.655
-1.01,0.69
-1.08,0.71
-1.125,0.735
-1.155,0.76
-1.16,0.785
-1.16,0.8
-1.155,0.83
-1.155,0.835
-1.165,0.845
-1.135,0.89
-1.1,0.915
-1.055,0.93
-1.035,0.955
-1.015,0.97
-1.01,0.965
-0.985,0.995
-0.96,1.02
-0.935,1.025
-0.9,1.025
-0.895,1.035
-0.91,1.045
-0.88,1.065
-0.865,1.07
-0.825,1.065
-0.815,1.06
-0.81,1.05
-0.815,1.05
-0.82,1.045
-0.825,1.06
-0.81,1.05
-0.82,1.04
-0.825,1.035
-0.825,1.04
-0.815,1.045
-0.82,1.04
-0.81,1.05
-0.81,1.04
-0.815,1.045
-0.83,1.03
-0.82,1.05
-0.81,1.03
-0.805,1.04
-0.805,1.04
-0.815,1.02
-0.825,1.015
-0.835,1.03
-0.82,1.035
-0.795,1.03
-0.795,1.03
-0.805,1.02
-0.805,1.005
-0.815,1.005
-0.795,1.015
-0.8,1.01
-0.785,1.005
-0.78,0.985
-0.79,0.985
-0.78,0.985
-0.77,0.995
-0.75,0.99
-0.75,0.985
-0.755,0.955
-0.745,0.94
-0.72,0.95
-0.69,0.95
-0.69,0.935
-0.68,0.93
-0.685,0.91
-0.685,0.88
-0.665,0.9
-0.64,0.9
-0.615,0.89
-0.605,0.875
-0.61,0.86
-0.61,0.845
-0.595,0.835
-0.595,0.825
-0.575,0.825
-0.545,0.815
-0.535,0.805
-0.545,0.78
-0.515,0.785
-0.5,0.79
-0.49,0.78
-0.475,0.755
-0.46,0.725
-0.46,0.705
-0.45,0.705
-0.435,0.71
-0.42,0.685
-0.42,0.67
-0.425,0.665
-0.4,0.645
-0.405,0.635
-0.4,0.63
-0.375,0.605
-0.37,0.59
-0.38,0.575
-0.385,0.555
-0.36,0.555
-0.365,0.545
-0.335,0.53
-0.34,0.515
-0.33,0.48
-0.335,0.48
-0.335,0.485
-0.31,0.48
-0.315,0.47
-0.305,0.465
-0.32,0.425
-0.335,0.42
-0.33,0.435
-0.31,0.425
-0.3,0.405
-0.315,0.38
-0.33,0.36
-0.36,0.35
-0.375,0.34
-0.37,0.35
-0.325,0.335
-0.315,0.33
-0.315,0.325
-0.33,0.31
-0.335,0.31
-0.31,0.305
-0.31,0.3
-0.315,0.295
-0.305,0.28
-0.315,0.265
-0.325,0.27
-0.32,0.28
-0.325,0.28
-0.345,0.265
-0.36,0.25
-0.385,0.255
-0.37,0.275
-0.355,0.265
-0.355,0.255
-0.365,0.275
-0.365,0.255
-0.375,0.24
-0.405,0.24
-0.435,0.24
-0.45,0.245
-0.49,0.255
-0.535,0.25
-0.585,0.24
-0.585,0.245
-0.595,0.265
-0.6,0.24
-0.61,0.225
-0.615,0.215
-0.615,0.195
-0.615,0.2
-0.62,0.22
-0.605,0.215
-0.605,0.195
-0.62,0.175
-0.625,0.16
-0.625,0.165
-0.625,0.165
-0.61,0.155
-0.595,0.155
-0.61,0.135
-0.61,0.135
-0.61,0.13
-0.6,0.14
-0.59,0.13
-0.595,0.13
-0.59,0.105
-0.61,0.09
-0.62,0.1
-0.6,0.095
-0.585,0.1
-0.595,0.075
-0.605,0.08
-0.61,0.065
-0.615,0.07
-0.605,0.085
-0.58,0.065
-0.595,0.06
-0.595,0.045
-0.6,0.05
-0.6,0.05
-0.595,0.045
-0.58,0.04
-0.575,0.045
-0.58,0.02
-0.585,0.015
-0.575,0.015
