MLII,V1
-0.685,-0.37
-0.7,-0.375
-0.7,-0.385
-0.7,-0.39
-0.705,-0.4
-0.705,-0.405
-0.715,-0.42
-0.715,-0.415
-0.715,-0.405
-0.715,-0.38
-0.71,-0.365
-0.7,-0.36
-0.685,-0.365
-0.68,-0.37
-0.685,-0.375
-0.685,-0.405
-0.685,-0.4
-0.69,-0.4
-0.695,-0.41
-0.68,-0.39
-0.67,-0.385
-0.65,-0.385
-0.65,-0.38
-0.645,-0.365
-0.625,-0.35
-0.635,-0.37
-0.64,-0.365
-0.64,-0.38
-0.64,-0.385
-0.63,-0.4
-0.645,-0.4
-0.64,-0.4
-0.645,-0.39
-0.635,-0.37
-0.635,-0.365
-0.625,-0.365
-0.615,-0.365
-0.615,-0.365
-0.61,-0.38
-0.62,-0.395
-0.64,-0.405
-0.64,-0.41
-0.65,-0.4
-0.65,-0.395
-0.65,-0.38
-0.645,-0.375
-0.64,-0.385
-0.645,-0.385
-0.635,-0.375
-0.645,-0.39
-0.65,-0.39
-0.655,-0.39
-0.655,-0.385
-0.68,-0.405
-0.67,-0.405
-0.68,-0.4
-0.68,-0.395
-0.68,-0.385
-0.675,-0.365
-0.67,-0.36
-0.675,-0.36
-0.67,-0.37
-0.675,-0.38
-0.675,-0.395
-0.675,-0.395
-0.685,-0.395
-0.7,-0.41
-0.705,-0.395
-0.695,-0.39
-0.705,-0.385
-0.695,-0.365
-0.69,-0.37
-0.68,-0.37
-0.685,-0.38
-0.685,-0.39
-0.69,-0.395
-0.7,-0.4
-0.705,-0.4
-0.715,-0.405
-0.725,-0.4
-0.73,-0.4
-0.725,-0.39
-0.705,-0.395
-0.71,-0.385
-0.705,-0.365
-0.705,-0.37
-0.695,-0.375
-0.71,-0.395
-0.715,-0.405
-0.72,-0.405
-0.725,-0.405
-0.73,-0.4
-0.74,-0.395
-0.73,-0.38
-0.725,-0.38
-0.73,-0.37
-0.715,-0.365
-0.72,-0.38
-0.72,-0.375
-0.71,-0.385
-0.73,-0.4
-0.755,-0.405
-0.75,-0.405
-0.75,-0.405
-0.735,-0.4
-0.74,-0.385
-0.725,-0.38
-0.725,-0.365
-0.715,-0.37
-0.71,-0.38
-0.71,-0.385
-0.71,-0.39
-0.715,-0.4
-0.71,-0.405
-0.715,-0.41
-0.71,-0.395
-0.71,-0.39
-0.7,-0.37
-0.67,-0.36
-0.655,-0.355
-0.63,-0.355
-0.62,-0.36
-0.605,-0.355
-0.605,-0.345
-0.605,-0.335
-0.6,-0.33
-0.59,-0.34
-0.58,-0.35
-0.57,-0.365
-0.57,-0.38
-0.58,-0.4
-0.605,-0.415
-0.6,-0.42
-0.61,-0.41
-0.62,-0.425
-0.615,-0.43
-0.635,-0.425
-0.64,-0.435
-0.65,-0.43
-0.66,-0.42
-0.67,-0.405
-0.69,-0.38
-0.695,-0.375
-0.7,-0.37
-0.7,-0.365
-0.7,-0.385
-0.71,-0.395
-0.715,-0.405
-0.72,-0.405
-0.725,-0.42
-0.725,-0.42
-0.725,-0.42
-0.73,-0.405
-0.705,-0.4
-0.695,-0.39
-0.68,-0.375
-0.63,-0.38
-0.59,-0.365
-0.515,-0.34
-0.36,-0.3
-0.1,-0.26
0.245,-0.22
0.675,-0.215
1.07,-0.25
1.355,-0.345
1.45,-0.47
1.3,-0.655
0.86,-0.835
0.22,-1.02
-0.42,-1.15
-1.06,-1.2
-1.485,-1.17
-1.52,-1.07
-1.345,-0.95
-1.115,-0.835
-0.94,-0.72
-0.825,-0.625
-0.815,-0.56
-0.83,-0.515
-0.835,-0.48
-0.845,-0.45
-0.835,-0.435
-0.84,-0.415
-0.835,-0.395
-0.83,-0.4
-0.84,-0.39
-0.845,-0.39
-0.86,-0.385
-0.865,-0.38
-0.855,-0.375
-0.875,-0.345
-0.865,-0.335
-0.85,-0.32
-0.845,-0.325
-0.845,-0.335
-0.85,-0.35
-0.84,-0.365
-0.84,-0.36
-0.845,-0.36
-0.84,-0.345
-0.835,-0.34
-0.83,-0.325
-0.815,-0.33
-0.805,-0.31
-0.795,-0.315
-0.775,-0.325
-0.785,-0.33
-0.8,-0.33
-0.795,-0.33
-0.795,-0.335
-0.79,-0.34
-0.78,-0.34
-0.775,-0.33
-0.775,-0.325
-0.775,-0.315
-0.76,-0.315
-0.74,-0.3
-0.735,-0.305
-0.735,-0.295
-0.73,-0.305
-0.73,-0.31
-0.72,-0.33
-0.73,-0.335
-0.73,-0.33
-0.73,-0.335
-0.71,-0.31
-0.705,-0.305
-0.69,-0.295
-0.67,-0.3
-0.655,-0.305
-0.655,-0.31
-0.65,-0.32
-0.65,-0.32
-0.66,-0.32
-0.655,-0.325
-0.635,-0.315
-0.64,-0.32
-0.635,-0.31
-0.61,-0.315
-0.605,-0.295
-0.59,-0.29
-0.595,-0.285
-0.585,-0.285
-0.57,-0.29
-0.57,-0.31
-0.575,-0.32
-0.575,-0.33
-0.585,-0.32
-0.585,-0.305
-0.575,-0.29
-0.575,-0.285
-0.555,-0.29
-0.545,-0.285
-0.535,-0.285
-0.525,-0.295
-0.52,-0.305
-0.525,-0.305
-0.525,-0.32
-0.505,-0.32
-0.515,-0.315
-0.495,-0.315
-0.475,-0.31
-0.465,-0.315
-0.445,-0.315
-0.435,-0.31
-0.42,-0.335
-0.41,-0.31
-0.4,-0.345
-0.395,-0.35
-0.405,-0.365
-0.415,-0.38
-0.415,-0.395
-0.42,-0.395
-0.44,-0.395
-0.44,-0.385
-0.46,-0.38
-0.47,-0.37
-0.48,-0.37
-0.5,-0.375
-0.51,-0.39
-0.545,-0.4
-0.575,-0.42
-0.59,-0.415
-0.61,-0.405
-0.625,-0.395
-0.645,-0.395
-0.64,-0.39
-0.64,-0.39
-0.63,-0.375
-0.63,-0.39
-0.645,-0.385
-0.65,-0.4
-0.66,-0.41
-0.68,-0.4
-0.705,-0.4
-0.71,-0.405
-0.705,-0.4
-0.7,-0.395
-0.695,-0.395
-0.7,-0.39
-0.68,-0.395
-0.69,-0.38
-0.7,-0.38
-0.705,-0.385
-0.705,-0.385
-0.725,-0.4
-0.72,-0.41
-0.72,-0.405
-0.705,-0.4
-0.69,-0.39
-0.685,-0.385
-0.68,-0.38
-0.67,-0.37
-0.67,-0.38
-0.66,-0.38
-0.66,-0.39
-0.665,-0.395
-0.66,-0.395
-0.67,-0.4
-0.665,-0.395
-0.66,-0.385
-0.645,-0.385
-0.63,-0.395
-0.625,-0.385
-0.625,-0.38
-0.615,-0.375
-0.63,-0.38
-0.625,-0.37
-0.64,-0.38
-0.63,-0.385
-0.63,-0.405
-0.635,-0.405
-0.63,-0.4
-0.62,-0.395
-0.625,-0.38
-0.63,-0.365
-0.615,-0.36
-0.61,-0.375
-0.615,-0.38
-0.62,-0.385
-0.625,-0.395
-0.64,-0.4
-0.645,-0.4
-0.65,-0.395
-0.65,-0.39
-0.645,-0.375
-0.645,-0.375
-0.64,-0.38
-0.63,-0.38
-0.635,-0.38
-0.65,-0.385
-0.655,-0.38
-0.675,-0.395
-0.695,-0.39
-0.685,-0.395
-0.695,-0.385
-0.705,-0.39
-0.705,-0.39
-0.69,-0.385
-0.685,-0.375
-0.685,-0.365
-0.68,-0.38
-0.68,-0.375
-0.7,-0.38
-0.71,-0.385
-0.72,-0.4
-0.72,-0.405
-0.725,-0.405
-0.725,-0.395
-0.73,-0.395
-0.74,-0.38
-0.715,-0.375
-0.71,-0.365
-0.71,-0.37
-0.715,-0.38
-0.715,-0.39
-0.725,-0.395
-0.74,-0.41
-0.755,-0.405
-0.755,-0.385
-0.745,-0.375
-0.75,-0.375
-0.74,-0.365
-0.73,-0.38
-0.725,-0.37
-0.71,-0.38
-0.715,-0.37
-0.73,-0.38
-0.74,-0.38
-0.755,-0.39
-0.75,-0.41
-0.755,-0.4
-0.76,-0.395
-0.76,-0.405
-0.75,-0.385
-0.755,-0.38
-0.74,-0.37
-0.73,-0.375
-0.715,-0.375
-0.715,-0.395
-0.725,-0.4
-0.73,-0.415
-0.74,-0.395
-0.745,-0.39
-0.755,-0.385
-0.745,-0.385
-0.735,-0.365
-0.745,-0.37
-0.73,-0.365
-0.73,-0.375
-0.725,-0.39
-0.72,-0.385
-0.725,-0.385
-0.725,-0.39
-0.735,-0.39
-0.725,-0.38
-0.71,-0.4
-0.695,-0.38
-0.68,-0.385
-0.665,-0.365
-0.65,-0.34
-0.64,-0.345
-0.63,-0.33
-0.615,-0.335
-0.61,-0.34
-0.6,-0.335
-0.595,-0.355
-0.6,-0.35
-0.6,-0.36
-0.6,-0.37
-0.605,-0.365
-0.625,-0.39
-0.63,-0.395
-0.635,-0.405
-0.645,-0.42
-0.645,-0.43
-0.635,-0.43
-0.645,-0.425
-0.655,-0.42
-0.67,-0.41
-0.66,-0.405
-0.68,-0.38
-0.695,-0.375
-0.705,-0.37
-0.71,-0.38
-0.72,-0.365
-0.73,-0.385
-0.735,-0.385
-0.74,-0.405
-0.75,-0.415
-0.74,-0.41
-0.745,-0.41
-0.715,-0.42
-0.7,-0.405
-0.665,-0.38
-0.625,-0.36
-0.56,-0.35
-0.47,-0.335
-0.325,-0.305
-0.075,-0.285
0.23,-0.26
0.625,-0.235
0.995,-0.245
1.295,-0.29
1.44,-0.37
1.405,-0.51
1.16,-0.655
0.675,-0.81
0.035,-0.97
-0.605,-1.085
-1.245,-1.115
-1.59,-1.085
-1.585,-0.99
-1.375,-0.88
-1.165,-0.785
-0.985,-0.68
-0.885,-0.605
-0.855,-0.545
-0.87,-0.505
-0.885,-0.48
-0.885,-0.435
-0.87,-0.415
-0.84,-0.4
-0.835,-0.4
-0.835,-0.395
-0.845,-0.41
-0.86,-0.41
-0.875,-0.4
-0.89,-0.385
-0.88,-0.36
-0.875,-0.34
-0.865,-0.34
-0.855,-0.34
-0.835,-0.34
-0.845,-0.345
-0.85,-0.355
-0.86,-0.355
-0.865,-0.35
-0.87,-0.36
-0.86,-0.345
-0.86,-0.345
-0.85,-0.34
-0.835,-0.335
-0.825,-0.33
-0.81,-0.335
-0.8,-0.33
-0.8,-0.32
-0.805,-0.325
-0.81,-0.325
-0.815,-0.33
-0.81,-0.345
-0.805,-0.335
-0.8,-0.34
-0.79,-0.345
-0.78,-0.33
-0.775,-0.33
-0.76,-0.315
-0.755,-0.31
-0.745,-0.315
-0.745,-0.325
-0.73,-0.33
-0.72,-0.34
-0.725,-0.33
-0.73,-0.34
-0.715,-0.335
-0.715,-0.31
-0.705,-0.29
-0.705,-0.3
-0.685,-0.3
-0.685,-0.315
-0.675,-0.325
-0.675,-0.325
-0.675,-0.315
-0.675,-0.32
-0.67,-0.315
-0.665,-0.315
-0.65,-0.305
-0.64,-0.315
-0.63,-0.305
-0.625,-0.32
-0.615,-0.3
-0.615,-0.3
-0.61,-0.3
-0.6,-0.285
-0.6,-0.31
-0.61,-0.315
-0.605,-0.325
-0.605,-0.33
-0.595,-0.315
-0.605,-0.31
-0.605,-0.29
-0.595,-0.275
-0.575,-0.265
-0.565,-0.28
-0.565,-0.29
-0.575,-0.285
-0.575,-0.31
-0.58,-0.32
-0.585,-0.315
-0.585,-0.315
-0.57,-0.3
-0.56,-0.295
-0.55,-0.285
-0.54,-0.29
-0.52,-0.29
-0.495,-0.29
-0.485,-0.29
-0.49,-0.315
-0.49,-0.315
-0.47,-0.315
-0.475,-0.325
-0.48,-0.325
-0.47,-0.345
-0.44,-0.34
-0.42,-0.34
-0.43,-0.345
-0.42,-0.35
-0.435,-0.355
-0.455,-0.36
-0.485,-0.37
-0.505,-0.37
-0.515,-0.39
-0.53,-0.39
-0.555,-0.395
-0.585,-0.395
-0.595,-0.375
-0.62,-0.365
-0.605,-0.37
-0.615,-0.37
-0.62,-0.37
-0.63,-0.39
-0.635,-0.395
-0.645,-0.395
-0.665,-0.41
-0.68,-0.4
-0.69,-0.4
-0.705,-0.38
-0.705,-0.38
-0.71,-0.375
-0.715,-0.375
-0.705,-0.375
-0.695,-0.39
-0.715,-0.385
-0.71,-0.39
-0.715,-0.395
-0.73,-0.4
-0.725,-0.41
-0.73,-0.4
-0.72,-0.385
-0.72,-0.385
-0.72,-0.37
-0.705,-0.36
-0.695,-0.355
-0.69,-0.375
-0.69,-0.365
-0.68,-0.395
-0.675,-0.395
-0.675,-0.405
-0.68,-0.405
-0.68,-0.39
-0.68,-0.385
-0.675,-0.37
-0.67,-0.36
-0.66,-0.365
-0.645,-0.355
-0.635,-0.37
-0.635,-0.385
-0.64,-0.375
-0.65,-0.385
-0.655,-0.39
-0.655,-0.38
-0.65,-0.385
-0.645,-0.38
-0.64,-0.385
-0.625,-0.365
-0.605,-0.37
-0.6,-0.36
-0.595,-0.355
-0.61,-0.35
-0.61,-0.365
-0.625,-0.37
-0.63,-0.385
-0.635,-0.4
-0.65,-0.4
-0.655,-0.385
-0.645,-0.385
-0.65,-0.375
-0.64,-0.355
-0.64,-0.365
-0.625,-0.36
-0.62,-0.365
-0.62,-0.395
-0.635,-0.395
-0.645,-0.405
-0.66,-0.405
-0.675,-0.395
-0.685,-0.385
-0.685,-0.375
-0.68,-0.37
-0.675,-0.365
-0.68,-0.37
-0.675,-0.37
-0.675,-0.37
-0.69,-0.385
-0.695,-0.38
-0.695,-0.385
-0.695,-0.385
-0.695,-0.395
-0.705,-0.405
-0.715,-0.39
-0.715,-0.385
-0.7,-0.375
-0.695,-0.37
-0.7,-0.37
-0.7,-0.36
-0.715,-0.365
-0.725,-0.39
-0.72,-0.4
-0.725,-0.405
-0.75,-0.405
-0.745,-0.395
-0.73,-0.38
-0.73,-0.37
-0.73,-0.365
-0.705,-0.35
-0.72,-0.365
-0.72,-0.385
-0.72,-0.385
-0.73,-0.395
-0.735,-0.395
-0.745,-0.39
-0.745,-0.39
-0.74,-0.39
-0.74,-0.39
-0.74,-0.39
-0.735,-0.38
-0.725,-0.365
-0.725,-0.365
-0.72,-0.365
-0.73,-0.375
-0.73,-0.385
-0.745,-0.395
-0.745,-0.4
-0.755,-0.4
-0.75,-0.4
-0.75,-0.39
-0.755,-0.38
-0.735,-0.37
-0.71,-0.355
-0.71,-0.36
-0.705,-0.375
-0.71,-0.375
-0.72,-0.385
-0.72,-0.395
-0.735,-0.41
-0.745,-0.395
-0.73,-0.395
-0.72,-0.38
-0.71,-0.38
-0.705,-0.37
-0.68,-0.375
-0.665,-0.365
-0.65,-0.37
-0.65,-0.37
-0.64,-0.375
-0.62,-0.36
-0.625,-0.365
-0.61,-0.35
-0.595,-0.345
-0.595,-0.34
-0.575,-0.33
-0.565,-0.34
-0.56,-0.35
-0.575,-0.36
-0.595,-0.385
-0.605,-0.405
-0.625,-0.43
-0.635,-0.435
-0.64,-0.445
-0.64,-0.43
-0.635,-0.42
-0.64,-0.415
-0.64,-0.4
-0.65,-0.385
-0.665,-0.38
-0.665,-0.38
-0.685,-0.375
-0.71,-0.39
-0.72,-0.39
-0.74,-0.39
-0.745,-0.4
-0.745,-0.415
-0.73,-0.405
-0.715,-0.395
-0.705,-0.395
-0.71,-0.395
-0.695,-0.385
-0.66,-0.375
-0.63,-0.375
-0.585,-0.37
-0.53,-0.36
-0.43,-0.35
-0.25,-0.34
0.01,-0.28
0.34,-0.25
0.745,-0.215
1.14,-0.225
1.39,-0.3
1.48,-0.405
1.33,-0.57
0.89,-0.745
0.25,-0.915
-0.39,-1.05
-1.03,-1.095
-1.67,-1.055
-1.7,-0.97
-1.495,-0.865
-1.22,-0.755
-0.99,-0.66
-0.87,-0.58
-0.825,-0.525
-0.84,-0.5
-0.865,-0.46
-0.875,-0.455
-0.865,-0.435
-0.835,-0.425
-0.82,-0.43
-0.815,-0.41
-0.83,-0.4
-0.835,-0.39
-0.835,-0.365
-0.84,-0.345
-0.84,-0.34
-0.83,-0.36
-0.825,-0.355
-0.83,-0.36
-0.845,-0.365
-0.845,-0.37
-0.84,-0.355
-0.84,-0.355
-0.83,-0.35
-0.825,-0.345
-0.8,-0.355
-0.795,-0.345
-0.785,-0.325
-0.78,-0.33
-0.795,-0.32
-0.8,-0.325
-0.8,-0.32
-0.79,-0.33
-0.785,-0.35
-0.79,-0.355
-0.785,-0.345
-0.79,-0.35
-0.77,-0.345
-0.765,-0.32
-0.755,-0.305
-0.745,-0.31
-0.725,-0.325
-0.725,-0.33
-0.725,-0.34
-0.73,-0.335
-0.73,-0.35
-0.725,-0.345
-0.715,-0.335
-0.705,-0.315
-0.695,-0.33
-0.685,-0.32
-0.67,-0.32
-0.66,-0.32
-0.645,-0.325
-0.64,-0.32
-0.645,-0.315
-0.65,-0.305
-0.64,-0.33
-0.64,-0.33
-0.635,-0.335
-0.62,-0.335
-0.615,-0.32
-0.62,-0.31
-0.61,-0.295
-0.6,-0.295
-0.605,-0.295
-0.595,-0.31
-0.595,-0.31
-0.595,-0.325
-0.595,-0.335
-0.59,-0.33
-0.58,-0.325
-0.57,-0.32
-0.555,-0.29
-0.555,-0.29
-0.535,-0.29
-0.545,-0.295
-0.555,-0.305
-0.565,-0.31
-0.565,-0.305
-0.565,-0.32
-0.575,-0.31
-0.555,-0.31
-0.545,-0.31
-0.525,-0.315
-0.515,-0.3
-0.505,-0.3
-0.49,-0.31
-0.49,-0.31
-0.49,-0.315
-0.485,-0.33
-0.46,-0.335
-0.445,-0.335
-0.46,-0.34
-0.455,-0.355
-0.435,-0.345
-0.44,-0.345
-0.44,-0.355
-0.44,-0.33
-0.445,-0.35
-0.45,-0.36
-0.455,-0.365
-0.47,-0.38
-0.485,-0.39
-0.51,-0.4
-0.53,-0.4
-0.56,-0.38
-0.57,-0.38
-0.57,-0.375
-0.58,-0.37
-0.58,-0.365
-0.595,-0.365
-0.61,-0.4
-0.63,-0.39
-0.64,-0.41
-0.675,-0.405
-0.68,-0.415
-0.675,-0.4
-0.68,-0.39
-0.68,-0.395
-0.67,-0.385
-0.675,-0.375
-0.66,-0.365
-0.675,-0.37
-0.68,-0.375
-0.695,-0.385
-0.685,-0.385
-0.695,-0.39
-0.71,-0.41
-0.71,-0.41
-0.7,-0.4
-0.71,-0.385
-0.695,-0.365
-0.69,-0.37
-0.68,-0.36
-0.66,-0.365
-0.66,-0.385
-0.665,-0.4
-0.665,-0.4
-0.67,-0.405
-0.665,-0.4
-0.67,-0.39
-0.675,-0.38
-0.66,-0.385
-0.645,-0.375
-0.625,-0.37
-0.63,-0.375
-0.62,-0.36
-0.61,-0.37
-0.605,-0.38
-0.62,-0.385
-0.62,-0.38
-0.63,-0.395
-0.62,-0.41
-0.62,-0.4
-0.605,-0.39
-0.595,-0.38
-0.595,-0.375
-0.605,-0.365
-0.605,-0.365
-0.585,-0.37
-0.6,-0.385
-0.6,-0.405
-0.605,-0.4
-0.59,-0.405
-0.6,-0.405
-0.61,-0.4
-0.615,-0.385
-0.61,-0.38
-0.61,-0.37
-0.61,-0.365
-0.6,-0.37
-0.615,-0.375
-0.62,-0.38
-0.63,-0.39
-0.63,-0.4
-0.635,-0.395
-0.635,-0.395
-0.64,-0.39
-0.635,-0.395
-0.64,-0.38
-0.645,-0.38
-0.645,-0.365
-0.645,-0.35
-0.645,-0.365
-0.655,-0.37
-0.67,-0.39
-0.675,-0.395
-0.67,-0.41
-0.68,-0.41
-0.685,-0.405
-0.685,-0.395
-0.7,-0.38
-0.68,-0.37
-0.675,-0.375
-0.67,-0.365
-0.675,-0.37
-0.67,-0.385
-0.675,-0.4
-0.69,-0.395
-0.685,-0.4
-0.705,-0.39
-0.7,-0.39
-0.705,-0.385
-0.685,-0.375
-0.69,-0.385
-0.68,-0.375
-0.68,-0.375
-0.685,-0.38
-0.685,-0.375
-0.69,-0.385
-0.695,-0.395
-0.705,-0.405
-0.71,-0.395
-0.715,-0.405
-0.705,-0.395
-0.705,-0.385
-0.7,-0.375
-0.7,-0.38
-0.695,-0.365
-0.705,-0.37
-0.7,-0.38
-0.695,-0.395
-0.7,-0.395
-0.71,-0.4
-0.72,-0.4
-0.715,-0.385
-0.725,-0.385
-0.715,-0.37
-0.705,-0.38
-0.695,-0.375
-0.7,-0.375
-0.71,-0.375
-0.705,-0.37
-0.715,-0.38
-0.715,-0.39
-0.72,-0.385
-0.715,-0.39
-0.72,-0.41
-0.71,-0.4
-0.7,-0.395
-0.685,-0.365
-0.675,-0.36
-0.655,-0.355
-0.655,-0.355
-0.64,-0.355
-0.63,-0.37
-0.62,-0.37
-0.605,-0.37
-0.595,-0.36
-0.585,-0.34
-0.575,-0.325
-0.57,-0.305
-0.54,-0.315
-0.53,-0.325
-0.53,-0.35
-0.545,-0.37
-0.57,-0.395
-0.585,-0.41
-0.595,-0.42
-0.615,-0.425
-0.61,-0.43
-0.605,-0.415
-0.61,-0.405
-0.615,-0.405
-0.625,-0.385
-0.64,-0.37
-0.655,-0.37
-0.69,-0.36
-0.715,-0.375
-0.71,-0.385
-0.715,-0.41
-0.71,-0.415
-0.715,-0.42
-0.705,-0.41
-0.7,-0.405
-0.675,-0.39
-0.655,-0.385
-0.625,-0.37
-0.6,-0.385
-0.545,-0.375
-0.485,-0.365
-0.375,-0.335
-0.17,-0.31
0.095,-0.265
0.43,-0.235
0.815,-0.23
1.16,-0.265
1.37,-0.345
1.4,-0.455
1.22,-0.585
0.79,-0.73
0.15,-0.905
-0.49,-1.035
-1.13,-1.09
-1.535,-1.08
-1.55,-0.995
-1.385,-0.875
-1.16,-0.765
-0.965,-0.655
-0.84,-0.58
-0.815,-0.53
-0.825,-0.495
-0.835,-0.465
-0.84,-0.45
-0.83,-0.435
-0.82,-0.415
-0.805,-0.415
-0.805,-0.395
-0.805,-0.39
-0.81,-0.39
-0.81,-0.385
-0.815,-0.375
-0.815,-0.37
-0.815,-0.355
-0.805,-0.33
-0.8,-0.335
-0.8,-0.34
-0.805,-0.35
-0.805,-0.365
-0.815,-0.37
-0.805,-0.375
-0.81,-0.365
-0.8,-0.36
-0.805,-0.33
-0.78,-0.325
-0.775,-0.31
-0.765,-0.315
-0.77,-0.335
-0.765,-0.345
-0.755,-0.34
-0.765,-0.345
-0.765,-0.35
-0.775,-0.345
-0.77,-0.335
-0.765,-0.325
-0.755,-0.325
-0.735,-0.325
-0.72,-0.315
-0.71,-0.31
-0.715,-0.315
-0.695,-0.31
-0.7,-0.315
-0.705,-0.315
-0.695,-0.34
-0.7,-0.325
-0.685,-0.34
-0.67,-0.335
-0.675,-0.32
-0.67,-0.305
-0.66,-0.285
-0.645,-0.285
-0.64,-0.305
-0.64,-0.31
-0.63,-0.32
-0.625,-0.325
-0.635,-0.32
-0.625,-0.31
-0.615,-0.315
-0.605,-0.31
-0.59,-0.31
-0.575,-0.29
-0.56,-0.295
-0.565,-0.3
-0.56,-0.285
-0.56,-0.29
-0.565,-0.29
-0.55,-0.29
-0.565,-0.305
-0.56,-0.295
-0.55,-0.305
-0.545,-0.305
-0.535,-0.3
-0.53,-0.285
-0.515,-0.265
-0.51,-0.275
-0.515,-0.275
-0.515,-0.275
-0.51,-0.285
-0.515,-0.31
-0.51,-0.305
-0.51,-0.305
-0.5,-0.305
-0.505,-0.3
-0.495,-0.29
-0.475,-0.29
-0.47,-0.28
-0.445,-0.29
-0.435,-0.295
-0.425,-0.315
-0.42,-0.31
-0.42,-0.33
-0.42,-0.335
-0.41,-0.335
-0.415,-0.33
-0.41,-0.335
-0.4,-0.345
-0.39,-0.35
-0.405,-0.355
-0.42,-0.36
-0.425,-0.365
-0.445,-0.365
-0.475,-0.38
-0.49,-0.39
-0.515,-0.385
-0.52,-0.39
-0.54,-0.4
-0.565,-0.385
-0.58,-0.385
-0.58,-0.38
-0.58,-0.37
-0.58,-0.38
-0.6,-0.375
-0.61,-0.39
-0.62,-0.4
-0.635,-0.4
-0.635,-0.395
-0.655,-0.39
-0.655,-0.39
-0.66,-0.385
-0.655,-0.37
-0.66,-0.37
-0.66,-0.37
-0.655,-0.37
-0.67,-0.395
-0.66,-0.38
-0.675,-0.38
-0.67,-0.385
-0.685,-0.39
-0.68,-0.395
-0.68,-0.39
-0.66,-0.395
-0.67,-0.385
-0.655,-0.375
-0.65,-0.37
-0.645,-0.355
-0.65,-0.375
-0.64,-0.375
-0.64,-0.38
-0.655,-0.385
-0.655,-0.39
-0.64,-0.39
-0.64,-0.375
-0.63,-0.37
-0.62,-0.355
-0.62,-0.35
-0.59,-0.355
-0.59,-0.36
-0.595,-0.375
-0.605,-0.38
-0.6,-0.385
-0.6,-0.395
-0.605,-0.395
-0.605,-0.38
-0.595,-0.375
-0.6,-0.365
-0.6,-0.355
-0.59,-0.365
-0.59,-0.355
-0.575,-0.365
-0.57,-0.38
-0.57,-0.375
-0.585,-0.375
-0.585,-0.385
-0.585,-0.395
-0.595,-0.385
-0.595,-0.38
-0.595,-0.375
-0.59,-0.38
-0.59,-0.37
-0.58,-0.37
-0.58,-0.36
-0.585,-0.365
-0.585,-0.375
-0.595,-0.38
-0.605,-0.4
-0.625,-0.395
