MLII,V1
-6.055,-5.515
-6.06,-5.525
-6.05,-5.535
-6.07,-5.54
-6.055,-5.555
-6.07,-5.545
-6.075,-5.53
-6.08,-5.535
-6.065,-5.53
-6.04,-5.5
-6.035,-5.495
-6.025,-5.515
-6.04,-5.51
-6.035,-5.52
-6.05,-5.525
-6.055,-5.535
-6.065,-5.535
-6.04,-5.55
-6.035,-5.55
-6.025,-5.535
-6.02,-5.54
-6.025,-5.525
-6.0,-5.51
-5.995,-5.525
-5.99,-5.51
-5.99,-5.515
-6.0,-5.525
-6.0,-5.54
-6.025,-5.54
-6.02,-5.55
-6.03,-5.555
-6.02,-5.545
-6.005,-5.53
-5.985,-5.535
-5.97,-5.52
-5.97,-5.535
-5.965,-5.54
-5.975,-5.545
-5.985,-5.545
-5.995,-5.545
-6.01,-5.56
-6.015,-5.565
-6.015,-5.57
-6.01,-5.55
-6.005,-5.555
-5.995,-5.53
-5.995,-5.525
-5.98,-5.52
-5.99,-5.525
-6.0,-5.53
-6.01,-5.54
-6.02,-5.555
-6.035,-5.545
-6.05,-5.55
-6.05,-5.55
-6.025,-5.545
-6.04,-5.55
-6.0,-5.535
-6.01,-5.53
-6.005,-5.525
-6.025,-5.54
-6.005,-5.545
-6.03,-5.565
-6.02,-5.57
-6.04,-5.575
-6.045,-5.57
-6.04,-5.55
-6.045,-5.545
-6.04,-5.545
-6.04,-5.51
-6.025,-5.51
-6.02,-5.52
-6.035,-5.53
-6.04,-5.53
-6.055,-5.55
-6.065,-5.565
-6.06,-5.56
-6.085,-5.57
-6.07,-5.565
-6.08,-5.565
-6.06,-5.545
-6.06,-5.545
-6.045,-5.54
-6.03,-5.545
-6.035,-5.53
-6.04,-5.545
-6.035,-5.56
-6.04,-5.565
-6.05,-5.57
-6.06,-5.58
-6.06,-5.57
-6.055,-5.55
-6.035,-5.535
-6.035,-5.54
-6.025,-5.515
-6.015,-5.535
-6.025,-5.53
-6.02,-5.545
-6.03,-5.555
-6.03,-5.545
-6.03,-5.565
-6.045,-5.565
-6.03,-5.545
-6.01,-5.535
-5.985,-5.52
-5.965,-5.515
-5.94,-5.485
-5.92,-5.49
-5.91,-5.485
-5.89,-5.49
-5.89,-5.49
-5.875,-5.49
-5.865,-5.46
-5.84,-5.475
-5.795,-5.46
-5.76,-5.465
-5.725,-5.445
-5.7,-5.47
-5.67,-5.465
-5.68,-5.51
-5.695,-5.53
-5.73,-5.57
-5.725,-5.585
-5.745,-5.59
-5.775,-5.585
-5.785,-5.6
-5.825,-5.6
-5.865,-5.6
-5.9,-5.6
-5.97,-5.575
-5.995,-5.575
-6.03,-5.575
-6.03,-5.56
-6.045,-5.575
-6.055,-5.59
-6.07,-5.585
-6.065,-5.595
-6.07,-5.61
-6.075,-5.6
-6.08,-5.6
-6.08,-5.595
-6.065,-5.585
-6.055,-5.57
-6.06,-5.595
-6.065,-5.58
-6.07,-5.59
-6.075,-5.615
-6.085,-5.6
-6.1,-5.61
-6.09,-5.625
-6.095,-5.62
-6.095,-5.625
-6.07,-5.61
-6.075,-5.605
-6.065,-5.585
-6.05,-5.57
-6.065,-5.58
-6.09,-5.59
-6.075,-5.58
-6.07,-5.595
-6.075,-5.605
-6.085,-5.595
-6.095,-5.59
-6.11,-5.575
-6.125,-5.545
-6.12,-5.52
-6.09,-5.455
-6.01,-5.395
-5.875,-5.365
-5.69,-5.345
-5.455,-5.38
-5.16,-5.475
-4.8,-5.62
-4.455,-5.795
-4.175,-6.025
-4.005,-6.245
-3.915,-6.455
-3.945,-6.595
-4.08,-6.65
-4.3,-6.665
-4.67,-6.625
-5.15,-6.565
-5.655,-6.505
-6.025,-6.41
-6.205,-6.315
-6.19,-6.21
-6.085,-6.11
-5.95,-6.01
-5.855,-5.91
-5.81,-5.84
-5.83,-5.77
-5.875,-5.715
-5.945,-5.68
-6.0,-5.63
-6.04,-5.615
-6.075,-5.615
-6.075,-5.61
-6.085,-5.605
-6.075,-5.59
-6.06,-5.575
-6.055,-5.565
-6.065,-5.54
-6.05,-5.525
-6.08,-5.52
-6.065,-5.515
-6.085,-5.52
-6.09,-5.52
-6.09,-5.53
-6.1,-5.53
-6.1,-5.545
-6.105,-5.525
-6.1,-5.525
-6.1,-5.525
-6.09,-5.505
-6.085,-5.505
-6.095,-5.51
-6.09,-5.505
-6.1,-5.51
-6.095,-5.515
-6.105,-5.525
-6.12,-5.52
-6.135,-5.53
-6.11,-5.53
-6.09,-5.51
-6.09,-5.5
-6.08,-5.49
-6.08,-5.47
-6.06,-5.475
-6.07,-5.47
-6.07,-5.475
-6.095,-5.485
-6.09,-5.5
-6.085,-5.5
-6.07,-5.52
-6.08,-5.51
-6.075,-5.51
-6.05,-5.505
-6.055,-5.48
-6.035,-5.475
-6.025,-5.485
-6.025,-5.495
-6.02,-5.505
-6.03,-5.515
-6.03,-5.515
-6.04,-5.53
-6.02,-5.515
-6.015,-5.525
-6.005,-5.495
-6.005,-5.48
-5.985,-5.48
-5.955,-5.455
-5.945,-5.455
-5.94,-5.465
-5.93,-5.48
-5.935,-5.475
-5.925,-5.475
-5.93,-5.48
-5.92,-5.47
-5.9,-5.465
-5.895,-5.44
-5.865,-5.465
-5.845,-5.445
-5.805,-5.44
-5.785,-5.435
-5.77,-5.445
-5.77,-5.45
-5.77,-5.455
-5.77,-5.445
-5.73,-5.455
-5.71,-5.475
-5.675,-5.46
-5.655,-5.44
-5.62,-5.445
-5.605,-5.435
-5.575,-5.43
-5.55,-5.44
-5.525,-5.425
-5.525,-5.46
-5.515,-5.465
-5.515,-5.475
-5.505,-5.485
-5.495,-5.485
-5.49,-5.5
-5.48,-5.49
-5.46,-5.48
-5.455,-5.48
-5.425,-5.465
-5.43,-5.485
-5.465,-5.49
-5.485,-5.485
-5.5,-5.49
-5.525,-5.495
-5.545,-5.5
-5.575,-5.495
-5.605,-5.48
-5.635,-5.485
-5.655,-5.47
-5.665,-5.45
-5.7,-5.46
-5.705,-5.445
-5.745,-5.445
-5.765,-5.47
-5.805,-5.475
-5.84,-5.495
-5.855,-5.5
-5.885,-5.505
-5.905,-5.495
-5.92,-5.5
-5.925,-5.49
-5.925,-5.49
-5.925,-5.495
-5.95,-5.5
-5.945,-5.495
-5.96,-5.505
-5.99,-5.52
-5.995,-5.515
-6.01,-5.51
-6.015,-5.535
-6.01,-5.515
-6.03,-5.515
-6.02,-5.51
-6.02,-5.515
-6.025,-5.505
-6.01,-5.495
-6.03,-5.505
-6.02,-5.505
-6.03,-5.525
-6.035,-5.535
-6.035,-5.525
-6.05,-5.535
-6.045,-5.55
-6.03,-5.525
-6.015,-5.52
-6.01,-5.515
-5.99,-5.495
-5.985,-5.5
-5.99,-5.51
-5.995,-5.52
-6.005,-5.515
-6.01,-5.53
-6.01,-5.525
-5.99,-5.535
-5.975,-5.515
-5.985,-5.5
-5.97,-5.49
-5.975,-5.47
-5.975,-5.47
-5.97,-5.465
-5.975,-5.455
-5.97,-5.445
-5.98,-5.435
-5.97,-5.415
-5.95,-5.4
-5.89,-5.35
-5.805,-5.315
-5.67,-5.295
-5.53,-5.32
-5.365,-5.395
-5.22,-5.53
-5.045,-5.68
-4.885,-5.83
-4.675,-6.0
-4.49,-6.165
-4.285,-6.34
-4.06,-6.565
-3.86,-6.79
-3.68,-6.99
-3.51,-7.185
-3.385,-7.31
-3.295,-7.365
-3.235,-7.405
-3.21,-7.415
-3.215,-7.43
-3.245,-7.425
-3.295,-7.425
-3.36,-7.425
-3.445,-7.405
-3.545,-7.345
-3.59,-7.27
-3.61,-7.155
-3.57,-7.06
-3.56,-6.965
-3.58,-6.865
-3.585,-6.785
-3.675,-6.695
-3.785,-6.595
-3.92,-6.53
-4.055,-6.465
-4.23,-6.405
-4.41,-6.32
-4.64,-6.245
-4.94,-6.15
-5.295,-6.055
-5.64,-5.98
-5.93,-5.875
-6.095,-5.75
-6.165,-5.65
-6.185,-5.56
-6.17,-5.495
-6.17,-5.47
-6.185,-5.48
-6.23,-5.47
-6.275,-5.465
-6.34,-5.43
-6.365,-5.41
-6.39,-5.365
-6.39,-5.345
-6.4,-5.305
-6.42,-5.295
-6.44,-5.31
-6.45,-5.29
-6.485,-5.31
-6.49,-5.305
-6.51,-5.295
-6.535,-5.295
-6.525,-5.275
-6.545,-5.265
-6.545,-5.23
-6.565,-5.215
-6.555,-5.22
-6.565,-5.22
-6.6,-5.205
-6.61,-5.22
-6.625,-5.215
-6.66,-5.205
-6.655,-5.2
-6.675,-5.185
-6.665,-5.175
-6.685,-5.14
-6.685,-5.13
-6.69,-5.09
-6.69,-5.08
-6.695,-5.055
-6.705,-5.05
-6.705,-5.035
-6.71,-5.025
-6.72,-5.025
-6.735,-5.015
-6.74,-4.97
-6.75,-4.945
-6.75,-4.915
-6.765,-4.9
-6.735,-4.865
-6.73,-4.83
-6.74,-4.825
-6.735,-4.81
-6.73,-4.825
-6.725,-4.82
-6.75,-4.825
-6.76,-4.835
-6.795,-4.82
-6.82,-4.815
-6.845,-4.81
-6.865,-4.79
-6.875,-4.765
-6.9,-4.73
-6.935,-4.695
-7.005,-4.675
-7.04,-4.695
-7.105,-4.67
-7.175,-4.675
-7.24,-4.655
-7.3,-4.62
-7.345,-4.605
-7.37,-4.59
-7.39,-4.545
-7.415,-4.555
-7.42,-4.54
-7.425,-4.565
-7.43,-4.59
-7.435,-4.605
-7.425,-4.62
-7.415,-4.635
-7.405,-4.645
-7.405,-4.665
-7.37,-4.675
-7.34,-4.685
-7.3,-4.715
-7.265,-4.72
-7.245,-4.77
-7.215,-4.795
-7.17,-4.835
-7.135,-4.88
-7.115,-4.915
-7.06,-4.965
-7.0,-5.005
-6.945,-5.05
-6.89,-5.07
-6.82,-5.09
-6.75,-5.13
-6.695,-5.15
-6.635,-5.195
-6.605,-5.225
-6.57,-5.26
-6.54,-5.29
-6.52,-5.34
-6.49,-5.35
-6.45,-5.38
-6.43,-5.395
-6.405,-5.415
-6.375,-5.4
-6.35,-5.415
-6.35,-5.41
-6.315,-5.42
-6.315,-5.425
-6.315,-5.435
-6.33,-5.44
-6.34,-5.47
-6.355,-5.475
-6.35,-5.49
-6.34,-5.48
-6.345,-5.475
-6.335,-5.465
-6.33,-5.465
-6.295,-5.44
-6.3,-5.44
-6.305,-5.45
-6.33,-5.435
-6.31,-5.455
-6.32,-5.46
-6.325,-5.465
-6.33,-5.465
-6.33,-5.475
-6.33,-5.46
-6.325,-5.46
-6.305,-5.445
-6.315,-5.435
-6.28,-5.43
-6.295,-5.435
-6.285,-5.44
-6.29,-5.445
-6.29,-5.45
-6.295,-5.475
-6.295,-5.48
-6.285,-5.475
-6.295,-5.465
-6.275,-5.455
-6.265,-5.455
-6.28,-5.44
-6.27,-5.425
-6.26,-5.435
-6.275,-5.45
-6.275,-5.455
-6.27,-5.445
-6.26,-5.475
-6.265,-5.455
-6.275,-5.475
-6.28,-5.46
-6.255,-5.445
-6.255,-5.445
-6.24,-5.435
-6.245,-5.44
-6.25,-5.45
-6.245,-5.445
-6.25,-5.48
-6.255,-5.485
-6.265,-5.485
-6.27,-5.48
-6.265,-5.495
-6.255,-5.49
-6.245,-5.47
-6.24,-5.465
-6.22,-5.45
-6.215,-5.455
-6.22,-5.46
-6.22,-5.47
-6.23,-5.48
-6.24,-5.475
-6.255,-5.505
-6.255,-5.505
-6.255,-5.515
-6.245,-5.505
-6.245,-5.495
-6.215,-5.495
-6.23,-5.475
-6.215,-5.485
-6.24,-5.5
-6.26,-5.505
-6.235,-5.51
-6.25,-5.51
-6.22,-5.52
-6.24,-5.525
-6.25,-5.525
-6.25,-5.51
-6.24,-5.505
-6.23,-5.5
-6.22,-5.495
-6.21,-5.5
-6.22,-5.49
-6.215,-5.5
-6.215,-5.515
-6.22,-5.515
-6.245,-5.54
-6.24,-5.525
-6.25,-5.535
-6.235,-5.53
-6.225,-5.52
-6.22,-5.52
-6.205,-5.51
-6.195,-5.51
-6.205,-5.54
-6.21,-5.52
-6.205,-5.535
-6.21,-5.555
-6.22,-5.545
-6.21,-5.545
-6.215,-5.545
-6.22,-5.52
-6.2,-5.525
-6.2,-5.52
-6.205,-5.52
-6.19,-5.51
-6.2,-5.51
-6.205,-5.535
-6.195,-5.54
-6.19,-5.525
-6.2,-5.545
-6.21,-5.55
-6.205,-5.555
-6.2,-5.545
-6.195,-5.545
-6.19,-5.53
-6.185,-5.525
-6.175,-5.535
-6.17,-5.525
-6.17,-5.535
-6.18,-5.54
-6.185,-5.54
-6.195,-5.55
-6.205,-5.55
-6.205,-5.55
-6.195,-5.55
-6.2,-5.53
-6.195,-5.52
-6.195,-5.51
-6.18,-5.51
-6.18,-5.52
-6.17,-5.52
-6.175,-5.535
-6.18,-5.54
-6.19,-5.555
-6.195,-5.56
-6.185,-5.57
-6.19,-5.555
-6.19,-5.56
-6.175,-5.54
-6.17,-5.53
-6.17,-5.55
-6.165,-5.53
-6.175,-5.53
-6.175,-5.545
-6.18,-5.55
-6.18,-5.545
-6.185,-5.57
-6.19,-5.55
-6.19,-5.565
-6.195,-5.54
-6.185,-5.54
-6.17,-5.53
-6.16,-5.54
-6.16,-5.54
-6.165,-5.55
-6.17,-5.565
-6.175,-5.57
-6.19,-5.595
-6.18,-5.58
-6.2,-5.585
-6.2,-5.59
-6.19,-5.585
-6.185,-5.55
-6.175,-5.545
-6.155,-5.545
-6.16,-5.54
-6.165,-5.55
-6.155,-5.545
-6.17,-5.575
-6.175,-5.59
-6.18,-5.595
-6.175,-5.59
-6.185,-5.585
-6.17,-5.575
-6.185,-5.57
-6.175,-5.58
-6.155,-5.555
-6.165,-5.56
-6.165,-5.56
-6.155,-5.58
-6.16,-5.58
-6.16,-5.605
-6.165,-5.615
-6.165,-5.61
-6.16,-5.585
-6.165,-5.57
-6.145,-5.55
-6.13,-5.545
-6.125,-5.535
-6.14,-5.55
-6.135,-5.53
-6.145,-5.56
-6.15,-5.575
-6.17,-5.59
-6.175,-5.585
-6.185,-5.575
-6.165,-5.565
-6.14,-5.57
-6.155,-5.555
-6.145,-5.54
-6.135,-5.55
-6.15,-5.57
-6.125,-5.55
-6.14,-5.57
-6.145,-5.57
-6.15,-5.595
-6.15,-5.59
-6.16,-5.585
-6.155,-5.555
-6.155,-5.565
-6.135,-5.555
-6.15,-5.525
-6.12,-5.535
-6.115,-5.54
-6.115,-5.54
-6.125,-5.565
-6.13,-5.565
-6.155,-5.575
-6.16,-5.57
-6.165,-5.59
-6.155,-5.57
-6.15,-5.575
-6.13,-5.565
-6.135,-5.545
-6.12,-5.545
-6.12,-5.56
-6.125,-5.555
-6.13,-5.565
-6.14,-5.57
-6.14,-5.575
-6.155,-5.59
-6.17,-5.585
-6.165,-5.57
-6.17,-5.56
-6.165,-5.55
-6.15,-5.55
-6.13,-5.53
-6.12,-5.535
-6.13,-5.545
-6.13,-5.56
-6.135,-5.575
-6.145,-5.58
-6.165,-5.59
-6.165,-5.58
-6.16,-5.58
-6.14,-5.57
-6.135,-5.56
-6.135,-5.56
-6.13,-5.57
-6.13,-5.55
-6.12,-5.565
-6.115,-5.57
-6.13,-5.57
-6.135,-5.57
-6.14,-5.58
-6.145,-5.565
-6.14,-5.575
-6.135,-5.55
-6.13,-5.56
-6.105,-5.54
-6.1,-5.545
-6.105,-5.535
-6.11,-5.545
-6.115,-5.57
-6.135,-5.56
-6.135,-5.57
-6.14,-5.59
-6.13,-5.585
-6.135,-5.565
-6.11,-5.58
-6.105,-5.56
-6.09,-5.56
-6.07,-5.555
-6.05,-5.545
-6.05,-5.535
-6.035,-5.54
-6.025,-5.54
-6.015,-5.52
-5.995,-5.515
-5.98,-5.51
-5.985,-5.485
-5.95,-5.47
-5.925,-5.475
-5.9,-5.45
-5.86,-5.45
-5.82,-5.46
-5.785,-5.465
-5.75,-5.495
-5.745,-5.53
-5.775,-5.55
-5.795,-5.585
-5.825,-5.61
-5.82,-5.585
-5.805,-5.605
-5.81,-5.605
-5.825,-5.58
-5.84,-5.58
-5.89,-5.59
-5.94,-5.58
-6.005,-5.58
-6.075,-5.6
-6.115,-5.6
-6.14,-5.605
-6.135,-5.615
-6.14,-5.61
-6.14,-5.605
-6.135,-5.605
-6.105,-5.605
-6.1,-5.61
-6.12,-5.595
-6.115,-5.6
-6.14,-5.615
-6.155,-5.615
-6.15,-5.645
-6.155,-5.65
-6.15,-5.645
-6.15,-5.64
-6.155,-5.625
-6.13,-5.62
-6.12,-5.6
-6.11,-5.585
-6.115,-5.585
-6.115,-5.6
-6.135,-5.615
-6.145,-5.62
-6.18,-5.625
-6.21,-5.605
-6.2,-5.58
-6.165,-5.54
-6.085,-5.47
-5.92,-5.41
-5.695,-5.39
-5.39,-5.42
-5.035,-5.495
-4.665,-5.645
-4.34,-5.845
-4.09,-6.09
-3.975,-6.32
-3.98,-6.5
-4.13,-6.58
-4.435,-6.605
-4.88,-6.55
-5.42,-6.495
-5.875,-6.385
-6.16,-6.29
-6.235,-6.19
-6.155,-6.095
-6.04,-6.02
-5.935,-5.93
-5.89,-5.885
-5.91,-5.83
-5.99,-5.755
-6.035,-5.71
-6.1,-5.655
-6.12,-5.635
-6.125,-5.61
-6.125,-5.605
-6.125,-5.6
-6.135,-5.585
-6.14,-5.605
-6.16,-5.61
-6.15,-5.595
-6.16,-5.575
-6.18,-5.565
-6.165,-5.545
-6.175,-5.53
-6.165,-5.535
-6.17,-5.52
-6.165,-5.53
-6.15,-5.535
-6.145,-5.545
-6.165,-5.55
-6.175,-5.565
-6.185,-5.555
-6.19,-5.565
-6.18,-5.56
-6.175,-5.54
-6.175,-5.54
-6.17,-5.535
-6.165,-5.53
-6.145,-5.54
-6.165,-5.53
-6.185,-5.55
-6.185,-5.545
-6.18,-5.555
-6.19,-5.555
-6.2,-5.53
-6.19,-5.545
-6.18,-5.53
-6.18,-5.525
-6.175,-5.52
-6.155,-5.515
-6.145,-5.515
-6.15,-5.505
-6.145,-5.535
-6.16,-5.545
-6.155,-5.545
-6.165,-5.545
-6.16,-5.54
-6.145,-5.55
-6.145,-5.54
-6.125,-5.53
-6.13,-5.53
-6.115,-5.51
-6.11,-5.515
-6.105,-5.505
-6.095,-5.525
-6.105,-5.525
-6.105,-5.52
-6.105,-5.52
-6.11,-5.52
-6.09,-5.52
-6.08,-5.5
-6.07,-5.495
-6.035,-5.485
-6.03,-5.47
-6.03,-5.47
-6.005,-5.47
-6.005,-5.48
-6.005,-5.47
-5.995,-5.475
-5.985,-5.48
-5.98,-5.485
-5.97,-5.49
-5.955,-5.475
-5.915,-5.455
-5.905,-5.435
-5.885,-5.44
-5.865,-5.43
-5.84,-5.425
-5.83,-5.435
-5.815,-5.455
-5.81,-5.44
-5.795,-5.475
-5.78,-5.445
-5.77,-5.455
-5.74,-5.465
-5.74,-5.435
-5.695,-5.445
-5.665,-5.435
-5.665,-5.45
-5.655,-5.45
-5.64,-5.465
-5.635,-5.5
-5.63,-5.5
-5.625,-5.51
-5.615,-5.51
-5.605,-5.51
-5.59,-5.515
-5.58,-5.51
-5.575,-5.505
-5.57,-5.49
-5.58,-5.495
-5.6,-5.52
-5.62,-5.53
-5.645,-5.525
-5.67,-5.56
-5.69,-5.56
-5.715,-5.555
-5.735,-5.54
-5.75,-5.535
-5.77,-5.525
-5.795,-5.53
-5.815,-5.52
-5.82,-5.525
-5.86,-5.545
-5.885,-5.545
-5.9,-5.55
-5.93,-5.565
-5.93,-5.565
-5.955,-5.55
-5.96,-5.545
-5.97,-5.54
-5.97,-5.54
-5.96,-5.53
-5.955,-5.53
-5.96,-5.54
-5.97,-5.535
-5.975,-5.545
-5.995,-5.55
-6.015,-5.58
-6.03,-5.57
-6.035,-5.585
-6.035,-5.585
-6.025,-5.565
-6.01,-5.555
-5.99,-5.555
-6.0,-5.55
-6.0,-5.555
-5.995,-5.555
-6.005,-5.555
-6.01,-5.565
-6.0,-5.565
-6.015,-5.575
-6.02,-5.57
-6.015,-5.565
-6.005,-5.56
-5.99,-5.56
-5.98,-5.57
-5.97,-5.545
-5.96,-5.56
-5.97,-5.565
-5.985,-5.585
-5.97,-5.58
-5.98,-5.61
-5.975,-5.605
-5.98,-5.605
-5.98,-5.6
-5.99,-5.59
-5.97,-5.58
-5.975,-5.58
-5.965,-5.565
-5.96,-5.57
-5.985,-5.56
-5.98,-5.575
-5.975,-5.58
-5.97,-5.595
-5.975,-5.59
-5.995,-5.59
-5.995,-5.595
-5.995,-5.59
-5.98,-5.575
-5.965,-5.55
-5.96,-5.56
-5.955,-5.55
-5.975,-5.57
-5.985,-5.59
-5.995,-5.605
-6.01,-5.6
-6.02,-5.61
-6.01,-5.605
-6.015,-5.61
-6.01,-5.585
-6.02,-5.57
-6.015,-5.56
-6.0,-5.56
-5.98,-5.56
-6.005,-5.555
-6.005,-5.585
-6.02,-5.58
-6.025,-5.595
-6.04,-5.605
-6.045,-5.605
-6.045,-5.595
-6.03,-5.585
-6.045,-5.575
-6.05,-5.565
-6.04,-5.555
-6.05,-5.57
-6.03,-5.58
-6.05,-5.6
-6.04,-5.61
-6.065,-5.595
-6.075,-5.61
-6.065,-5.61
-6.075,-5.605
-6.07,-5.61
-6.07,-5.59
-6.06,-5.58
-6.04,-5.585
-6.035,-5.585
-6.045,-5.575
-6.06,-5.595
-6.065,-5.61
-6.075,-5.625
-6.08,-5.63
-6.07,-5.635
-6.075,-5.63
-6.075,-5.62
-6.065,-5.61
-6.075,-5.605
-6.07,-5.595
-6.06,-5.6
-6.055,-5.63
-6.06,-5.63
-6.07,-5.635
-6.08,-5.65
-6.08,-5.645
-6.085,-5.635
-6.08,-5.63
-6.085,-5.605
-6.065,-5.6
-6.035,-5.6
-6.05,-5.595
-6.055,-5.595
-6.065,-5.605
-6.05,-5.615
-6.075,-5.635
-6.065,-5.625
-6.065,-5.63
-6.075,-5.625
-6.055,-5.64
-6.07,-5.62
-6.065,-5.61
-6.055,-5.625
-6.045,-5.6
-6.04,-5.615
-6.04,-5.605
-6.03,-5.615
-6.035,-5.615
-6.04,-5.62
-6.035,-5.625
-6.025,-5.62
-6.01,-5.59
-5.97,-5.565
-5.95,-5.56
-5.93,-5.55
-5.91,-5.535
-5.89,-5.54
-5.885,-5.51
-5.88,-5.52
-5.855,-5.52
-5.845,-5.525
-5.83,-5.52
-5.79,-5.52
-5.755,-5.53
-5.72,-5.535
-5.705,-5.545
-5.7,-5.565
-5.71,-5.565
-5.715,-5.58
-5.73,-5.61
-5.735,-5.64
-5.735,-5.635
-5.74,-5.655
-5.77,-5.645
-5.805,-5.645
-5.85,-5.655
-5.885,-5.655
-5.935,-5.65
-5.985,-5.64
-6.015,-5.635
-6.04,-5.62
-6.06,-5.625
-6.065,-5.64
-6.08,-5.66
-6.08,-5.67
-6.085,-5.675
-6.09,-5.68
-6.095,-5.68
-6.085,-5.655
-6.08,-5.65
-6.07,-5.635
-6.08,-5.64
-6.08,-5.64
-6.08,-5.64
-6.08,-5.64
-6.085,-5.64
-6.09,-5.655
-6.09,-5.66
-6.1,-5.655
-6.09,-5.66
-6.09,-5.65
-6.09,-5.655
-6.07,-5.645
-6.05,-5.64
-6.065,-5.645
-6.045,-5.645
-6.05,-5.645
-6.065,-5.65
-6.065,-5.66
-6.1,-5.67
-6.14,-5.66
-6.16,-5.62
-6.135,-5.56
-6.08,-5.485
-5.98,-5.46
-5.815,-5.395
-5.6,-5.395
-5.345,-5.44
-5.03,-5.535
-4.725,-5.67
-4.405,-5.84
-4.165,-6.05
-4.005,-6.25
-3.95,-6.465
-3.955,-6.6
-4.025,-6.675
-4.195,-6.685
-4.48,-6.66
-4.89,-6.615
-5.385,-6.565
-5.825,-6.5
-6.13,-6.445
-6.205,-6.365
-6.17,-6.255
-6.02,-6.155
-5.89,-6.08
-5.83,-6.005
-5.82,-5.915
-5.84,-5.84
-5.89,-5.77
-5.965,-5.725
-6.025,-5.68
-6.035,-5.655
-6.045,-5.65
-6.055,-5.64
-6.065,-5.64
-6.065,-5.635
-6.06,-5.64
-6.06,-5.615
-6.055,-5.59
-6.055,-5.59
-6.045,-5.58
-6.055,-5.565
-6.065,-5.585
-6.07,-5.6
-6.075,-5.59
-6.085,-5.595
-6.095,-5.6
-6.12,-5.61
-6.105,-5.6
-6.1,-5.575
-6.105,-5.57
-6.09,-5.565
-6.085,-5.54
-6.085,-5.54
-6.095,-5.545
-6.1,-5.555
-6.09,-5.56
-6.09,-5.58
-6.1,-5.575
-6.11,-5.575
-6.085,-5.565
-6.09,-5.565
-6.08,-5.56
-6.065,-5.555
-6.06,-5.54
-6.06,-5.555
-6.065,-5.545
-6.065,-5.555
-6.07,-5.56
-6.08,-5.585
-6.08,-5.58
-6.08,-5.59
-6.07,-5.575
-6.065,-5.58
-6.065,-5.56
-6.05,-5.555
-6.03,-5.53
-6.03,-5.53
-6.03,-5.525
-6.045,-5.53
-6.03,-5.565
-6.04,-5.575
-6.055,-5.56
-6.04,-5.555
-6.035,-5.55
-6.025,-5.565
-6.0,-5.545
-5.99,-5.525
-5.98,-5.515
-5.97,-5.525
-5.985,-5.53
-5.975,-5.53
-5.955,-5.555
-5.96,-5.565
-5.945,-5.545
